Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP (LEX past ) (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (LEX bake ) ) ) ) ) )",-80.668473315,-81.7618147251,0.335094931364,1.85161323099,0.0113465850095,330.698364614,57.,9.13192355992,2.66515493692;1.33707334938;2.;1.11812219494;1.00272785376;1.0106616774;6.32581909621
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX catch ) ) ) ) ) )",-108.407375891,-109.204391417,0.450671978082,1.64788320786,0.00951112973022,392.147695194,72.,8.37308703988,2.67812103189;1.07883508626;2.;1.11868765639;1.0002065832;1.0182474352;6.34126927209
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP (LEX past ) (LEX make ) (NP (LEX <WUG> ) (CP that (IP should (VP clean ) ) ) ) ) )",-85.2587813358,-86.0641841159,0.446907884708,1.65676180127,0.00857478436217,351.808076206,45.,9.14329721153,2.66515493692;1.33707334938;2.;1.09776896214;1.02638472074;1.01691524235;6.15844724995
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP (LEX that ) past win ) ) ) )",-104.748194242,-105.517451042,0.46335730742,1.64001110063,0.0077066470737,367.72593187,132.,7.26820711472,2.67812103189;1.07883508626;2.;1.90257207405;1.00008744536;0.0190593627939;4.45289263407
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) <WUG> ) ) )",-104.307720289,-104.314498454,0.993244754548,0.041491021873,0.00371217768648,366.48683552,65.,7.00691886393,2.00670651855;1.99990353042;1.00014552075;1.00002646812;1.00000263357;1.00000157133;3.00046083979
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-131.217111296,-131.225829216,0.991319970872,0.0596824387373,0.0108677142216,474.288216388,134.,7.00943605826,2.00800951879;1.99808110917;1.00208311324;1.00024642678;1.00001123845;1.00001634831;3.00687363633
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX wrap ) ) ) ) ) )",-110.010863084,-110.80787861,0.450671978082,1.64788320786,0.00720890168482,402.31583926,72.,8.37308703988,2.67812103189;1.07883508626;2.;1.11868765639;1.0002065832;1.0182474352;6.34126927209
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-102.159869769,-102.166990501,0.992904559593,0.0448812632199,0.0121322858889,357.941958545,68.,7.00764643647,2.00693204285;1.99967650532;1.00048797959;1.00005772669;1.00000263266;1.00000382967;3.00161655264
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP (LEX past ) (LEX make ) (NP (LEX <WUG> ) (CP that present (VP play ) ) ) ) )",-76.9335145204,-78.0853831501,0.316045644958,1.59702551964,0.0201385083434,302.808431405,60.,8.58803353537,2.66515493692;1.33707334938;2.;1.06160019573;0.524162632883;1.00064637287;5.8509585869
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP would (VP finish ) ) ) ) ) )",-111.681297334,-112.69442549,0.363081426005,2.28432792154,0.0079764185904,409.659638513,108.,8.35791012473,2.67812103189;1.07883508626;2.;1.1382017138;1.01402693556;1.00464481149;6.18882710285
