Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-58.7490490784,-58.8790650318,0.878081422354,0.496001017078,0.0557094051942,242.282200728,180.,6.12178871856,2.00084257635;0.086518734393;0.995227986263;2.;1.00037793101;1.00000855804;5.11827117924
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-90.8871442451,-91.7910896752,0.404968727815,1.38556432334,0.000339025006797,409.945860731,226.,6.20773454309,2.00084256626;0.0865177162033;0.995458918322;1.99977016472;1.00291122588;1.00108084378;4.6675664442
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP with ) ) ) ) )",-58.5564945855,-58.7055400128,0.861529976951,0.585977324196,0.0649600467042,242.646291343,200.,6.13989915266,2.00084257635;0.086518734393;0.995227986263;2.;1.01932245147;1.00000734147;5.11755282128
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-90.8871442451,-91.7910896752,0.404968727815,1.38556432334,0.000339025006797,409.945860731,226.,6.20773454309,2.00084256626;0.0865177162033;0.995458918322;1.99977016472;1.00291122588;1.00108084378;4.6675664442
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-58.7490490784,-58.8790650318,0.878081422354,0.496001017078,0.0557094051942,242.282200728,180.,6.12178871856,2.00084257635;0.086518734393;0.995227986263;2.;1.00037793101;1.00000855804;5.11827117924
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present think (CP null (IP (LEX null ) (NP picture (PP of ) ) ) ) ) )",-28.0061359334,-28.0986871492,0.911602521335,0.341127469761,0.0302790581777,122.264928785,140.,7.08260820592,2.00084257635;0.086518734393;0.995227986263;2.;1.00208858618;1.00001715449;6.07816747105
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-58.7490490784,-58.8790650318,0.878081422354,0.496001017078,0.0557094051942,242.282200728,180.,6.12178871856,2.00084257635;0.086518734393;0.995227986263;2.;1.00037793101;1.00000855804;5.11827117924
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-58.7490490784,-58.8790650318,0.878081422354,0.496001017078,0.0557094051942,242.282200728,180.,6.12178871856,2.00084257635;0.086518734393;0.995227986263;2.;1.00037793101;1.00000855804;5.11827117924
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-90.8871442451,-91.7910896752,0.404968727815,1.38556432334,0.000339025006797,409.945860731,226.,6.20773454309,2.00084256626;0.0865177162033;0.995458918322;1.99977016472;1.00291122588;1.00108084378;4.6675664442
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-90.8871442451,-91.7910896752,0.404968727815,1.38556432334,0.000339025006797,409.945860731,226.,6.20773454309,2.00084256626;0.0865177162033;0.995458918322;1.99977016472;1.00291122588;1.00108084378;4.6675664442
