Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present <WUG> <WUG> past take","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP (LEX past ) take ) ) )",-89.4684494626,-90.2163816628,0.473344322795,1.16055266885,0.0151242895983,269.841455284,26.,7.0154808622,3.;1.00816230123;1.00210305647;1.48473971528;1.00092158038;3.30395110363
"present <WUG> <WUG> past chase","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  chase)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX chase ) ) ) )",-90.7142474373,-90.7372911277,0.977219787683,0.145003073571,0.0123393216666,274.800264185,15.,7.0195215513,3.;1.00870665485;1.00265591973;1.00493814083;1.00322083588;4.01744978559
"present <WUG> <WUG> present love","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  love)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (VP love ) ) )",-89.788642165,-90.312595898,0.592174613101,0.807642020729,0.0198100969659,268.859241579,22.,7.0219702402,3.;1.00728750311;1.00121458302;1.01109133879;1.00237681527;3.41502177675
"present <WUG> <WUG> past sell","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX sell ) ) ) )",-90.7155881097,-90.7386318001,0.977219787683,0.145003073571,0.0123352430556,274.805650269,15.,7.0195215513,3.;1.00870665485;1.00265591973;1.00493814083;1.00322083588;4.01744978559
"present <WUG> <WUG> present drink","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  drink)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (VP drink ) ) )",-89.7723339704,-90.2858840218,0.598367568206,0.80444148013,0.0199893274419,268.767302355,22.,7.02192254892,3.;1.00727272992;1.00119957888;1.01111124168;1.00233899844;3.40872154528
"present <WUG> <WUG> present drive","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  drive)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP present (LEX drive ) ) ) )",-90.6971432931,-90.727257026,0.970335168282,0.180898057005,0.0124702311066,274.768661729,15.,7.02653051252,3.;1.008700126;1.00264928882;1.00918821086;1.00599288685;4.01745422936
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP present (LEX <WUG> ) ) ) )",-120.053279826,-120.667534872,0.541043798259,1.12795852677,0.0134274561443,378.712471682,27.,7.02202336874,3.;1.00819530176;1.00213533478;1.17860694279;1.0033415405;3.57559950524
"present <WUG> <WUG> present study","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  study)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP present (LEX study ) ) ) )",-90.7100898491,-90.740203582,0.970335168282,0.180898057005,0.0124306711771,274.820673925,15.,7.02653051252,3.;1.008700126;1.00264928882;1.00918821086;1.00599288685;4.01745422936
"present <WUG> <WUG> present like","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  like)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP present (LEX like ) ) ) )",-90.5812026713,-90.6113164042,0.970335168282,0.180898057005,0.0128482944415,274.302875588,15.,7.02653051252,3.;1.008700126;1.00264928882;1.00918821086;1.00599288685;4.01745422936
"present <WUG> <WUG> past write","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX write ) ) ) )",-90.6720112011,-90.6950548915,0.977219787683,0.145003073571,0.0124706533999,274.630582227,15.,7.0195215513,3.;1.00870665485;1.00265591973;1.00493814083;1.00322083588;4.01744978559
"present <WUG> <WUG> past buy","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX buy ) ) ) )",-90.1124654669,-90.743338359,0.532127108694,0.816659873101,0.0160434266931,270.781751563,22.,7.01927161666,3.;1.00763737113;1.00156992037;1.00831047806;1.0017538471;3.56270923437
"present <WUG> <WUG> past eat","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  eat)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX eat ) ) ) )",-89.9919600789,-90.5174741412,0.591251346172,0.80072885901,0.0159586927391,270.645355322,22.,7.01930481693,3.;1.00777941028;1.00171417995;1.00786251098;1.00194871571;3.62311505457
"present <WUG> <WUG> past read","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  read)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX read ) ) ) )",-90.1170468137,-90.743338359,0.53457056042,0.816296867021,0.0159943587233,270.810909736,22.,7.01927298874,3.;1.00764324124;1.00157588225;1.00829196474;1.00176190051;3.56520565059
"present <WUG> <WUG> past see","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  see)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX see ) ) ) )",-90.0547635256,-90.7422603172,0.502833191235,0.819054504554,0.0166849208136,270.421324432,22.,7.01925516713,3.;1.00756699588;1.00149844497;1.00853242952;1.00165729676;3.5327803391
"present <WUG> <WUG> past start","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  start)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX start ) ) ) )",-90.7094358447,-90.7324795351,0.977219787683,0.145003073571,0.0123540046664,274.780933853,15.,7.0195215513,3.;1.00870665485;1.00265591973;1.00493814083;1.00322083588;4.01744978559
"present <WUG> <WUG> past bake","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  past) (VP  (LEX  bake)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP past (LEX bake ) ) ) )",-90.7171992928,-90.7402429832,0.977219787683,0.145003073571,0.0123303487223,274.812123116,15.,7.0195215513,3.;1.00870665485;1.00265591973;1.00493814083;1.00322083588;4.01744978559
