Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX bake ) ) ) ) ) ) )",-74.1827717407,-74.7835816438,0.548367331806,1.05839550262,0.0106080087798,332.40432662,18.,10.0690289546,2.39867154223;1.60388945338;2.;2.;1.00313524554;1.06333271344;6.64316645306
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP past (VP catch ) ) ) ) ) ) )",-103.158403049,-104.157158234,0.368337667988,1.5900312555,0.00955889167555,433.912687818,27.,10.0292849341,2.39867154223;1.60388945338;2.;2.;1.00374624022;1.02297769827;6.59609746289
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP should (LEX clean ) ) ) ) ) ) )",-74.3942949586,-75.0027906506,0.54416885121,1.07397792407,0.0103542118687,333.51423232,18.,10.0774332213,2.39867154223;1.60388945338;2.;2.;1.00292885777;1.07194336794;6.65336065345
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP past (VP win ) ) ) ) ) ) )",-103.168762005,-104.173463767,0.36615381956,1.59285961296,0.00948225151676,433.98505422,27.,10.0295205736,2.39867154223;1.60388945338;2.;2.;1.00374261768;1.02321696035;6.59637653167
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) <WUG> ) ) )",-98.1956526686,-98.7087603923,0.59863230127,0.716532732699,0.0102343412721,309.44388504,33.,7.01381973902,2.39914536516;1.60341361248;1.00369570662;1.00369570662;1.00015598582;1.0001628921;2.61812828655
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-127.875836224,-128.388501496,0.598897226021,0.71355825327,0.00803861192817,416.301776257,33.,7.01246465239,2.39914557485;1.6034134019;1.00325479212;1.00325479212;1.00015605485;1.00013054512;2.6163319687
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX wrap ) ) ) ) ) ) )",-104.171405011,-104.772214914,0.548367331806,1.05839550262,0.00742111644839,440.502580726,18.,10.0690289546,2.39867154223;1.60388945338;2.;2.;1.00313524554;1.06333271344;6.64316645306
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-97.9708980123,-98.4835632838,0.598897226021,0.71355825327,0.0109712239213,308.54192112,33.,7.01246465239,2.39914557485;1.6034134019;1.00325479212;1.00325479212;1.00015605485;1.00013054512;2.6163319687
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP present (VP play ) ) ) ) ) ) )",-72.8221138096,-73.7485239683,0.395972640931,1.5582265529,0.0156161986803,323.275829658,27.,10.0224227004,2.39867154223;1.60388945338;2.;2.;1.00474814321;1.01511356156;6.57965314895
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP would (VP finish ) ) ) ) ) ) )",-103.216684837,-104.163955765,0.387797909291,1.55332014248,0.00956475075847,434.244864805,27.,10.0300028047,2.39867154223;1.60388945338;2.;2.;1.0031461849;1.02429562421;6.6023502845
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-97.8946175268,-98.4072827983,0.598897226021,0.71355825327,0.0112036781438,308.267050997,33.,7.01246465239,2.39914557485;1.6034134019;1.00325479212;1.00325479212;1.00015605485;1.00013054512;2.6163319687
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) <WUG> ) ) )",-128.072130365,-128.581778197,0.600707091113,0.690679390438,0.0074065763922,416.387542172,24.,7.00330271883,2.39914700738;1.60341196327;1.00024263197;1.00024263197;1.00015652645;1.00000506562;2.60415571145
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-127.875836224,-128.388501496,0.598897226021,0.71355825327,0.00803861192817,416.301776257,33.,7.01246465239,2.39914557485;1.6034134019;1.00325479212;1.00325479212;1.00015605485;1.00013054512;2.6163319687
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP past (VP see ) ) ) ) ) ) )",-72.5383868382,-73.2826768447,0.475071477879,1.36786773707,0.0215106677686,321.15416644,27.,10.0177682441,2.39867154223;1.60388945338;2.;2.;1.00392328916;1.01128395937;6.58245820445
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX could ) find ) ) ) ) ) )",-104.26858039,-104.860579298,0.553220342634,1.05118204769,0.00781310245384,440.317617435,21.,10.0134894146,2.39867154223;1.60388945338;2.;2.;1.92869778007;1.00222758155;5.61481787242
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (IP past (LEX sell ) ) ) ) ) ) )",-74.1793014619,-74.780111365,0.548367331806,1.05839550262,0.0106182798931,332.38127298,18.,10.0690289546,2.39867154223;1.60388945338;2.;2.;1.00313524554;1.06333271344;6.64316645306
