Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (LEX bake ) ) ) ) ) ) )",-78.8313117712,-79.3609689743,0.588806776233,0.998678915787,0.0112217344084,345.99009758,33.,9.0870397043,2.36002436716;1.64579228251;2.;1.00878435151;1.00082025491;1.07161844822;6.71710018367
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX catch ) ) ) ) ) ) )",-105.42796176,-106.206408995,0.459118361101,1.53944062865,0.00331591993413,434.755839605,102.,8.15106489305,2.10123699895;1.05656075186;2.;1.0087549317;1.00414841563;1.04240930819;6.9479634548
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP should (VP clean ) ) ) ) ) ) )",-82.7194102766,-83.5343603327,0.442661435051,1.59567805511,0.00694932946883,365.526371686,51.,9.07636240481,2.36002436716;1.64579228251;2.;1.00898074572;1.04519564853;1.01636936088;6.6473681282
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX win ) ) ) ) ) ) )",-106.644278208,-107.725572051,0.339156426626,1.8800133595,0.00593826918481,442.212910457,114.,8.13834259261,2.10123699895;1.05656075186;2.;1.00873411616;1.32355843237;1.03132828185;6.61638675738
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP would (VP <WUG> ) ) ) ) ) ) )",-110.610173646,-111.319679871,0.491887018947,1.47546042562,0.00634181745634,551.402871334,60.,9.05864080009,2.36002436716;1.64579228251;2.;1.00890673353;1.03238677527;1.01916348555;6.64914600767
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-134.384489698,-134.864733831,0.618632344781,1.37176684135,0.0015017775982,635.310530898,120.,8.12920763753,2.10123699895;1.05656075186;2.;1.00874492137;1.00905289453;1.01779115037;6.92030366947
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX wrap ) ) ) ) ) ) )",-107.473564997,-107.728027406,0.775333198727,0.942605854559,0.00197651551385,448.203147444,66.,8.17697529216,2.10123699895;1.05656075186;2.;1.00878435151;1.00082025491;1.07161844822;6.97823963434
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-107.60326349,-108.358702418,0.469804359213,1.42783990257,0.00639662144047,534.60680246,60.,9.03927204967,2.36002436716;1.64579228251;2.;1.00874492137;1.00905289453;1.01779115037;6.6591642188
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP present (VP play ) ) ) ) ) ) )",-75.7918844593,-76.3164449674,0.591815405253,1.06278679855,0.0226654464005,322.993458196,66.,9.02025443312,2.36002436716;1.64579228251;2.;1.04749066561;1.01043935993;1.000898865;6.59210951307
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP would (VP finish ) ) ) ) ) ) )",-107.960575531,-108.242767901,0.754128599258,1.1037048297,0.00312255441417,449.413569007,102.,8.13905186102,2.10123699895;1.05656075186;2.;1.00880551883;1.02827134215;1.00622276251;6.90392822746
