Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past take","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP present think (LEX that ) (IP past (LEX take ) ) ) )",-18.2463306899,-18.2533883546,0.992967182104,0.0446360356921,0.0115171195358,54.9159652174,40.,5.00718950771,2.00000000001;0.00084618243942;1.00000051524;1.00000003219;1.00634277783;4.00652068062
"present think that past chase","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  chase)))))))","(START (IP present think (LEX that ) (IP past (LEX chase ) ) ) )",-21.1773631897,-21.1844208544,0.992967182104,0.0446360356921,0.00144836442632,66.6592075435,40.,5.00718950771,2.00000000001;0.00084618243942;1.00000051524;1.00000003219;1.00634277783;4.00652068062
"present think that present love","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  love)))))))","(START (IP present think (LEX that ) (IP present (VP love ) ) ) )",-20.2177807953,-20.2193199998,0.998461979483,0.0130933970341,0.00275548849897,62.4921105528,60.,5.00085783718,2.00000000001;0.00084618243942;1.00000051524;1.00000003261;1.00001110688;4.00018900966
"present think that past sell","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP present think (LEX that ) (IP past (LEX sell ) ) ) )",-21.4650440476,-21.4721017123,0.992967182104,0.0446360356921,0.00130652733259,67.8118068502,40.,5.00718950771,2.00000000001;0.00084618243942;1.00000051524;1.00000003219;1.00634277783;4.00652068062
"present think that present drink","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  drink)))))))","(START (IP present think (LEX that ) (IP present (LEX drink ) ) ) )",-19.1222057325,-19.1366431261,0.985666325823,0.0805178651425,0.00402650231147,58.8911188186,60.,5.01399747029,2.00000000001;0.00084618243942;1.00000051524;1.00000003363;1.01315073897;4.01332864176
"present think that present drive","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  drive)))))))","(START (IP present think (LEX that ) (IP present (LEX drive ) ) ) )",-19.5284506612,-19.5423899637,0.986157399732,0.07626787761,0.00297845433873,60.5197539281,40.,5.01400402219,2.00000000001;0.00084618243942;1.00000051524;1.00000003363;1.01315729087;4.01333519366
"present think that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present think (LEX that ) (IP present (LEX <WUG> ) ) ) )",-48.6700376237,-48.9289574537,0.771884902588,0.584587356681,0.000881077868263,177.702963673,70.,5.01114520291,2.00000000001;0.00084618243942;1.00000051524;1.00000868633;1.01029847181;4.01046772167
"present think that present study","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  study)))))))","(START (IP present think (LEX that ) (IP present (LEX study ) ) ) )",-20.7812110272,-20.7951503297,0.986157399732,0.07626787761,0.00148028428448,65.547501194,40.,5.01400402219,2.00000000001;0.00084618243942;1.00000051524;1.00000003363;1.01315729087;4.01333519366
"present think that present like","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  like)))))))","(START (IP present think (LEX that ) (IP present (LEX like ) ) ) )",-17.2999742451,-17.3139135476,0.986157399732,0.07626787761,0.0203572313351,51.5761310989,40.,5.01400402219,2.00000000001;0.00084618243942;1.00000051524;1.00000003363;1.01315729087;4.01333519366
"present think that past write","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP present think (LEX that ) (IP past (VP write ) ) ) )",-18.9588335419,-19.2052493271,0.781597180865,0.538772345262,0.0127896077998,57.1544112615,60.,5.00222859065,2.00000000001;0.00084618243942;1.00000051524;1.00000005766;1.0013818353;4.00155973808
