Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX bake ) ) ) )",-70.0420329114,-70.1314157299,0.914495420801,0.408132034525,0.0525595821088,261.633641745,50.,8.08868093764,2.08366126094;1.94951432742;1.05239572726;1.00301025252;1.0000640404;1.00003532911;4.0764142378
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX catch ) ) ) )",-99.0808598288,-99.7874961286,0.493300725628,1.40061670178,0.0517089248899,359.912345419,114.,7.71466417247,2.14014002457;1.51253490709;1.11442675892;1.00757176297;1.02823783199;1.01254752578;4.16904603988
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (LEX clean ) ) ) )",-72.049585005,-72.1332656425,0.919724934861,0.390434750623,0.0154248894026,269.651567251,32.,8.0820832757,2.07862238566;1.95473563267;1.04697688125;1.01017904723;1.00004070625;1.00000232953;4.05672112978
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX win ) ) ) )",-99.2218327156,-99.7872202454,0.568139932926,1.43435179416,0.0522839790233,363.040013415,114.,7.82817924307,2.1630151395;1.59038250048;1.13930806179;1.00938922435;1.04075573809;1.01445112501;4.20185583065
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX <WUG> ) ) ) )",-101.778193903,-102.508483841,0.48176928642,1.03925169921,0.0103021557328,374.170419967,61.,7.61162648915,2.0702224936;1.96343963865;1.0379435714;1.00917044381;1.00327053525;1.00096992043;3.58852460821
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-128.46046652,-129.443576603,0.374145663472,1.56733488299,0.0485274362097,476.942287237,122.,7.53184842807,2.10245896131;1.74802244286;1.07344099994;1.00525852587;1.00770835015;1.00951671488;3.75348747945
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX wrap ) ) ) )",-99.5782458508,-99.7877720879,0.810968361682,0.871447660371,0.0519764860738,373.095190998,70.,8.08423425177,2.16285910229;1.84200037308;1.13913833983;1.00787550861;1.00010893012;1.02062767374;4.2239438974
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-98.9728806174,-99.6963637654,0.485059775124,1.00205456493,0.0501405163072,362.433290794,61.,7.60119320856,2.06411238908;1.96977095646;1.03137271705;1.00224635073;1.00329287303;1.000018739;3.57784997506
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP (LEX past ) (LEX make ) (NP (LEX <WUG> ) (CP that present (VP play ) ) ) ) )",-69.0941995761,-69.5259522915,0.649369936041,1.15442543478,0.0466137214917,256.3303141,62.,8.1561858214,2.78860075969;1.21905284467;1.8104931967;1.01954909679;0.32287323872;1.00780699516;4.95949564191
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX finish ) ) ) )",-101.872529047,-102.57053679,0.497575615466,1.45839454353,0.0133667773058,371.488903798,102.,7.74712341908,2.15862331018;1.51720605652;1.13453106128;1.03842087207;1.00011967413;1.01563808779;4.20901932593
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-99.0637370974,-99.7872202454,0.485059775124,1.00205456493,0.0499229801827,362.79397021,61.,7.60119320856,2.06411238908;1.96977095646;1.03137271705;1.00224635073;1.00329287303;1.000018739;3.57784997506
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) (LEX <WUG> ) ) ) )",-131.067587585,-132.08095929,0.362993008562,1.69961215633,0.0105678229222,487.911231539,134.,7.55761456223,2.12785118846;1.72608320033;1.1010601702;1.0350662936;1.00747857716;1.01118890099;3.79383909887
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-128.46046652,-129.443576603,0.374145663472,1.56733488299,0.0485274362097,476.942287237,122.,7.53184842807,2.10245896131;1.74802244286;1.07344099994;1.00525852587;1.00770835015;1.00951671488;3.75348747945
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX see ) ) ) )",-69.9326346412,-70.0284949336,0.908590944291,0.447035545106,0.0528589239653,261.262170432,50.,8.09556994252,2.08935049331;1.94361911922;1.05851397241;1.00376919955;1.00028205703;1.000035101;4.08886443635
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP <WUG> (LEX <WUG> ) (LEX that ) (LEX could ) (VP find ) ) ) )",-101.294110046,-102.117096609,0.43911823963,1.73543359302,0.0171597733042,362.045502855,132.,7.64796198495,2.22096474539;1.33690175616;1.20233995034;1.12030329397;1.018511247;1.00994952925;4.2248772888
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX sell ) ) ) )",-69.9688455533,-70.0575315571,0.915132876752,0.40213237805,0.0527380019302,261.326789326,35.,8.08793719056,2.08304704306;1.95015078275;1.05173519253;1.00292831548;1.000040503;1.00003535373;4.07507009609
