Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX bake ) ) ) )",-69.3734602083,-69.3758839309,0.997579212175,0.0178826390954,0.0118161414347,261.917284834,14.,8.00266067509,2.00224368432;2.;1.00017750176;1.00017750176;1.00004161979;1.00002036746;4.0004987027
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX catch ) ) ) )",-99.2955611801,-99.2983567534,0.997208330723,0.0214260832941,0.00883282794528,381.635520694,20.,8.00340465219,2.00224368432;2.;1.00054921723;1.00054921723;1.00004217354;1.00002035988;4.00149577957
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (LEX clean ) ) ) )",-69.4377859514,-69.4402327728,0.997556169637,0.0180629831285,0.0116258141206,262.175869581,14.,8.00269349817,2.00224368432;2.;1.00020059612;1.00020059612;1.00004212164;1.00000649997;4.00044981385
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX win ) ) ) )",-99.279194108,-99.2816178306,0.997579212175,0.0178826390954,0.00888053917521,381.540213891,14.,8.00266067509,2.00224368432;2.;1.00017750176;1.00017750176;1.00004161979;1.00002036746;4.0004987027
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX <WUG> ) ) ) )",-99.3482850037,-99.3509507846,0.997337769064,0.020325360743,0.00867545222525,381.859888288,24.,8.00296167367,2.00224368432;2.;1.00041948781;1.00041948781;1.00004573829;1.00001623558;4.00083554193
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-129.180715853,-129.183395286,0.997324153242,0.0204708652833,0.00595702169026,501.192067352,24.,8.0029930951,2.00224368432;2.;1.00043313425;1.00043313425;1.00004573767;1.00002036225;4.00088061392
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX wrap ) ) ) )",-99.295775288,-99.2981990106,0.997579212175,0.0178826390954,0.00883246596769,381.60654688,14.,8.00266067509,2.00224368432;2.;1.00017750176;1.00017750176;1.00004161979;1.00002036746;4.0004987027
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-99.292997863,-99.2956772962,0.997324153242,0.0204708652833,0.00883956577953,381.641195393,24.,8.0029930951,2.00224368432;2.;1.00043313425;1.00043313425;1.00004573767;1.00002036225;4.00088061392
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX present ) (LEX play ) ) ) )",-69.2458468553,-69.2486549679,0.997195826548,0.0213601403718,0.0122143308905,261.437611806,18.,8.0034403928,2.00224368432;2.;1.00056174952;1.00056174952;1.00004204523;1.00003116421;4.00157068929
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX finish ) ) ) )",-99.3502815373,-99.352999247,0.997285979909,0.0207612012706,0.00867037702003,381.848188433,20.,8.00324487582,2.00224368432;2.;1.00047139343;1.00047139343;1.00004216991;1.00001623473;4.00125960231
