Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) ) )",-60.3225001499,-61.0502523809,0.482993428509,1.56904282737,0.00798976794465,315.820434058,187.,7.80757355556,2.00185264786;1.00369180534;1.00300015145;1.99707992588;1.08185820896;1.02643796322;6.10281936092
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) ) )",-90.4594427997,-90.9352909133,0.621357850879,1.42617442721,0.00299181398793,497.331992992,202.,7.78478902668,2.00185259969;1.00375628681;1.00377171225;1.99624340442;1.03247477181;1.03401171742;5.95811462262
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX with ) ) ) ) ) )",-60.2202349295,-61.0486755535,0.436729781532,1.60630592606,0.00927979390635,314.750798463,187.,7.79327631331,2.00185266396;1.00367024526;1.00274217172;1.99735962591;1.09204908931;1.02390559626;6.11105013839
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) ) )",-90.4594427997,-90.9352909133,0.621357850879,1.42617442721,0.00299181398793,497.331992992,202.,7.78478902668,2.00185259969;1.00375628681;1.00377171225;1.99624340442;1.03247477181;1.03401171742;5.95811462262
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) ) )",-60.3225001499,-61.0502523809,0.482993428509,1.56904282737,0.00798976794465,315.820434058,187.,7.80757355556,2.00185264786;1.00369180534;1.00300015145;1.99707992588;1.08185820896;1.02643796322;6.10281936092
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (NP picture (PP of ) ) ) ) ) ) )",-27.7690358886,-27.9817636663,0.808376165232,0.766535717351,0.0924292184099,128.515601582,127.,8.07018561745,2.00185280432;1.00348233005;1.00049364957;1.99979745977;1.05889069222;1.00566868153;6.8803415989
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) ) )",-60.3225001499,-61.0502523809,0.482993428509,1.56904282737,0.00798976794465,315.820434058,187.,7.80757355556,2.00185264786;1.00369180534;1.00300015145;1.99707992588;1.08185820896;1.02643796322;6.10281936092
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) ) )",-60.3225001499,-61.0502523809,0.482993428509,1.56904282737,0.00798976794465,315.820434058,187.,7.80757355556,2.00185264786;1.00369180534;1.00300015145;1.99707992588;1.08185820896;1.02643796322;6.10281936092
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) ) )",-90.4594427997,-90.9352909133,0.621357850879,1.42617442721,0.00299181398793,497.331992992,202.,7.78478902668,2.00185259969;1.00375628681;1.00377171225;1.99624340442;1.03247477181;1.03401171742;5.95811462262
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) ) )",-90.4594427997,-90.9352909133,0.621357850879,1.42617442721,0.00299181398793,497.331992992,202.,7.78478902668,2.00185259969;1.00375628681;1.00377171225;1.99624340442;1.03247477181;1.03401171742;5.95811462262
