Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP (LEX past ) (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX bake ) ) ) )",-69.0686813481,-69.6556022022,0.556036769867,0.686862251026,0.0146091858953,263.860969255,17.,8.55603871749,2.55603708323;1.99999998472;1.00000055137;1.00000055137;1.00000000059;1.0000005462;4.0000016395
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX catch ) ) ) )",-98.9844280468,-99.5715178366,0.555942843336,0.688518390046,0.0116448012465,383.536760634,29.,8.55637407049,2.55603916117;1.9999953043;1.00016947272;1.00016947272;1.0000001204;1.00000054611;4.00033500469
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (LEX clean ) ) ) )",-69.1987971632,-69.785718012,0.556036772762,0.686862145058,0.0141584278881,264.38143216,14.,8.55603870691,2.55603708317;1.99999998487;1.00000054617;1.00000054617;1.00000000059;1.00000054594;4.00000162377
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX win ) ) ) )",-98.936577041,-99.5234978951,0.556036769867,0.686862251026,0.0117886458253,383.332551505,17.,8.55603871749,2.55603708323;1.99999998472;1.00000055137;1.00000055137;1.00000000059;1.0000005462;4.0000016395
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX <WUG> ) ) ) )",-99.1010771068,-99.6880616796,0.556001341076,0.687580933338,0.0112386570154,383.999386741,32.,8.5561528465,2.55603786702;1.99999821928;1.00006426797;1.00006426797;1.00000003604;1.00000067757;4.00012747114
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-128.890563918,-129.477536032,0.556008268422,0.687425918538,0.00870845145854,503.155636645,29.,8.55614047836,2.55603771377;1.99999856448;1.00005180955;1.00005180955;1.00000003604;1.00000054617;4.00010279718
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-128.890563918,-129.477536032,0.556008268422,0.687425918538,0.00870845145854,503.155636645,29.,8.55614047836,2.55603771377;1.99999856448;1.00005180955;1.00005180955;1.00000003604;1.00000054617;4.00010279718
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-98.9785992859,-99.5655713995,0.556008268422,0.687425918538,0.0116617417783,383.507821054,29.,8.55614047836,2.55603771377;1.99999856448;1.00005180955;1.00005180955;1.00000003604;1.00000054617;4.00010279718
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX present ) (LEX play ) ) ) )",-68.6603096803,-69.2474359366,0.555922570395,0.688968970353,0.0163571762719,262.242762632,38.,8.55640227295,2.55603960966;1.99999429409;1.00020593241;1.00020593241;1.00000012246;1.00000065219;4.00040693152
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX finish ) ) ) )",-99.1063789733,-99.6935113554,0.555919164959,0.68899230328,0.0112232372718,384.027512804,29.,8.5564175086,2.556039685;1.9999941244;1.00021205689;1.00021205689;1.00000011445;1.00000067747;4.00041904162
