Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past know that past buy","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX know ) (LEX that ) (LEX past ) (VP buy ) ) ) )",-30.3466865116,-30.8716921663,0.591552019296,1.01635624169,0.0122964417771,110.692158078,42.,7.42386909557,2.05334371157;1.97717112388;1.01906790566;1.01144096966;1.3628453848;4.38899605635
"past know that past write","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX know ) (LEX that ) (LEX past ) (VP write ) ) ) )",-30.2162034829,-30.6708325477,0.634683350692,0.980865307201,0.0125580514896,109.895838709,42.,7.37740414086,2.05262767097;1.97791024558;1.01824461238;1.01011642291;1.31850518902;4.34327189065
"past know that past sell","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX know ) (LEX that ) (LEX past ) (VP (LEX sell ) ) ) ) )",-31.3276868315,-31.414233475,0.917092771401,0.456566287978,0.0135575530795,118.355761146,24.,8.06114220768,2.0631643049;1.96703397026;1.03035948392;1.02960730667;1.97097714193;5.01610914728
"past know that past take","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX know ) (LEX that ) (LEX past ) (VP (LEX take ) ) ) ) )",-31.1396568152,-31.4164012206,0.758248276462,0.961233147215,0.0128652883095,116.641612221,48.,7.8948773221,2.06938006405;1.96061785025;1.03750627521;1.04110534672;1.80279963741;4.8434136681
"past know that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX know ) (LEX that ) (LEX past ) (VP (LEX <WUG> ) ) ) ) )",-60.7687383172,-61.3353978026,0.567417743524,1.07081050694,0.0092296599151,252.83458284,48.,7.67406223601,2.05797499185;1.97239055736;1.02439288573;1.02000800787;1.60075673484;4.63439784618
"past know that past break","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX know ) (LEX that ) (LEX past ) (VP (LEX break ) ) ) ) )",-31.1396282173,-31.4175592759,0.757349032415,0.951889385752,0.0128535449098,116.624202138,48.,7.89196413178,2.06764897481;1.96240474;1.03551589348;1.03790314198;1.80184755771;4.84229139843
"past remember that past buy","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX remember ) (LEX that ) (LEX past ) (VP buy ) ) ) )",-30.3343160509,-30.8593217056,0.591552019296,1.01635624169,0.0123334455837,110.642958639,42.,7.42386909557,2.05334371157;1.97717112388;1.01906790566;1.01144096966;1.3628453848;4.38899605635
"past remember that past write","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX remember ) (LEX that ) (LEX past ) (VP write ) ) ) )",-30.2038330222,-30.658462087,0.634683350692,0.980865307201,0.0125950552963,109.846630127,42.,7.37740414086,2.05262767097;1.97791024558;1.01824461238;1.01011642291;1.31850518902;4.34327189065
"past remember that past sell","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX remember ) (LEX that ) (LEX past ) (VP (LEX sell ) ) ) ) )",-31.3153163708,-31.4018630143,0.917092771401,0.456566287978,0.013594556886,118.306687108,24.,8.06114220768,2.0631643049;1.96703397026;1.03035948392;1.02960730667;1.97097714193;5.01610914728
"past remember that past take","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX remember ) (LEX that ) (LEX past ) (VP (LEX take ) ) ) ) )",-31.1272863545,-31.4040307599,0.758248276462,0.961233147215,0.012902292116,116.592617554,48.,7.8948773221,2.06938006405;1.96061785025;1.03750627521;1.04110534672;1.80279963741;4.8434136681
