Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present <WUG> <WUG> present forget","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  forget)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) (LEX forget ) ) ) )",-88.6505756226,-89.0403895882,0.677182842081,1.20280137282,0.0117645398628,279.030775402,46.,7.06662991681,2.05151143624;1.11485543889;1.00941936185;1.71217661141;1.18721298484;4.19457236404
"present laugh <WUG> present buy","(START  (IP  (LEX  present) (VP  (LEX  laugh) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  buy)))))))","(START (IP present (LEX laugh ) (LEX <WUG> ) (IP (LEX present ) (LEX buy ) ) ) )",-58.4611864401,-59.1310150337,0.511796295412,1.78633307915,0.0144258294586,189.621221614,72.,7.00933218312,2.07641201824;1.23403935085;1.0081532166;1.55658337969;1.14149046039;4.14280039761
"present <WUG> <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) (LEX leave ) ) ) )",-88.6352651516,-89.0250791172,0.677182842081,1.20280137282,0.0118152394284,278.966554523,46.,7.06662991681,2.05151143624;1.11485543889;1.00941936185;1.71217661141;1.18721298484;4.19457236404
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) (LEX <WUG> ) ) ) )",-118.420816766,-118.972037045,0.576246200214,1.6795712746,0.00852029144859,404.449298667,82.,6.99296579729,2.06064565498;1.15857537772;1.00895490493;1.66191944796;1.15930818745;4.11611653217
"present sneeze <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  sneeze) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP present (LEX sneeze ) (LEX <WUG> ) (IP (LEX present ) (LEX leave ) ) ) )",-58.7143895853,-59.1042035509,0.677182842081,1.20280137282,0.0147949639245,185.767352529,46.,7.06662991681,2.05151143624;1.11485543889;1.00941936185;1.71217661141;1.18721298484;4.19457236404
"present notice <WUG> present turn","(START  (IP  (LEX  present) (VP  (LEX  notice) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (LEX notice ) (LEX <WUG> ) (IP (LEX present ) (LEX turn ) ) ) )",-58.536230172,-59.1360701927,0.548899441606,1.70963651628,0.0143500227309,188.851690554,72.,7.02218647044,2.07082577224;1.20730139545;1.00843726614;1.59148947417;1.15174794229;4.15441502334
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) (LEX <WUG> ) ) ) )",-118.420816766,-118.972037045,0.576246200214,1.6795712746,0.00852029144859,404.449298667,82.,6.99296579729,2.06064565498;1.15857537772;1.00895490493;1.66191944796;1.15930818745;4.11611653217
"present complain <WUG> present keep","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (LEX complain ) (LEX <WUG> ) (IP (LEX present ) (LEX keep ) ) ) )",-58.7257311727,-59.1155451383,0.677182842081,1.20280137282,0.014757800842,185.813365383,46.,7.06662991681,2.05151143624;1.11485543889;1.00941936185;1.71217661141;1.18721298484;4.19457236404
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) (LEX <WUG> ) ) ) )",-118.420816766,-118.972037045,0.576246200214,1.6795712746,0.00852029144859,404.449298667,82.,6.99296579729,2.06064565498;1.15857537772;1.00895490493;1.66191944796;1.15930818745;4.11611653217
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) (LEX <WUG> ) ) ) )",-118.420816766,-118.972037045,0.576246200214,1.6795712746,0.00852029144859,404.449298667,82.,6.99296579729,2.06064565498;1.15857537772;1.00895490493;1.66191944796;1.15930818745;4.11611653217
