Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX bake ) ) ) ) ) )",-68.5368777343,-68.7981023108,0.77010795207,0.859963099302,0.0109402090615,272.077685266,49.,9.04545710837,2.0454535159;1.99998778438;1.00007415933;1.00000143814;1.03844774502;1.9614928469;5.84535601144
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX catch ) ) ) ) ) )",-98.2800097964,-98.9894035162,0.491942362013,1.4644772765,0.00614002733758,388.628875309,136.,8.69882105594,2.04547481912;1.99977080627;1.00028759891;1.00000592137;1.03898868587;1.6143178302;5.49689868419
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (VP (LEX clean ) ) ) ) )",-71.3476755162,-72.2261930394,0.415398273756,1.76290821147,0.0095230040779,280.83755941,73.,9.00502194728,2.04546109392;1.99997984561;1.00012235449;1.00003194469;1.17331531673;1.78614273646;5.26211966989
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past win ) ) ) )",-97.1446749014,-97.5249149812,0.683697247631,1.13220394703,0.00382614646941,377.232728844,150.,7.53610966558,2.04547373219;1.99977836356;1.0002781158;1.00000517263;1.01102156347;0.479575423827;4.44675428153
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) <WUG> ) ) )",-99.9853762167,-100.914842681,0.394764275088,1.92316473129,0.00662729878102,396.682422012,89.,8.04702641597,2.04544977067;1.99999170791;1.00005034013;1.0000060228;1.08642847731;1.3332138186;4.25393201181
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX <WUG> ) ) ) ) ) )",-127.664947903,-128.614702809,0.386835822837,1.7222013131,0.00459776523757,535.122619698,158.,8.39672692093,2.04546925951;1.99980946171;1.00023909295;1.00000520445;1.03436357754;1.48306501265;5.05442126973
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX wrap ) ) ) ) ) )",-98.7179083507,-98.9793637645,0.76993020289,0.862275698631,0.00708299082714,392.876869629,88.,9.04542335198,2.04547680819;1.99975697647;1.00030495294;1.00000591384;1.03844681034;1.96145786208;5.8457367289
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX <WUG> ) ) ) ) ) )",-98.0073066141,-98.956880541,0.386905838503,1.7204095806,0.00688867385967,416.475772631,89.,8.39668796838,2.04545099715;1.99999042304;1.00005814041;1.00000126557;1.03436269966;1.48305850516;5.05402364466
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP present (VP (LEX play ) ) ) ) ) )",-66.4874112399,-66.5656102195,0.924780395794,0.344566187446,0.0216545440316,261.472372896,44.,9.05313100083,2.04553761003;1.99989968694;1.00060898653;1.00003436309;1.00709352251;1.99999003503;5.97757818011
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (VP (LEX finish ) ) ) ) )",-100.638726214,-101.934462858,0.273696173411,1.92642385286,0.00651146165356,397.425827992,136.,8.83602781281,2.04548387543;1.99970783858;1.00036661258;1.00004123622;1.14002608459;1.65046982126;5.22749122229
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX <WUG> ) ) ) ) ) )",-97.5217226685,-98.4712965954,0.386905838503,1.7204095806,0.00832053034447,414.533441499,89.,8.39668796838,2.04545099715;1.99999042304;1.00005814041;1.00000126557;1.03436269966;1.48305850516;5.05402364466
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) <WUG> ) ) )",-129.788911762,-130.516943875,0.482858266263,1.69337142412,0.00487412451594,505.877116887,144.,7.92953013139,2.04546372829;1.99984791974;1.00019083469;1.00002772538;1.10573734035;1.28971714751;3.96972657851
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX <WUG> ) ) ) ) ) )",-127.664947903,-128.614702809,0.386835822837,1.7222013131,0.00459776523757,535.122619698,158.,8.39672692093,2.04546925951;1.99980946171;1.00023909295;1.00000520445;1.03436357754;1.48306501265;5.05442126973
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX see ) ) ) ) ) )",-67.0435024155,-67.313433781,0.763431890348,0.908514011614,0.0316595533998,262.426751019,76.,9.03713482955,2.04545349997;1.99998780107;1.00007405798;1.00000143819;1.03846074323;1.95315767054;5.83698038464
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) (VP find ) ) ) )",-100.354610994,-101.301893465,0.387793432706,1.75891900518,0.00729661861541,393.427075966,122.,8.59534489609,2.04547887896;1.99974257861;1.00032301979;1.00005504648;1.20499100768;1.34483328694;4.72509137333
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (IP past (VP (LEX sell ) ) ) ) ) )",-68.5052118815,-68.766436458,0.77010795207,0.859963099302,0.0110567875577,271.892587083,49.,9.04545710837,2.0454535159;1.99998778438;1.00007415933;1.00000143814;1.03844774502;1.9614928469;5.84535601144
