Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake)))))))","(START (IP past (VP (LEX hear ) that (IP past (VP (LEX bake ) ) ) ) ) )",-25.99275059,-26.6983714762,0.493801884316,1.28759481907,0.00464628181245,101.900633268,67.,6.6198907241,2.08765220603;1.94413419469;1.00124718247;1.0190761065;1.56343493423;5.47000411014
"past <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP catch ) ) ) ) )",-54.4748153876,-54.9047926141,0.650523909261,1.42628399565,0.00213740944693,209.790664111,175.,6.21021886095,2.08823292602;1.91191414759;1.01266135805;1.03027275618;1.1313094186;5.09588638595
"past <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean)))))))","(START (IP past (VP (LEX <WUG> ) that (IP should (LEX clean ) ) ) ) )",-58.6064395235,-59.4711671911,0.421166234203,1.63518550724,0.00215310283417,230.044806889,109.,6.69301090307,2.08867089916;1.89877671506;1.02696278955;1.13806555725;1.50370332029;5.47517687606
"past <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP win ) ) ) ) )",-54.528781224,-55.0092665507,0.618483152543,1.55589015848,0.00206818756106,210.110464508,196.,6.21668097016,2.08820458129;1.91196161809;1.01265514287;1.05377088245;1.13879770109;5.07835473365
"past <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP would (VP <WUG> ) ) ) ) )",-87.0888351329,-87.8952512644,0.446455239374,1.7729486612,0.000638952320885,381.650600865,176.,6.57413513144,2.08859217634;1.9095371735;1.01457561621;1.17108722219;1.37330455553;5.32094455717
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) ) )",-84.1908144516,-85.0999208608,0.402884076735,1.81182428327,0.000540515085316,366.473362448,205.,6.3683693332,2.08759461394;1.91293095999;1.01254131505;1.02934379199;1.29392275757;5.24324688362
"past <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP (LEX wrap ) ) ) ) ) )",-55.9326044535,-56.670048402,0.478335003192,1.45016610846,0.00176240542165,219.747820001,117.,6.63155327384,2.08658414645;1.91456198807;1.01232139098;1.0190993089;1.56416433215;5.49947070315
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP <WUG> ) ) ) ) )",-84.1908144516,-85.0999208608,0.402884076735,1.81182428327,0.000540515085316,366.473362448,205.,6.3683693332,2.08759461394;1.91293095999;1.01254131505;1.02934379199;1.29392275757;5.24324688362
"past <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play)))))))","(START (IP past (VP (LEX <WUG> ) that present (LEX play ) ) ) )",-52.0943669917,-52.3719767382,0.757592416912,0.864766564014,0.00273320106425,196.953343773,181.,5.27610557737,2.04555676824;1.97958458325;1.00337638948;0.229821633616;1.00922616405;4.2194325971
"past <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish)))))))","(START (IP past (VP (LEX <WUG> ) that (IP would (VP finish ) ) ) ) )",-57.4030852217,-57.9813474494,0.560872188295,1.5690475833,0.0019839202674,223.001099266,146.,6.44538764035,2.08870183985;1.90936307997;1.01457401478;1.15466198427;1.24129845242;5.21392108702
