Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (IP past (LEX bake ) ) ) ) )",-70.5042668885,-70.922852839,0.657976573719,1.04733695878,0.00814187997822,272.809107492,57.,8.34896900527,2.07299408171;1.99999412608;1.00000922295;1.00000666037;1.02118651882;1.25477839534;5.25478906178
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (LEX catch ) ) ) ) )",-100.24429952,-100.626862024,0.682111255029,0.908402284585,0.0058171294837,391.41369018,68.,8.35645523511,2.07299538922;1.99994756599;1.00005580088;1.0000399941;1.01928372271;1.26413414137;5.26422669316
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP should (VP (LEX clean ) ) ) ) ) )",-72.5080993232,-73.1755011814,0.513039797838,1.34417036179,0.0193495994785,286.556249676,49.,9.25355741882,2.07301033739;1.99997659051;1.00003675648;1.00000909505;1.34089301476;1.83963162464;5.83965228883
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (LEX win ) ) ) ) )",-100.067569788,-100.967716453,0.406510034583,1.55295279528,0.00393388961562,388.369464084,122.,7.9253868052,2.07310627498;1.99908654915;1.00097210501;1.00096069945;1.01743361743;0.834772411422;4.83566161059
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP would (LEX <WUG> ) ) ) ) )",-101.41489283,-102.012739702,0.549994570586,1.54741768691,0.0162626608976,432.628798474,68.,8.51958628661,2.0730016892;1.99998591962;1.00002210836;1.00000798589;1.25507842211;1.25290170458;5.19150550672
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (LEX <WUG> ) ) ) ) )",-130.004848526,-130.487058551,0.617417374704,1.20985558769,0.00247597681273,547.029629476,122.,8.33594599094,2.0729952906;1.99994833175;1.00005498595;1.00004021123;1.03138096877;1.23908271111;5.23161940493
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (LEX wrap ) ) ) ) )",-100.561119202,-100.943681706,0.682111255029,0.908402284585,0.00489474453774,393.081500807,68.,8.35645523511,2.07299538922;1.99994756599;1.00005580088;1.0000399941;1.01928372271;1.26413414137;5.26422669316
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP past (LEX <WUG> ) ) ) ) )",-98.5829426394,-99.0651068146,0.617445684142,1.20931528978,0.0158445326703,421.338039202,68.,8.33591430224,2.07299403102;1.99999418076;1.00000913709;1.00000668195;1.03138125531;1.23908422716;5.23153965136
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP present (VP (LEX play ) ) ) ) ) )",-66.9775245099,-67.072332561,0.909547504384,0.369819171896,0.0318265814897,260.556338124,72.,9.0802510523,2.07310623366;1.9998731438;1.00019918362;1.00002587352;1.01287407115;1.99419182294;5.99427146638
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP would (LEX finish ) ) ) ) )",-103.293834104,-103.868179303,0.563073449377,1.45377952096,0.00508712879387,405.085763711,102.,8.55213188792,2.07300510557;1.99987211952;1.0001360919;1.00004919721;1.22014196818;1.25893076916;5.25909312706
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (IP past (LEX <WUG> ) ) ) ) )",-99.9589717815,-100.441135957,0.617445684142,1.20931528978,0.00585258383015,426.842147763,68.,8.33591430224,2.07299403102;1.99999418076;1.00000913709;1.00000668195;1.03138125531;1.23908422716;5.23153965136
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP could (VP (LEX <WUG> ) ) ) ) ) )",-133.554977324,-134.804529527,0.286633121517,1.86137299383,0.00357859381082,573.350956586,134.,9.09775781778,2.07304833842;1.99953642074;1.00049334644;1.0003177511;1.54375638821;1.61178983933;5.48135030861
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP past (LEX <WUG> ) ) ) ) )",-130.004848526,-130.487058551,0.617417374704,1.20985558769,0.00247597681273,547.029629476,122.,8.33594599094,2.0729952906;1.99994833175;1.00005498595;1.00004021123;1.03138096877;1.23908271111;5.23161940493
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (IP past (LEX see ) ) ) ) )",-67.1106169094,-67.4939257706,0.681602346226,0.913998819316,0.0345742572692,256.71321892,57.,8.35625724864,2.07299411032;1.99999409522;1.00000927141;1.0000066462;1.01932647678;1.26392664871;5.26393733274
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (IP could (VP find ) ) ) ) )",-103.358804789,-104.514229013,0.314923910264,1.64701939305,0.00643744145067,406.615139515,114.,8.86948446904,2.07304410915;1.99956926062;1.00045839785;1.00036682659;1.48576468993;1.31059797995;5.31104055506
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (IP past (LEX sell ) ) ) ) )",-70.4930712785,-70.922852839,0.650651207107,1.0771398132,0.00812397608725,272.740648866,57.,8.346709225,2.07299407284;1.99999413565;1.00000920792;1.00000666477;1.02176324027;1.25194190355;5.25195256453
