Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present <WUG> <WUG> present forget","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  forget)))))))","(START (IP present (LEX <WUG> ) (CP (LEX <WUG> ) present (VP (LEX forget ) ) ) ) )",-84.8003422462,-86.1346637004,0.263336800921,2.52977720852,0.00276371447495,309.778686157,190.,6.94961172615,2.01715188118;1.0414418732;1.8039167495;1.00517744547;1.68982949095;5.43100816443
"present laugh <WUG> present buy","(START  (IP  (LEX  present) (VP  (LEX  laugh) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  buy)))))))","(START (IP present (LEX laugh ) (CP (LEX <WUG> ) present (VP (LEX buy ) ) ) ) )",-55.1911912199,-55.7673533631,0.562051305015,1.33998651161,0.0094779161963,205.719033372,75.,7.27622554704,2.01752826287;1.06147007548;1.80639313821;1.00514264112;1.9982609734;5.43919310338
"present <WUG> <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP present (LEX <WUG> ) (CP (LEX <WUG> ) present (VP leave ) ) ) )",-84.4686929564,-86.116174378,0.192534211,2.60233181466,0.00266224893627,306.994988857,190.,6.75468567133,2.01712853548;1.04128454666;1.80411650502;1.00517861238;1.49494272288;5.23628698053
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP (LEX <WUG> ) present (VP (LEX <WUG> ) ) ) ) )",-114.37612405,-115.653299936,0.278823619066,2.50494359463,0.000173081175356,471.777608865,222.,6.99061482265,2.01715927149;1.04171964539;1.80320346254;1.00680590691;1.73039831323;5.47042398554
"present sneeze <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  sneeze) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP present (LEX sneeze ) (CP (LEX <WUG> ) present (VP leave ) ) ) )",-55.2779090493,-56.5369634414,0.283922378834,2.0264483827,0.00478181824986,203.63185825,113.,6.77267769356,2.01743915894;1.06088064368;1.80704416259;1.00514648572;1.49486255085;4.93615689974
"present notice <WUG> present turn","(START  (IP  (LEX  present) (VP  (LEX  notice) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (LEX notice ) (CP (LEX <WUG> ) present (VP (LEX turn ) ) ) ) )",-55.3836042214,-55.9597663646,0.562051305015,1.33998651161,0.00842844724311,206.6478942,75.,7.27622554704,2.01752826287;1.06147007548;1.80639313821;1.00514264112;1.9982609734;5.43919310338
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP (LEX <WUG> ) present (VP (LEX <WUG> ) ) ) ) )",-114.37612405,-115.653299936,0.278823619066,2.50494359463,0.000173081175356,471.777608865,222.,6.99061482265,2.01715927149;1.04171964539;1.80320346254;1.00680590691;1.73039831323;5.47042398554
"present complain <WUG> present keep","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (LEX complain ) (CP (LEX <WUG> ) present (VP (LEX keep ) ) ) ) )",-55.5330476133,-56.583015464,0.34994899954,1.99777377099,0.00473418476139,205.51001692,113.,6.89939819357,2.01746158242;1.06102897733;1.80688032884;1.00514551821;1.62154544577;5.06274864034
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP (LEX <WUG> ) present (VP (LEX <WUG> ) ) ) ) )",-114.37612405,-115.653299936,0.278823619066,2.50494359463,0.000173081175356,471.777608865,222.,6.99061482265,2.01715927149;1.04171964539;1.80320346254;1.00680590691;1.73039831323;5.47042398554
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP (LEX <WUG> ) present (VP (LEX <WUG> ) ) ) ) )",-114.37612405,-115.653299936,0.278823619066,2.50494359463,0.000173081175356,471.777608865,222.,6.99061482265,2.01715927149;1.04171964539;1.80320346254;1.00680590691;1.73039831323;5.47042398554
