Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP (LEX past ) (LEX hear ) <WUG> (LEX that ) (LEX past ) (LEX bake ) ) )",-71.5884683133,-71.9737585038,0.680253204477,0.73234207757,0.0162369551572,193.409186662,33.,7.03095432702,2.70865898778;1.3186265134;1.00164305102;1.00009648856;1.00002280194;1.00027111256;3.32381903651
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (LEX catch ) ) )",-100.915703796,-101.307957992,0.675532374307,0.784739185199,0.0145248274173,291.392962477,99.,7.03993163276,2.70735577014;1.31658294686;1.00857146176;1.00055054583;1.00026397129;1.00106910238;3.34674498794
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP (LEX past ) (LEX make ) <WUG> (LEX that ) (LEX should ) (LEX clean ) ) )",-72.8383263269,-73.2223150567,0.681139103682,0.722523257055,0.0113400654233,197.417294448,45.,7.02814342448,2.7086584437;1.31862710843;1.00034288276;1.00001868519;1.00021185007;1.00012399346;3.31959724644
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (LEX win ) ) )",-100.392480822,-100.783493056,0.67637188101,0.775656071341,0.0154966516951,289.527493129,117.,7.03813489642,2.70754299878;1.31687680186;1.00733938031;1.00069965009;1.00048892611;1.00107043099;3.34195075544
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX make ) <WUG> (LEX that ) (LEX would ) (LEX <WUG> ) ) )",-101.855662399,-102.52896856,0.510019580073,1.18032351733,0.00858260692795,310.059480242,62.,7.04309525835,2.55229198389;1.48963804686;1.00050213818;1.00008201603;1.00004702017;1.00009792722;3.24019566808
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (LEX <WUG> ) ) )",-129.786263824,-130.465015632,0.507249742496,1.22005365624,0.0120841579967,408.461303171,119.,7.05063394034,2.55223980698;1.48729515884;1.00593025671;1.00037313842;1.00018570059;1.00080277708;3.25858298987
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (LEX wrap ) ) )",-100.87036088,-101.260520613,0.676948735047,0.76716232714,0.0146109541111,291.046212841,63.,7.03701820766,2.70767165004;1.31707871978;1.00649277462;1.00038128971;1.00009010547;1.00107134392;3.34022539214
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX make ) <WUG> (LEX that ) (LEX past ) (LEX <WUG> ) ) )",-100.495700967,-101.170006057,0.509510361263,1.18775666105,0.0137146106184,305.495693951,62.,7.0452381065,2.55244852251;1.48946684764;1.00150006675;1.00009438589;1.00004697322;1.00020306359;3.24341816994
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP (LEX past ) (LEX make ) <WUG> (LEX that ) (LEX present ) (LEX play ) ) )",-71.00124061,-71.4037536629,0.668637611204,0.822708333769,0.0215066808042,193.137381933,45.,7.0674129395,2.70866612152;1.31861871155;1.0186903919;1.00105988129;1.00028627544;1.00144855733;3.37609025093
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX would ) (LEX finish ) ) )",-101.695281684,-102.080876285,0.680046159734,0.736379701435,0.0105595920498,293.344966381,63.,7.03045817986,2.70836244455;1.31816292044;1.00194691516;1.00023156246;1.00009051775;1.00051850036;3.32517694444
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX hear ) <WUG> (LEX that ) (LEX past ) (LEX <WUG> ) ) )",-100.586214564,-101.260519654,0.509510361263,1.18775666105,0.0135767077647,305.811538147,62.,7.0452381065,2.55244852251;1.48946684764;1.00150006675;1.00009438589;1.00004697322;1.00020306359;3.24341816994
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX could ) (LEX <WUG> ) ) )",-131.085434223,-131.75930369,0.509732364236,1.18583551867,0.0071056514704,412.166666633,107.,7.04377667499,2.55221799201;1.48928796629;1.00106500209;1.00006000122;1.00018660946;1.00029439685;3.24233276424
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (LEX <WUG> ) ) )",-129.786263824,-130.465015632,0.507249742496,1.22005365624,0.0120841579967,408.461303171,119.,7.05063394034,2.55223980698;1.48729515884;1.00593025671;1.00037313842;1.00018570059;1.00080277708;3.25858298987
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP (LEX past ) (LEX make ) <WUG> (LEX that ) (LEX past ) (LEX see ) ) )",-71.5843423065,-71.9766350784,0.675506315751,0.778171026566,0.0162734109534,194.097236699,51.,7.04583470391,2.70866190309;1.31862332506;1.00860970596;1.00066297697;1.00060314685;1.0002692207;3.34451469202
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP (LEX past ) (LEX <WUG> ) <WUG> (LEX that ) (LEX could ) (LEX find ) ) )",-101.447949923,-101.833083661,0.680359639807,0.733472990592,0.0111804039927,292.477107575,99.,7.0297446444,2.70843235757;1.31827264879;1.00148684381;1.00008095897;1.00066522895;1.00039294295;3.32316507063
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP (LEX past ) (LEX hear ) <WUG> (LEX that ) (LEX past ) (LEX sell ) ) )",-71.5297243748,-71.9150145654,0.680253204477,0.73234207757,0.0163325956133,193.213932441,33.,7.03095432702,2.70865898778;1.3186265134;1.00164305102;1.00009648856;1.00002280194;1.00027111256;3.32381903651
