Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (LEX bake ) ) ) ) ) ) )",-83.1359453879,-84.0156436547,0.414908084355,1.41752713136,0.00793086180364,356.539314035,30.,9.32908324791,2.39182397037;1.61568583524;2.;1.0003341887;1.00368814237;1.31755111123;6.91742448254
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX catch ) ) ) ) ) ) )",-106.94424584,-107.371908254,0.652031494361,0.940636672972,0.00388559444182,444.971425443,50.,8.36606342232,2.02451429595;1.01997568408;2.;1.0003341887;1.00368814237;1.31755111123;7.28926972581
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP should (VP (LEX clean ) ) ) ) ) ) ) )",-83.3215448577,-84.0438159892,0.485648031953,1.31032588063,0.0413105018326,370.335291896,24.,10.0458727024,2.39182397037;1.61568583524;2.;1.00038835088;1.03805395445;1.99992059147;7.45245470358
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP (LEX that ) past win ) ) ) ) )",-106.040725859,-106.566827044,0.590904310823,1.35563201402,0.00177443252363,434.094867449,110.,7.45133540195,2.02451429595;1.01997568408;2.;1.62817989691;1.00218590456;0.405593452116;5.74937809544
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP would (VP <WUG> ) ) ) ) ) ) )",-110.40658417,-111.248029225,0.431087128623,1.65445161026,0.0396815203072,547.911098793,57.,9.22230120608,2.39182397037;1.61568583524;2.;1.0005178047;1.02331667326;1.19360778481;6.71706238901
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-136.016631166,-136.694330194,0.507784045923,1.37855703328,0.00104445597616,650.438754107,95.,8.19040602596,2.02451429595;1.01997568408;2.;1.00040259745;1.0091358766;1.13741622566;7.08880950972
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX wrap ) ) ) ) ) ) )",-108.257892415,-108.685554829,0.652031494361,0.940636672972,0.00153355112286,454.546949658,50.,8.36606342232,2.02451429595;1.01997568408;2.;1.0003341887;1.00368814237;1.31755111123;7.28926972581
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-107.102193461,-108.231928342,0.323118910025,1.85544749167,0.040192585058,529.112713271,57.,9.15342585154,2.39182397037;1.61568583524;2.;1.00040259745;1.0091358766;1.13741622566;6.71696426646
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP present (VP play ) ) ) ) ) ) )",-74.839860096,-75.3702819052,0.588356743084,0.887442468444,0.0520487710006,313.2996619,48.,9.02831826506,2.39182397037;1.61568583524;2.;1.00226574782;1.00235561269;1.01812138574;6.62175279456
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP would (VP finish ) ) ) ) ) ) )",-110.309442153,-110.64895924,0.71211412929,1.09776193542,0.00147813372454,464.587406696,80.,8.22234215848,2.02451429595;1.01997568408;2.;1.00036137416;1.02090045324;1.15659035106;7.05435542325
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-111.111540966,-112.241275847,0.323118910025,1.85544749167,0.00723233814224,543.609254253,57.,9.15342585154,2.39182397037;1.61568583524;2.;1.00040259745;1.0091358766;1.13741622566;6.71696426646
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP could (VP <WUG> ) ) ) ) ) ) )",-140.134538426,-141.036907266,0.405607701031,1.77905662163,0.00071864293315,670.068578473,95.,8.24122523036,2.02451429595;1.01997568408;2.;1.00074572198;1.05137088457;1.150458977;6.93478782889
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-136.016631166,-136.694330194,0.507784045923,1.37855703328,0.00104445597616,650.438754107,95.,8.19040602596,2.02451429595;1.01997568408;2.;1.00040259745;1.0091358766;1.13741622566;7.08880950972
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP past (VP see ) ) ) ) ) ) )",-75.7388169079,-76.3413898079,0.547401413556,1.17513776412,0.0569013563533,317.677148506,54.,9.02796827562,2.39182397037;1.61568583524;2.;1.00034609758;1.02397143049;1.00889131121;6.56361816082
