Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX bake ) ) ) ) ) ) )",-79.4391229981,-79.7080830065,0.764173815625,0.586166376112,0.0149561930751,378.961569818,10.,11.0048766734,2.00429059115;2.;2.;2.;1.00205755113;1.99852853111;7.23065652005
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX catch ) ) ) ) ) ) )",-109.362347923,-109.631307931,0.764173815625,0.586166376112,0.011993826488,498.625469661,10.,11.0048766734,2.00429059115;2.;2.;2.;1.00205755113;1.99852853111;7.23065652005
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX should ) (VP (LEX clean ) ) ) ) ) ) )",-79.5476101971,-79.936942774,0.677508908762,0.669519922355,0.0132690264216,378.370035928,10.,10.6874221023,2.00429059115;2.;2.;2.;1.00182420438;1.68130730676;7.00051961468
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX win ) ) ) ) ) ) )",-109.182726154,-109.642655266,0.631328397499,1.04615801675,0.0110457073657,496.504734252,16.,10.8311055001,2.00429059115;2.;2.;2.;1.00187246196;1.82494244701;7.0569442862
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX would ) (VP (LEX <WUG> ) ) ) ) ) ) )",-109.420023177,-109.853732387,0.648100689616,0.926141243578,0.00849566030152,595.863385764,18.,10.9387899699,2.00429059115;2.;2.;2.;1.01827283566;1.93270968053;7.23040438477
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX <WUG> ) ) ) ) ) ) )",-139.215131317,-139.554075964,0.71252188796,0.862155285872,0.00627110089444,712.070061077,18.,10.9372943182,2.00429059115;2.;2.;2.;1.02008915523;1.93103613291;7.1589217018
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX wrap ) ) ) ) ) ) )",-109.373695257,-109.642655266,0.764173815625,0.586166376112,0.0119290568403,498.707518337,10.,11.0048766734,2.00429059115;2.;2.;2.;1.00205755113;1.99852853111;7.23065652005
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX <WUG> ) ) ) ) ) ) )",-109.154546941,-109.493491589,0.71252188796,0.862155285872,0.00969760199886,591.827723575,18.,10.9372943182,2.00429059115;2.;2.;2.;1.02008915523;1.93103613291;7.1589217018
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX present ) (VP (LEX play ) ) ) ) ) ) )",-78.5127408709,-79.059848471,0.578620995666,1.2357963647,0.0165787428337,371.384385037,20.,10.677554985,2.00429059115;2.;2.;2.;1.00184699736;1.7211869884;6.86623345039
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX would ) (VP (LEX finish ) ) ) ) ) ) )",-109.445869208,-110.002713387,0.573014544808,1.11741358519,0.00985013656608,498.374912164,16.,10.8306404881,2.00429059115;2.;2.;2.;1.00169992888;1.82464996812;7.12726394475
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX <WUG> ) ) ) ) ) ) )",-109.282929932,-109.62187458,0.71252188796,0.862155285872,0.00928476504245,592.341255539,18.,10.9372943182,2.00429059115;2.;2.;2.;1.02008915523;1.93103613291;7.1589217018
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX could ) (VP (LEX <WUG> ) ) ) ) ) ) )",-139.826912303,-139.909779515,0.920473366793,0.357142582814,0.00595932006294,707.656525765,14.,10.9324663581,2.00429059115;2.;2.;2.;1.02595223061;1.92563392505;6.92817576698
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX <WUG> ) ) ) ) ) ) )",-139.215131317,-139.554075964,0.71252188796,0.862155285872,0.00627110089444,712.070061077,18.,10.9372943182,2.00429059115;2.;2.;2.;1.02008915523;1.93103613291;7.1589217018
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX see ) ) ) ) ) ) )",-79.141396444,-79.4103564524,0.764173815625,0.586166376112,0.0164188164802,377.223572716,10.,11.0048766734,2.00429059115;2.;2.;2.;1.00205755113;1.99852853111;7.23065652005
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX could ) (VP (LEX find ) ) ) ) ) ) )",-109.751901156,-109.998267423,0.781635885576,0.566559690793,0.0105763810024,498.44860041,12.,10.7926873396,2.00429059115;2.;2.;2.;1.00237868555;1.78601806291;6.78839674846
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (VP (LEX sell ) ) ) ) ) ) )",-79.4386677044,-79.7076277127,0.764173815625,0.586166376112,0.014958783861,378.958277746,10.,11.0048766734,2.00429059115;2.;2.;2.;1.00205755113;1.99852853111;7.23065652005
