Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-56.9560625632,-57.3697594793,0.661201320401,1.39892486005,0.101160301881,264.266737001,252.,7.20640396819,2.00884682016;1.01945283402;0.434504421241;1.90572183683;1.0000237512;1.00579131999;5.12104121341
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.2314441026,-86.6204102934,0.677757184083,1.39837996324,0.100816816981,413.276863992,298.,7.2040005735,2.0088591825;1.02197602822;0.473771109351;1.88142307216;1.00014724394;1.00593632923;5.03363484997
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think null (IP (LEX null ) <WUG> (PP with ) ) ) ) )",-55.6069314814,-56.724695697,0.327010101986,1.96118297155,0.175785902521,246.171938369,290.,6.92570538847,2.00884322523;1.01567485709;0.696914179859;1.75554206502;1.00260707017;1.00150532381;4.96654691694
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.2314441026,-86.6204102934,0.677757184083,1.39837996324,0.100816816981,413.276863992,298.,7.2040005735,2.0088591825;1.02197602822;0.473771109351;1.88142307216;1.00014724394;1.00593632923;5.03363484997
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-56.9560625632,-57.3697594793,0.661201320401,1.39892486005,0.101160301881,264.266737001,252.,7.20640396819,2.00884682016;1.01945283402;0.434504421241;1.90572183683;1.0000237512;1.00579131999;5.12104121341
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX picture ) of ) ) ) )",-24.0874388222,-24.8392436388,0.4715147866,1.24240467247,0.153396865669,97.9930821156,212.,6.67243694119,2.008837433;1.01418800531;1.11413890881;1.51409897676;1.00184292728;0.523999686156;4.57222329555
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-56.9560625632,-57.3697594793,0.661201320401,1.39892486005,0.101160301881,264.266737001,252.,7.20640396819,2.00884682016;1.01945283402;0.434504421241;1.90572183683;1.0000237512;1.00579131999;5.12104121341
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-56.9560625632,-57.3697594793,0.661201320401,1.39892486005,0.101160301881,264.266737001,252.,7.20640396819,2.00884682016;1.01945283402;0.434504421241;1.90572183683;1.0000237512;1.00579131999;5.12104121341
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.2314441026,-86.6204102934,0.677757184083,1.39837996324,0.100816816981,413.276863992,298.,7.2040005735,2.0088591825;1.02197602822;0.473771109351;1.88142307216;1.00014724394;1.00593632923;5.03363484997
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.2314441026,-86.6204102934,0.677757184083,1.39837996324,0.100816816981,413.276863992,298.,7.2040005735,2.0088591825;1.02197602822;0.473771109351;1.88142307216;1.00014724394;1.00593632923;5.03363484997
"present think null null <WUG> for","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  for))))))))","(START (IP present (VP think null (LEX null ) (LEX <WUG> ) for ) ) )",-48.4200979946,-48.644434976,0.799045825444,0.563328348238,0.081671316289,190.422047629,278.,5.20608051055,2.00882290931;1.00262120502;0.193602405958;1.00064881434;1.00000002056;1.00000113834;3.19470595732
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.2314441026,-86.6204102934,0.677757184083,1.39837996324,0.100816816981,413.276863992,298.,7.2040005735,2.0088591825;1.02197602822;0.473771109351;1.88142307216;1.00014724394;1.00593632923;5.03363484997
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.2314441026,-86.6204102934,0.677757184083,1.39837996324,0.100816816981,413.276863992,298.,7.2040005735,2.0088591825;1.02197602822;0.473771109351;1.88142307216;1.00014724394;1.00593632923;5.03363484997
"present think null null waste from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  waste) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX waste ) (LEX from ) ) ) ) )",-27.844913736,-28.0882742725,0.783988806238,0.8412595143,0.10031665441,120.848983088,131.,7.3377167973,2.00884753993;1.01739228234;0.385379843783;1.93546585892;1.00002816188;1.00266368317;5.12361781498
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-56.9560625632,-57.3697594793,0.661201320401,1.39892486005,0.101160301881,264.266737001,252.,7.20640396819,2.00884682016;1.01945283402;0.434504421241;1.90572183683;1.0000237512;1.00579131999;5.12104121341
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.2314441026,-86.6204102934,0.677757184083,1.39837996324,0.100816816981,413.276863992,298.,7.2040005735,2.0088591825;1.02197602822;0.473771109351;1.88142307216;1.00014724394;1.00593632923;5.03363484997
