Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (LEX from ) ) ) ) ) )",-63.3782442345,-64.5168793868,0.320255824093,1.86136192197,0.0615324740965,268.319316662,56.,8.30612230249,2.34141935645;1.01010144378;1.68576606375;1.58711932744;1.00585153605;1.11777528145;5.07417797232
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) ) )",-92.8658419406,-94.4217142322,0.21100524424,2.31048288688,0.057854322093,442.722096973,88.,8.34138679122,2.24907410827;1.00733576822;1.78621932727;1.73230726038;1.06843504537;1.07636004746;5.37377770757
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (PP with ) ) ) ) ) )",-62.1559574449,-62.7794917248,0.536046547209,1.75019781502,0.0672454684601,285.698761906,80.,8.2777148173,2.14833854607;1.00431880863;1.89579958369;1.8906866934;1.00767197443;1.03118190389;5.70168205094
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) ) )",-92.8658419406,-94.4217142322,0.21100524424,2.31048288688,0.057854322093,442.722096973,88.,8.34138679122,2.24907410827;1.00733576822;1.78621932727;1.73230726038;1.06843504537;1.07636004746;5.37377770757
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (LEX from ) ) ) ) ) )",-63.3782442345,-64.5168793868,0.320255824093,1.86136192197,0.0615324740965,268.319316662,56.,8.30612230249,2.34141935645;1.01010144378;1.68576606375;1.58711932744;1.00585153605;1.11777528145;5.07417797232
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) (NP (LEX picture ) of ) ) ) ) ) )",-30.028039734,-30.1767286542,0.861837173279,0.669705385381,0.0634495556636,135.167929362,64.,9.04389392,2.08574039244;1.00244403774;1.96389392472;1.98910536366;1.93985096124;1.00064230008;5.89646358149
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (LEX from ) ) ) ) ) )",-63.3782442345,-64.5168793868,0.320255824093,1.86136192197,0.0615324740965,268.319316662,56.,8.30612230249,2.34141935645;1.01010144378;1.68576606375;1.58711932744;1.00585153605;1.11777528145;5.07417797232
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (LEX from ) ) ) ) ) )",-63.3782442345,-64.5168793868,0.320255824093,1.86136192197,0.0615324740965,268.319316662,56.,8.30612230249,2.34141935645;1.01010144378;1.68576606375;1.58711932744;1.00585153605;1.11777528145;5.07417797232
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) ) )",-92.8658419406,-94.4217142322,0.21100524424,2.31048288688,0.057854322093,442.722096973,88.,8.34138679122,2.24907410827;1.00733576822;1.78621932727;1.73230726038;1.06843504537;1.07636004746;5.37377770757
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) ) )",-92.8658419406,-94.4217142322,0.21100524424,2.31048288688,0.057854322093,442.722096973,88.,8.34138679122,2.24907410827;1.00733576822;1.78621932727;1.73230726038;1.06843504537;1.07636004746;5.37377770757
