Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past forget","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  forget)))))))","(START (IP present (VP think (CP (LEX that ) (IP past (LEX forget ) ) ) ) ) )",-28.1489692025,-28.524850682,0.686683714262,1.00618796307,0.00737925878981,114.324436542,47.,7.07383495747,2.06749381339;1.22672571846;1.75278427809;1.0073652261;1.01946592143;5.50447222089
"present <WUG> that past buy","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP present (VP (LEX <WUG> ) (LEX that ) (LEX past ) (LEX buy ) ) ) )",-59.1766941834,-59.5492932464,0.688941399563,1.31201231947,0.00885346745111,218.412915568,71.,7.13251779513,2.2381725136;1.77389170488;1.11116040664;1.00332576449;1.00596740552;4.12358663908
"present <WUG> that past leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  leave)))))))","(START (IP present (VP (LEX <WUG> ) (LEX that ) (LEX past ) (LEX leave ) ) ) )",-59.2359837017,-59.4468722082,0.809864356436,0.770059196919,0.00919871816678,221.123377367,47.,7.10672962301,2.17427949445;1.84230102928;1.08157725364;1.00155704143;1.00701480421;4.10159189222
"present think that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (VP think (CP (LEX that ) (IP will (LEX <WUG> ) ) ) ) ) )",-57.9989382695,-58.5503192203,0.576153620948,1.4502109301,0.00422984547859,281.019524028,79.,7.07539664888,2.07039264319;1.18611911005;1.79143389716;1.02604649631;1.01869994254;5.56191719841
"present <WUG> that will leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  leave)))))))","(START (IP present (VP (LEX <WUG> ) (LEX that ) (LEX will ) (LEX leave ) ) ) )",-59.4323157051,-59.651793298,0.802938148985,0.790784474411,0.00868769744697,221.657746295,47.,7.11053417311,2.18064183951;1.83543354238;1.08513830862;1.00154372513;1.00777675748;4.10652346097
"present complain that present turn","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (VP (LEX complain ) (LEX that ) (LEX present ) (LEX turn ) ) ) )",-29.2214610621,-29.5508534938,0.71936066142,1.16318106573,0.0120626084203,105.275240934,53.,7.12966293557,2.23123561844;1.79104253485;1.09907540502;1.00273513887;1.00557423838;4.10394734446
"present <WUG> that past <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP present (VP (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-89.0928288867,-89.36295975,0.763279602564,1.0494545661,0.00626313146614,342.797931929,79.,7.11742302769,2.20025583764;1.8144606106;1.09391461235;1.00649049831;1.00661130092;4.10719151613
"present <WUG> that present keep","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (VP (LEX <WUG> ) (LEX that ) (LEX present ) (LEX keep ) ) ) )",-59.0689292126,-59.3024899693,0.791709492639,0.813420508709,0.00963441739384,219.823989433,47.,7.11397183604,2.19095637118;1.82430008285;1.09091143378;1.00152213697;1.00628181127;4.11178822845
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (VP (LEX <WUG> ) (LEX that ) (LEX will ) (LEX <WUG> ) ) ) )",-89.2834342675,-89.5678808397,0.752430555059,1.088289528,0.00576794288611,343.387509572,79.,7.12299829369,2.21046068169;1.80344272838;1.09965764036;1.00639824414;1.00728757247;4.11471226166
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP (LEX <WUG> ) (LEX that ) (LEX present ) (LEX <WUG> ) ) ) )",-88.9058434204,-89.1929736319,0.75041400994,1.07002168733,0.00676034925253,341.808536044,79.,7.12257546473,2.21235748677;1.80139480145;1.10072511426;1.00638109659;1.00595415266;4.11465104484
