Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) (LEX <WUG> ) from ) ) )",-50.9494596662,-52.0287905238,0.339822839478,2.12655274034,0.256601162879,189.456282159,397.,6.44117615478,2.33098187654;0.381595179588;1.62719623559;1.02996878613;1.00002462324;1.0002729407;3.54339263977
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) )",-84.1768864303,-85.2204803595,0.352186670806,2.49352470961,0.21274034409,322.110078141,422.,6.59483358703,2.3357006989;0.393571804083;1.34994053371;1.05427823004;1.00055076294;1.0127817346;4.02692263192
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP with ) ) ) )",-50.4879064926,-51.2394521015,0.471637022751,1.78280383143,0.300702566603,183.488705513,389.,6.46077793204,2.33158398725;0.384013991272;1.2057278231;1.02906121372;1.00021653895;1.00017345507;4.10005734529
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) )",-84.1768864303,-85.2204803595,0.352186670806,2.49352470961,0.21274034409,322.110078141,422.,6.59483358703,2.3357006989;0.393571804083;1.34994053371;1.05427823004;1.00055076294;1.0127817346;4.02692263192
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) (LEX <WUG> ) from ) ) )",-50.9494596662,-52.0287905238,0.339822839478,2.12655274034,0.256601162879,189.456282159,397.,6.44117615478,2.33098187654;0.381595179588;1.62719623559;1.02996878613;1.00002462324;1.0002729407;3.54339263977
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present think (CP null (IP (LEX null ) (NP picture of ) ) ) ) )",-21.3768973084,-22.5748810748,0.301802102415,2.17940562988,0.24284103992,76.368440534,273.,6.42430425031,2.43993968604;0.552466006222;0.731786989559;1.76797649892;1.00490020933;0.237803448477;4.71652142012
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) (LEX <WUG> ) from ) ) )",-50.9494596662,-52.0287905238,0.339822839478,2.12655274034,0.256601162879,189.456282159,397.,6.44117615478,2.33098187654;0.381595179588;1.62719623559;1.02996878613;1.00002462324;1.0002729407;3.54339263977
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) (LEX <WUG> ) from ) ) )",-50.9494596662,-52.0287905238,0.339822839478,2.12655274034,0.256601162879,189.456282159,397.,6.44117615478,2.33098187654;0.381595179588;1.62719623559;1.02996878613;1.00002462324;1.0002729407;3.54339263977
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) )",-84.1768864303,-85.2204803595,0.352186670806,2.49352470961,0.21274034409,322.110078141,422.,6.59483358703,2.3357006989;0.393571804083;1.34994053371;1.05427823004;1.00055076294;1.0127817346;4.02692263192
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) )",-84.1768864303,-85.2204803595,0.352186670806,2.49352470961,0.21274034409,322.110078141,422.,6.59483358703,2.3357006989;0.393571804083;1.34994053371;1.05427823004;1.00055076294;1.0127817346;4.02692263192
"present think null null <WUG> for","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  for))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP for ) ) ) )",-50.3379412027,-51.0890356546,0.471849853046,1.77944700777,0.318122869814,182.856889182,364.,6.46035156742,2.33155906546;0.383968527156;1.20563415628;1.02889839918;1.0000559284;1.00014834919;4.09989638744
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) )",-84.1768864303,-85.2204803595,0.352186670806,2.49352470961,0.21274034409,322.110078141,422.,6.59483358703,2.3357006989;0.393571804083;1.34994053371;1.05427823004;1.00055076294;1.0127817346;4.02692263192
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) )",-84.1768864303,-85.2204803595,0.352186670806,2.49352470961,0.21274034409,322.110078141,422.,6.59483358703,2.3357006989;0.393571804083;1.34994053371;1.05427823004;1.00055076294;1.0127817346;4.02692263192
"present think null null waste from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  waste) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) (LEX waste ) from ) ) )",-21.6684347443,-22.648799311,0.375174297833,1.84849070048,0.253534659243,72.2150314008,231.,6.44328065758,2.32950332394;0.379402020535;1.60686028018;1.0195516281;1.00002718477;1.00023673485;3.47650090414
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) (LEX <WUG> ) from ) ) )",-50.9494596662,-52.0287905238,0.339822839478,2.12655274034,0.256601162879,189.456282159,397.,6.44117615478,2.33098187654;0.381595179588;1.62719623559;1.02996878613;1.00002462324;1.0002729407;3.54339263977
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) )",-84.1768864303,-85.2204803595,0.352186670806,2.49352470961,0.21274034409,322.110078141,422.,6.59483358703,2.3357006989;0.393571804083;1.34994053371;1.05427823004;1.00055076294;1.0127817346;4.02692263192
