Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (VP (LEX bake ) ) ) ) ) ) ) )",-84.3678474222,-85.1609648546,0.45243216784,1.63831436947,0.0198367879994,407.040499976,22.,9.78736877703,2.10046569418;2.;2.;1.10949841746;1.08684363233;1.57246732429;7.48359495757
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP catch ) ) ) ) ) ) )",-106.052294546,-106.955069825,0.40544287966,1.60228655781,0.0543948935147,408.527476256,80.,8.27835019775,2.45444660493;1.09062960984;2.;1.02376142803;1.10032433747;1.00315542602;6.6084901702
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP should (LEX clean ) ) ) ) ) ) )",-80.9843543063,-81.1802992433,0.822057498394,0.690082111187,0.0373593562937,388.315983919,20.,9.19002026385,2.10046569418;2.;2.;1.02286851848;1.00294114984;1.06374490134;7.06350897994
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP (LEX that ) past win ) ) ) ) )",-102.205880669,-103.12872334,0.397387790993,1.57257099642,0.0440644931817,381.695444927,95.,7.15951590475,2.45444660493;1.09062960984;2.;1.85970820038;1.00037716316;0.00432119857641;4.75434673369
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP would (VP <WUG> ) ) ) ) ) ) )",-108.052815708,-108.81427598,0.466984004926,1.66855466532,0.0378021989146,576.957182448,40.,9.22067980312,2.10046569418;2.;2.;1.04505422974;1.14346428461;1.01529300235;6.93050160467
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-135.459773074,-136.47099533,0.363774082574,1.98739723631,0.058697032575,601.12933974,95.,8.2894005476,2.45444660493;1.09062960984;2.;1.02697760001;1.16236947782;1.02158888148;6.55362592552
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP (LEX wrap ) ) ) ) ) ) ) )",-111.253126686,-112.708174363,0.233389236288,2.43605231489,0.0524029155965,445.831426119,55.,8.83846355457,2.45444660493;1.09062960984;2.;1.10949841746;1.08684363233;1.57246732429;7.09007921452
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-105.734758807,-106.084050818,0.705187177441,1.1896592909,0.052129811528,563.353331564,38.,9.23830577006,2.10046569418;2.;2.;1.02697760001;1.16236947782;1.02158888148;6.94714166856
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that present (VP play ) ) ) ) ) )",-72.0186656918,-73.0517591613,0.355904276875,1.6367293131,0.0463957563133,331.252614618,42.,8.73422768224,2.10046569418;2.;2.;1.0111137887;0.280309413713;1.34841926394;6.62136610254
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP (LEX would ) finish ) ) ) ) ) )",-108.358434587,-109.761136157,0.245931664049,2.30491019866,0.0485500987894,420.584748361,95.,8.20826683323,2.45444660493;1.09062960984;2.;1.02686892242;1.55823152388;1.01784873252;6.07773611025
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-109.392086433,-109.741378445,0.705187177441,1.1896592909,0.0257973151449,577.98264207,38.,9.23830577006,2.10046569418;2.;2.;1.02697760001;1.16236947782;1.02158888148;6.94714166856
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP could (VP <WUG> ) ) ) ) ) ) )",-138.211932194,-139.85888785,0.192635465348,2.43133933736,0.0433325953604,612.82028087,100.,8.20155815463,2.45444660493;1.09062960984;2.;1.17986547107;1.0286654919;1.01445681171;6.44771240666
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-135.459773074,-136.47099533,0.363774082574,1.98739723631,0.058697032575,601.12933974,95.,8.2894005476,2.45444660493;1.09062960984;2.;1.02697760001;1.16236947782;1.02158888148;6.55362592552
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP past (VP see ) ) ) ) ) ) )",-73.691415217,-73.9271475571,0.789992094876,0.769578446946,0.069440246916,340.700965805,32.,9.22438439869,2.10046569418;2.;2.;1.02332195852;1.10039343669;1.00023725473;6.99953739058
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP (LEX could ) find ) ) ) ) ) )",-108.917592415,-110.104069634,0.305294859049,2.21194259925,0.044111161364,424.739841896,95.,8.18210050472,2.45444660493;1.09062960984;2.;1.09069948107;1.68021013342;1.00237583957;5.86606110964
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (VP sell ) ) ) ) ) ) )",-81.0089911605,-81.2597809798,0.778185914072,0.858328786922,0.0204226150386,381.027172092,32.,9.23279802131,2.10046569418;2.;2.;1.02460983831;1.10019093917;1.00878905127;7.00677147709
