Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP (LEX past ) (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX bake ) ) ) )",-66.9518407658,-67.5049291235,0.57517073163,0.948199421313,0.0333659090785,240.27450654,18.,8.57518656836,2.86404413929;1.71112992958;1.00000575896;1.00000575896;1.00000026068;1.0000007209;3.71114743006
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX catch ) ) ) )",-96.7175323832,-97.2708421291,0.575043409709,0.950453752061,0.0308146768244,350.756723681,27.,8.57568578278,2.86404391363;1.71113110994;1.00022712138;1.00022712138;1.00005579571;1.00000072074;3.71165999606
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (LEX clean ) ) ) )",-68.4969443038,-69.0502353239,0.57505417792,0.950221450594,0.0225353109414,246.02564418,18.,8.57564805738,2.86404393271;1.71113101011;1.00020839973;1.00020839973;1.00005563709;1.00000067801;3.71160412467
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX win ) ) ) )",-96.7091910212,-97.2624988515,0.575044511267,0.950436155216,0.0308357905126,350.72561462,27.,8.5756814637,2.86404391558;1.71113109973;1.00022520621;1.00022520621;1.00005531523;1.00000072074;3.71165556146
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) <WUG> ) ) )",-97.6780484254,-98.7682839429,0.336137318155,1.43617070961,0.0198026483595,351.010190823,29.,8.256771647,2.84109224046;1.83118199733;1.00004003481;1.00004003481;1.0000093374;1.00000050981;3.41568802938
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-125.934424626,-127.024656315,0.336138604805,1.43612968419,0.0279765102325,459.264700544,32.,8.25676266769,2.84109215651;1.83118243644;1.00003620722;1.00003620722;1.00000933743;1.00000042127;3.41567530631
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX wrap ) ) ) )",-96.7168241837,-97.2699125414,0.57517073163,0.948199421313,0.0308162772336,350.736227549,18.,8.57518656836,2.86404413929;1.71112992958;1.00000575896;1.00000575896;1.00000026068;1.0000007209;3.71114743006
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-96.1639177946,-97.2541494844,0.336138604805,1.43612968419,0.0305402373629,345.208457648,32.,8.25676266769,2.84109215651;1.83118243644;1.00003620722;1.00003620722;1.00000933743;1.00000042127;3.41567530631
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX present ) (LEX play ) ) ) )",-67.8058428685,-68.3592460348,0.574989691387,0.951398391909,0.0250962774056,243.46969536,27.,8.57586963667,2.86404381842;1.71113160795;1.00032051628;1.00032051628;1.00005211219;1.00000106555;3.71195115191
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX finish ) ) ) )",-98.2232830831,-98.7766323183,0.575020702104,0.950849142823,0.0200984208404,356.348806264,24.,8.5757645999,2.86404387338;1.71113132046;1.00026660092;1.00026660092;1.00005533205;1.00000087217;3.7117800715
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-96.1805412329,-97.2707729227,0.336138604805,1.43612968419,0.0304979716769,345.272145073,32.,8.25676266769,2.84109215651;1.83118243644;1.00003620722;1.00003620722;1.00000933743;1.00000042127;3.41567530631
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) <WUG> ) ) )",-127.559955661,-128.650192194,0.336136976591,1.4361820743,0.0169196519601,465.493407101,29.,8.25677402059,2.84109226275;1.83118188075;1.00004105092;1.00004105092;1.00000933739;1.00000052318;3.41569139682
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-125.934424626,-127.024656315,0.336138604805,1.43612968419,0.0279765102325,459.264700544,32.,8.25676266769,2.84109215651;1.83118243644;1.00003620722;1.00003620722;1.00000933743;1.00000042127;3.41567530631
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP (LEX past ) (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX see ) ) ) )",-65.8586724368,-66.4117607945,0.57517073163,0.948199421313,0.0383450374463,236.217597996,18.,8.57518656836,2.86404413929;1.71112992958;1.00000575896;1.00000575896;1.00000026068;1.0000007209;3.71114743006
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP (LEX past ) (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) (LEX find ) ) ) )",-98.3448777025,-98.8982427855,0.575011589336,0.95099820523,0.0197534344175,356.801427952,24.,8.57579816588,2.86404385723;1.71113140494;1.00028244442;1.00028244442;1.00005711984;1.00000089504;3.71182279356
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP (LEX past ) (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX sell ) ) ) )",-66.9426839451,-67.4957723028,0.57517073163,0.948199421313,0.0333893844123,240.240524228,18.,8.57518656836,2.86404413929;1.71112992958;1.00000575896;1.00000575896;1.00000026068;1.0000007209;3.71114743006
