Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-54.5865029218,-54.8004084848,0.807424632212,0.867290676681,0.166160003177,245.756143943,308.,6.89922406938,2.00126992803;0.908859110675;0.171824696602;1.93876344998;1.00001808896;1.00002933804;4.91881028691
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-86.174442745,-86.5517995557,0.685671375296,1.35544396252,0.147375446768,398.961088924,354.,6.81354326272,2.001229397;0.914055362081;0.155568534689;1.947880705;1.00011563785;1.00192926043;4.84559917101
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP with ) ) ) ) )",-52.0887016751,-52.3016583439,0.808191156397,0.859862595139,0.362580878659,233.468902961,308.,6.89938201128,2.00127017913;0.908826917503;0.171925411019;1.93870696438;1.00001808107;1.00000246482;4.91873124846
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-86.174442745,-86.5517995557,0.685671375296,1.35544396252,0.147375446768,398.961088924,354.,6.81354326272,2.001229397;0.914055362081;0.155568534689;1.947880705;1.00011563785;1.00192926043;4.84559917101
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-54.5865029218,-54.8004084848,0.807424632212,0.867290676681,0.166160003177,245.756143943,308.,6.89922406938,2.00126992803;0.908859110675;0.171824696602;1.93876344998;1.00001808896;1.00002933804;4.91881028691
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think null (IP (LEX null ) (NP picture of ) ) ) ) )",-22.9632072202,-23.0427514778,0.923537145501,0.390766001013,0.254083400427,89.6066644126,246.,6.02402720453,2.00099906144;0.94362919974;0.0632278145868;1.99964987786;1.00009030128;0.0171569895636;4.97565596415
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-54.5865029218,-54.8004084848,0.807424632212,0.867290676681,0.166160003177,245.756143943,308.,6.89922406938,2.00126992803;0.908859110675;0.171824696602;1.93876344998;1.00001808896;1.00002933804;4.91881028691
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-54.5865029218,-54.8004084848,0.807424632212,0.867290676681,0.166160003177,245.756143943,308.,6.89922406938,2.00126992803;0.908859110675;0.171824696602;1.93876344998;1.00001808896;1.00002933804;4.91881028691
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-86.174442745,-86.5517995557,0.685671375296,1.35544396252,0.147375446768,398.961088924,354.,6.81354326272,2.001229397;0.914055362081;0.155568534689;1.947880705;1.00011563785;1.00192926043;4.84559917101
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-86.174442745,-86.5517995557,0.685671375296,1.35544396252,0.147375446768,398.961088924,354.,6.81354326272,2.001229397;0.914055362081;0.155568534689;1.947880705;1.00011563785;1.00192926043;4.84559917101
