Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-62.9525915874,-63.8653647298,0.401409513393,2.06252547175,0.0562274450431,265.144877612,100.,8.48254177582,2.89278950224;1.04533136617;1.95494179739;1.94585635185;1.02263420678;1.00071849208;5.08322784919
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-93.7879783851,-94.4927129426,0.494239749111,2.01978896828,0.0304463767865,423.261392726,108.,8.62659515241,2.89555786973;1.04140083274;1.95887345549;1.86332345953;1.00798741773;1.0018137125;4.90414565431
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) <WUG> (PP with ) ) ) ) )",-61.9048029736,-62.547925756,0.525648372924,1.76950716357,0.152243441337,257.03180554,100.,8.41170178293,2.89161052572;1.04700527928;1.95326740532;1.98100498814;1.02800735293;1.00025206587;5.12977158511
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-93.7879783851,-94.4927129426,0.494239749111,2.01978896828,0.0304463767865,423.261392726,108.,8.62659515241,2.89555786973;1.04140083274;1.95887345549;1.86332345953;1.00798741773;1.0018137125;4.90414565431
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-62.9525915874,-63.8653647298,0.401409513393,2.06252547175,0.0562274450431,265.144877612,100.,8.48254177582,2.89278950224;1.04533136617;1.95494179739;1.94585635185;1.02263420678;1.00071849208;5.08322784919
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) (LEX picture ) (LEX of ) ) ) ) )",-33.8989682549,-34.673082134,0.461112201166,1.64908087112,0.0461678609909,136.100084926,54.,8.98248881961,2.89418044917;1.04335649707;1.95691723157;1.90438827592;1.04446130003;1.00046811873;5.04196955364
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-62.9525915874,-63.8653647298,0.401409513393,2.06252547175,0.0562274450431,265.144877612,100.,8.48254177582,2.89278950224;1.04533136617;1.95494179739;1.94585635185;1.02263420678;1.00071849208;5.08322784919
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-62.9525915874,-63.8653647298,0.401409513393,2.06252547175,0.0562274450431,265.144877612,100.,8.48254177582,2.89278950224;1.04533136617;1.95494179739;1.94585635185;1.02263420678;1.00071849208;5.08322784919
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-93.7879783851,-94.4927129426,0.494239749111,2.01978896828,0.0304463767865,423.261392726,108.,8.62659515241,2.89555786973;1.04140083274;1.95887345549;1.86332345953;1.00798741773;1.0018137125;4.90414565431
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) think (CP (LEX null ) (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-93.7879783851,-94.4927129426,0.494239749111,2.01978896828,0.0304463767865,423.261392726,108.,8.62659515241,2.89555786973;1.04140083274;1.95887345549;1.86332345953;1.00798741773;1.0018137125;4.90414565431
