Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX bake ) ) ) ) ) ) )",-79.9647883252,-80.6268294613,0.515797446509,1.23345871982,0.0129241690515,379.954278817,12.,10.7548710696,2.14245121288;2.;2.;2.;1.60283940632;1.00958045037;6.98087022511
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX catch ) ) ) ) ) ) )",-109.7133115,-110.539314956,0.437795463331,1.59852980493,0.0093249510222,498.368489607,18.,10.683733664,2.14245121288;2.;2.;2.;1.53315081387;1.00813163721;6.9833003276
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX should ) (LEX clean ) ) ) ) ) ) )",-80.9456194168,-81.1702760608,0.79879044118,0.711089012733,0.0125880070135,388.135856929,10.,11.1001415378,2.14245121288;2.;2.;2.;1.93358809469;1.02410223026;6.97964009952
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX win ) ) ) ) ) ) )",-109.714328823,-110.539314956,0.438241069553,1.59737800792,0.0093273682531,498.376930402,18.,10.6841400545,2.14245121288;2.;2.;2.;1.53354892773;1.00813991392;6.98328644502
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX would ) (LEX <WUG> ) ) ) ) ) ) )",-110.441311308,-111.081099616,0.527404059425,1.48184819553,0.0088504413493,591.601568976,18.,10.8000982137,2.14245121288;2.;2.;2.;1.69216928661;1.0158657142;6.93557457698
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX <WUG> ) ) ) ) ) ) )",-139.584530474,-140.448725304,0.42139070732,1.71625352837,0.00672682872947,705.689407538,20.,10.6630551452,2.14245121288;2.;2.;2.;1.55303651926;1.00782693436;6.94367509765
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX wrap ) ) ) ) ) ) )",-109.877111801,-110.539152937,0.515797446509,1.23345871982,0.00996979738605,499.610807732,12.,10.7548710696,2.14245121288;2.;2.;2.;1.60283940632;1.00958045037;6.98087022511
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX <WUG> ) ) ) ) ) ) )",-109.672207265,-110.536402095,0.42139070732,1.71625352837,0.00968117821845,586.040114704,20.,10.6630551452,2.14245121288;2.;2.;2.;1.55303651926;1.00782693436;6.94367509765
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX present ) (LEX play ) ) ) ) ) ) )",-78.917015953,-79.9602693263,0.35230663045,1.95182435023,0.0154569876043,371.205363961,22.,10.4848246914,2.14245121288;2.;2.;2.;1.47693413168;1.00621570993;6.84442479612
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX would ) (LEX finish ) ) ) ) ) ) )",-110.479328694,-111.083526324,0.546512756575,1.33748179378,0.0082508272553,504.169544628,16.,10.8253272072,2.14245121288;2.;2.;2.;1.66643543981;1.01644055453;6.98542377865
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX <WUG> ) ) ) ) ) ) )",-109.674634147,-110.538828976,0.42139070732,1.71625352837,0.00967401705655,586.049822228,20.,10.6630551452,2.14245121288;2.;2.;2.;1.55303651926;1.00782693436;6.94367509765
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX could ) (LEX <WUG> ) ) ) ) ) ) )",-140.3677699,-141.016235512,0.522847412558,1.48531312742,0.00582787901204,711.357540242,18.,10.7948653273,2.14245121288;2.;2.;2.;1.68618910698;1.01617766699;6.93658022629
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX <WUG> ) ) ) ) ) ) )",-139.584530474,-140.448725304,0.42139070732,1.71625352837,0.00672682872947,705.689407538,20.,10.6630551452,2.14245121288;2.;2.;2.;1.55303651926;1.00782693436;6.94367509765
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) see ) ) ) ) ) )",-79.2706041789,-80.2325609943,0.382144367856,1.70856868677,0.0122251667325,374.084563661,20.,10.456710534,2.14245121288;2.;2.;2.;1.75508648744;1.00479688865;6.54463346706
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX could ) find ) ) ) ) ) )",-110.025625338,-110.961583454,0.392209902626,1.54771331094,0.00767261241949,499.883011648,18.,10.5594116644,2.14245121288;2.;2.;2.;1.86382708693;1.0104949847;6.53403719809
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (IP (LEX past ) (LEX sell ) ) ) ) ) ) )",-79.962367054,-80.6244081901,0.515797446509,1.23345871982,0.0129313523899,379.937376237,12.,10.7548710696,2.14245121288;2.;2.;2.;1.60283940632;1.00958045037;6.98087022511
