Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX bake ) ) ) )",-71.4626039293,-71.5168935318,0.94715776747,0.21249601364,0.0106112405452,273.953718322,35.,8.05396567097,2.05188184646;1.99998114938;1.00103177076;1.00000345558;1.00005274032;1.00101663113;4.00409105406
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX catch ) ) ) )",-99.1656769077,-99.2231015732,0.944193017948,0.234919019871,0.0112802501538,384.903800164,68.,8.05720424925,2.05194978375;1.99685105455;1.00415869499;1.00001392818;1.00021257716;1.00409767262;4.01647503615
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (LEX clean ) ) ) )",-71.8977611301,-71.9514831301,0.947695529244,0.208459438891,0.00605684614388,275.645555617,35.,8.05252568206,2.05187202146;1.99999151181;1.00046459288;1.00001112883;1.00005277026;1.00014404469;4.00151883113
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX win ) ) ) )",-100.315641429,-100.421691392,0.899379711183,0.466549907852,0.00918034983752,391.457107243,104.,8.07115841667,2.05292503921;1.96106247918;1.05142333373;1.00016889513;1.00265936577;1.0039031888;4.15695580881
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX <WUG> ) ) ) )",-100.412787597,-101.15702171,0.475098032146,0.903761772357,0.00456353776494,372.678003577,64.,7.5546843275,2.05187663438;1.99998664656;1.00073088777;1.00006794253;1.00011890105;1.00015727658;3.50408195066
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-128.224567451,-128.977036591,0.471201652325,0.954984318133,0.00871985312029,485.189893834,124.,7.5624817293,2.05204815419;1.9932411921;1.0089261059;1.00003174618;1.00047680922;1.00204495275;3.53449300105
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX wrap ) ) ) )",-100.334309407,-100.391734073,0.944193017948,0.234919019871,0.00954124460349,389.597583425,68.,8.05720424925,2.05194978375;1.99685105455;1.00415869499;1.00001392818;1.00021257716;1.00409767262;4.01647503615
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-98.6571026537,-99.4028306491,0.47438882134,0.913346667226,0.0108790037688,365.928369489,64.,7.55727213632,2.05190247409;1.9999593934;1.00222256403;1.00000790467;1.00011872356;1.00050918491;3.50968748863
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX present ) (LEX play ) ) ) )",-68.6699151043,-68.7413126757,0.931091643091,0.306116024574,0.0177308863382,263.843185306,56.,8.07282073252,2.05217537715;1.99967156227;1.01797672794;1.00020221918;1.00035499476;1.00261738087;4.05604139841
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX finish ) ) ) )",-100.944678748,-100.999553748,0.946603465744,0.218858277449,0.00492179066801,391.889728738,68.,8.05374458576,2.05189732606;1.99877607412;1.00161639333;1.00012567714;1.00021311985;1.00126702247;4.00595740234
