Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-52.998301823,-53.8288711468,0.435801103703,1.53774774768,0.332787819116,231.89686004,302.,6.98957132304,2.01995260876;1.00081406577;1.28975689994;1.20560996316;1.00002779839;1.00037075157;5.10640277569
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-84.1418623008,-85.5429224391,0.246335675595,2.459496424,0.345402298839,394.317674844,354.,7.1327595999,2.01995408927;1.00637170445;1.34822825134;1.30443984324;1.00120198311;1.00510933645;5.01336865203
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP with ) ) ) ) )",-50.901089735,-51.7130437317,0.443989663744,1.45541087902,0.430093715679,221.045008878,324.,6.97902061364,2.01995259376;1.00063073754;1.28299570251;1.20462435562;1.00103418679;1.00004610163;5.10580274016
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-84.1418623008,-85.5429224391,0.246335675595,2.459496424,0.345402298839,394.317674844,354.,7.1327595999,2.01995408927;1.00637170445;1.34822825134;1.30443984324;1.00120198311;1.00510933645;5.01336865203
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-52.998301823,-53.8288711468,0.435801103703,1.53774774768,0.332787819116,231.89686004,302.,6.98957132304,2.01995260876;1.00081406577;1.28975689994;1.20560996316;1.00002779839;1.00037075157;5.10640277569
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (NP picture (PP of ) ) ) ) ) ) )",-23.4494734205,-24.4873810176,0.354195025833,1.67125438459,0.287194050714,104.354509217,240.,7.57139177138,2.01996096353;1.00078887504;0.783552401557;1.76715194021;1.03721184249;1.00025676992;6.11060216532
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-52.998301823,-53.8288711468,0.435801103703,1.53774774768,0.332787819116,231.89686004,302.,6.98957132304,2.01995260876;1.00081406577;1.28975689994;1.20560996316;1.00002779839;1.00037075157;5.10640277569
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-52.998301823,-53.8288711468,0.435801103703,1.53774774768,0.332787819116,231.89686004,302.,6.98957132304,2.01995260876;1.00081406577;1.28975689994;1.20560996316;1.00002779839;1.00037075157;5.10640277569
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-84.1418623008,-85.5429224391,0.246335675595,2.459496424,0.345402298839,394.317674844,354.,7.1327595999,2.01995408927;1.00637170445;1.34822825134;1.30443984324;1.00120198311;1.00510933645;5.01336865203
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (PP <WUG> ) ) ) ) )",-84.1418623008,-85.5429224391,0.246335675595,2.459496424,0.345402298839,394.317674844,354.,7.1327595999,2.01995408927;1.00637170445;1.34822825134;1.30443984324;1.00120198311;1.00510933645;5.01336865203
