Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-55.5223971773,-55.9974924293,0.621825823472,1.54790087712,0.124613494658,220.34222139,249.,6.35416925819,2.04405212461;0.0664746219852;1.12255814371;1.95123283571;1.00024960836;1.00254503938;4.98807643991
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-85.9623863023,-87.0131995107,0.349653292483,2.29965481898,0.113687259767,369.143296572,297.,6.62760478583,2.04468350035;0.0689929731333;1.29993298367;1.75727124973;1.00136522408;1.00693723448;4.59121680158
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present think (CP null (IP (LEX null ) (LEX <WUG> ) with ) ) ) )",-52.9092226709,-53.2478778857,0.712728144862,1.15744416123,0.110311017483,231.290966402,287.,6.1743628109,2.04383001699;0.0658478051692;1.08119145944;1.99653763242;1.00158668296;1.00018069252;4.20262185889
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-85.9623863023,-87.0131995107,0.349653292483,2.29965481898,0.113687259767,369.143296572,297.,6.62760478583,2.04468350035;0.0689929731333;1.29993298367;1.75727124973;1.00136522408;1.00693723448;4.59121680158
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-55.5223971773,-55.9974924293,0.621825823472,1.54790087712,0.124613494658,220.34222139,249.,6.35416925819,2.04405212461;0.0664746219852;1.12255814371;1.95123283571;1.00024960836;1.00254503938;4.98807643991
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present think (CP null (IP (LEX null ) (NP picture of ) ) ) ) )",-22.9153478627,-23.2921943596,0.686021372285,1.25633817759,0.139305283613,81.9027481443,251.,6.17138287823,2.0487707803;0.0787267085446;1.21626320261;1.84081147707;1.00866873654;0.204033946555;4.69245365705
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-55.5223971773,-55.9974924293,0.621825823472,1.54790087712,0.124613494658,220.34222139,249.,6.35416925819,2.04405212461;0.0664746219852;1.12255814371;1.95123283571;1.00024960836;1.00254503938;4.98807643991
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-55.5223971773,-55.9974924293,0.621825823472,1.54790087712,0.124613494658,220.34222139,249.,6.35416925819,2.04405212461;0.0664746219852;1.12255814371;1.95123283571;1.00024960836;1.00254503938;4.98807643991
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-85.9623863023,-87.0131995107,0.349653292483,2.29965481898,0.113687259767,369.143296572,297.,6.62760478583,2.04468350035;0.0689929731333;1.29993298367;1.75727124973;1.00136522408;1.00693723448;4.59121680158
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-85.9623863023,-87.0131995107,0.349653292483,2.29965481898,0.113687259767,369.143296572,297.,6.62760478583,2.04468350035;0.0689929731333;1.29993298367;1.75727124973;1.00136522408;1.00693723448;4.59121680158
