Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear that past buy","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX hear ) that (IP past (VP buy ) ) ) ) )",-25.9469324829,-26.4721474364,0.59142822118,1.59561425555,0.0117198560091,93.7365548062,79.,6.30577491324,2.20454096407;1.82868680054;1.01137238819;1.06567159915;1.11508405349;4.99238823587
"past hear that past write","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX hear ) that (IP past (VP write ) ) ) ) )",-25.8112665287,-26.315639319,0.603884218718,1.55389189579,0.0124152079106,92.9664428857,79.,6.28796726269,2.20452522801;1.82870319391;1.01137171437;1.06229562872;1.10057317075;4.97790702947
"past hear that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX hear ) that (IP past (VP (LEX sell ) ) ) ) ) )",-27.3404659662,-28.4797768045,0.320039504782,2.05973264079,0.0102760289649,103.052663551,79.,6.73357024461,2.20491899311;1.82829298054;1.01138857549;1.14677294278;1.46368073511;5.3402719992
"past hear that past take","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX hear ) that (IP (LEX past ) take ) ) ) )",-27.0063545894,-28.0158419737,0.364405731776,2.0632789786,0.0177167281367,99.550912354,90.,6.57043600593,2.20689278623;1.82623673851;1.01139477375;1.59463129506;1.35774715984;4.7420272586
"past hear that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX hear ) that (IP past (VP <WUG> ) ) ) ) )",-56.4181667199,-57.458992476,0.353162935061,2.18765516033,0.00935469419993,251.571760722,96.,6.57188685916,2.20505070947;1.82815576215;1.01179170472;1.18430181146;1.3355381548;5.14069776285
"past hear that past break","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX hear ) that (IP past (VP break ) ) ) ) )",-26.7076420484,-27.4440488133,0.478831381779,1.87385337304,0.00978254680373,98.4094750566,79.,6.46674838509,2.20468321117;1.82853861151;1.01137847925;1.09618891409;1.24625616782;5.1232920889
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP buy ) ) ) ) )",-55.2729596401,-55.8792156769,0.545388967651,1.93218082216,0.0102014529421,204.459402469,147.,6.30602267139,2.19739223971;1.76417834399;1.01900274811;1.0642631211;1.11507147529;5.03125332646
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP write ) ) ) ) )",-55.1373074671,-55.7227075596,0.556883012519,1.89040318439,0.0108969639,203.68516499,147.,6.28828549703,2.19738625203;1.76420399276;1.01900188405;1.0609603962;1.1005635644;5.01684663731
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (VP (LEX sell ) ) ) ) ) )",-56.6661621146,-57.8868450451,0.295028614081,2.39721384845,0.00873604728982,213.798283153,147.,6.73197805438,2.19753603281;1.76356239292;1.01902349836;1.14357752714;1.46347661657;5.37722764377
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) that (IP (LEX past ) take ) ) ) )",-56.3426946152,-57.4229102143,0.339522317064,2.36565069956,0.0159554221553,210.566724321,167.,6.5766127574,2.20021933201;1.76981723239;1.01923752797;1.58790994483;1.36141614346;4.79028761653
