Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past forget","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  forget)))))))","(START (IP present think (CP that (IP past (VP (LEX forget ) ) ) ) ) )",-20.4965727135,-20.628553544,0.876357794295,0.661502402733,0.00381098930976,77.044792462,130.,6.05577976954,2.02180573225;0.0375190380019;1.01737469635;1.01972005045;1.97120190939;5.95627506995
"present <WUG> that past buy","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (VP (LEX buy ) ) ) ) ) )",-55.1872714622,-55.4884425654,0.739951153927,1.28113595554,0.00658002195256,183.079352912,122.,7.10537916283,2.0974898608;1.08693732282;1.01561597091;1.01980502674;1.97102997248;5.94643565623
"present <WUG> that past leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  leave)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (VP (LEX leave ) ) ) ) ) )",-55.3975946839,-55.6987657871,0.739951153927,1.28113595554,0.00558437786522,184.330026417,122.,7.10537916283,2.0974898608;1.08693732282;1.01561597091;1.01980502674;1.97102997248;5.94643565623
"present think that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present think (CP that (IP will (VP (LEX <WUG> ) ) ) ) ) )",-52.5500664767,-53.5167392421,0.380346436937,1.97459763314,0.00115675230992,246.629506738,227.,6.10225973752,2.02097180786;0.0357019634239;1.23714974963;1.15882301852;1.90538599278;5.46384639291
"present hope that will leave","(START  (IP  (LEX  present) (VP  (LEX  hope) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  leave)))))))","(START (IP present (LEX hope ) (CP that (IP will (VP (LEX leave ) ) ) ) ) )",-28.6169891141,-29.9904224672,0.253236016621,2.57104200356,0.00866726082354,111.426521056,84.,7.42431106224,2.24108380164;1.04612267596;1.23506430322;1.15067269031;1.99921732037;5.96127904929
"present complain that present turn","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (LEX complain ) (CP that present (LEX turn ) ) ) )",-23.5725899963,-24.6241018813,0.349409083237,1.73012720789,0.00463621289514,74.9946164743,141.,5.50163297011,2.07791429372;1.12428043788;1.00146686845;0.0273288983099;1.36133118587;4.40683536343
"present <WUG> that past <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (VP (LEX <WUG> ) ) ) ) ) )",-84.9785594252,-85.3601435132,0.682778970149,1.55474383986,0.00133897882669,357.549753972,220.,7.03033362459,2.09748672145;1.0869354718;1.01570607022;1.02232234;1.89600352817;5.86870804811
"present <WUG> that present keep","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (LEX <WUG> ) (CP that present (LEX keep ) ) ) )",-52.9273330283,-53.9518489876,0.358970179548,1.89451552624,0.00331809532376,166.063387422,234.,5.52988599117,2.11290476978;1.1146821386;1.00147282616;0.0262660221152;1.38855241788;4.44817534767
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (VP (LEX <WUG> ) ) ) ) ) )",-87.7420526961,-88.8262687815,0.338166775896,2.43373923429,0.00185792333716,356.635729525,211.,7.15229650591,2.08735839905;1.068438971;1.2244421525;1.16796192518;1.9041079861;5.51322518688
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that present (LEX <WUG> ) ) ) )",-82.4000492983,-83.224064555,0.438666753971,1.61673287583,0.00135396694308,299.649685919,266.,5.60729197039,2.10669439467;1.10319893311;1.00150652417;0.0243082397187;1.47481667729;4.53374434915
