Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past whisper that past buy","(START  (IP  (LEX  past) (VP  (LEX  whisper) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX whisper ) (CP that (IP past (LEX buy ) ) ) ) ) )",-29.7791575298,-30.2460288958,0.62696073368,1.19051022682,0.0124468167584,119.283186416,43.,7.04726727755,2.05011182693;1.95870081556;1.02633430846;1.00022851284;1.0118956014;5.66070398686
"past whisper that past write","(START  (IP  (LEX  past) (VP  (LEX  whisper) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX whisper ) (CP that (IP past (VP write ) ) ) ) ) )",-30.0894751747,-30.4192044019,0.719118424811,1.15780542851,0.00621463743346,121.979343963,64.,7.05171582538,2.04596841024;1.96288267304;1.0335972767;1.00804868426;1.00149758011;5.84312203144
"past whisper that past sell","(START  (IP  (LEX  past) (VP  (LEX  whisper) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX whisper ) (CP that (IP past (LEX sell ) ) ) ) ) )",-31.6735808053,-32.634725903,0.382454687134,1.67578900741,0.00409483500984,131.031774252,64.,7.04925201574,2.04826322427;1.96056656874;1.02957471207;1.00371751498;1.00725648078;5.74209055927
"past whisper that past take","(START  (IP  (LEX  past) (VP  (LEX  whisper) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX whisper ) (CP that (IP past (VP take ) ) ) ) ) )",-29.5310457532,-29.8249020856,0.74538357123,1.1152116606,0.00997471651996,118.636446021,72.,7.05179005887,2.04571427865;1.96313916235;1.03403930772;1.03027235749;1.00085677591;5.83249151194
"past whisper that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  whisper) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX whisper ) (CP that (IP past (VP <WUG> ) ) ) ) ) )",-59.9376059366,-60.859426721,0.397794084032,1.67067666449,0.00322175792088,293.935912175,75.,7.04971707583,2.04780771393;1.9610263051;1.03038859402;1.00713359232;1.00611285551;5.75955119408
"past whisper that past break","(START  (IP  (LEX  past) (VP  (LEX  whisper) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX whisper ) (CP that (IP past (VP break ) ) ) ) ) )",-30.9778292865,-31.6480552344,0.511592971392,1.56111755821,0.00395582403348,127.234255704,64.,7.05043204948,2.04716413044;1.96167585948;1.03150130651;1.00579191463;1.00449827375;5.79047925925
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (CP that (IP past (LEX buy ) ) ) ) ) )",-57.6617651173,-58.6815549831,0.360670721488,2.00873043819,0.0125897505208,211.86660611,85.,6.62177169083,2.11172069099;1.55151031997;1.02607210663;1.00022966479;1.01196416939;5.59324734439
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (CP that (IP past (VP write ) ) ) ) ) )",-57.9670569354,-58.8547304891,0.411612233465,1.98999912466,0.0064153087851,214.48976109,127.,6.623032547,2.10759677438;1.55113910858;1.03309600646;1.00804870498;1.00149866141;5.76734997728
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) (CP that (IP past (LEX sell ) ) ) ) ) )",-59.5539429779,-61.0702519903,0.219520641447,2.5009062208,0.00425782153294,223.460356973,127.,6.62233579333,2.10987566556;1.55134424133;1.02921457409;1.00372787518;1.00728193885;5.67114023466
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) (CP that (IP past (VP take ) ) ) ) ) )",-57.4083343917,-58.2604281728,0.426520954871,1.94862557915,0.0101798387339,211.1867464,143.,6.62291962435,2.10734882026;1.55112434867;1.03352161503;1.03026356319;1.00085714325;5.75618177909
