Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake)))))))","(START (IP past (VP (LEX hear ) that (IP past (LEX bake ) ) ) ) )",-27.8068026471,-28.3254218875,0.595342004909,1.64349694107,0.00481579103433,102.757448833,106.,6.36378586516,2.10135776966;1.91632541341;1.00771607325;1.02291595674;1.17537437397;5.1664877266
"past <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (LEX catch ) ) ) ) )",-57.3657869188,-58.0508167599,0.5040751872,2.09878787799,0.00235873251838,216.950266904,182.,6.3531266146,2.10182056116;1.85623261905;1.01104009851;1.03009551835;1.15882785106;5.18473543555
"past <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) should (VP (LEX clean ) ) ) ) )",-60.39851453,-61.5620952648,0.312365677318,2.26278875878,0.00416493196706,229.811218588,102.,7.174569923,2.09983159649;1.78615320002;1.01878848371;1.17673824104;1.86025759748;5.40045135003
"past <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (LEX win ) ) ) ) )",-57.4187714155,-58.0961969112,0.507922960375,2.09559390158,0.00228267901918,217.227575017,203.,6.35365436099,2.10181896464;1.85618975153;1.01099840378;1.03081268177;1.16004023675;5.18449651099
"past <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP would (LEX <WUG> ) ) ) ) )",-89.5518776992,-90.593868173,0.352751839407,2.65389123034,0.00101425270551,380.442483076,198.,6.64445030347,2.10046122404;1.77385452266;1.01413629758;1.18174876436;1.30312569161;5.22869396809
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (LEX <WUG> ) ) ) ) )",-86.7343840079,-87.3282202733,0.552204811957,1.94155298381,0.00063903445756,369.588957406,212.,6.36135242504,2.10180284326;1.8550168268;1.01135745233;1.02339227104;1.17399289998;5.19731113552
"past <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (LEX wrap ) ) ) ) )",-57.562495051,-58.0969174216,0.586007687643,1.72982885752,0.00236288431838,217.996488479,121.,6.3673659068,2.10178739048;1.85515667147;1.01033218408;1.01860850132;1.18464376763;5.20925628407
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (LEX <WUG> ) ) ) ) )",-86.7343840079,-87.3282202733,0.552204811957,1.94155298381,0.00063903445756,369.588957406,212.,6.36135242504,2.10180284326;1.8550168268;1.01135745233;1.02339227104;1.17399289998;5.19731113552
"past <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play)))))))","(START (IP past (VP (LEX <WUG> ) that (IP present (LEX play ) ) ) ) )",-54.3841837658,-55.3462240463,0.382112473514,2.25840840641,0.00920380407037,192.115270838,217.,6.26000185452,2.10296486565;1.53669433194;1.04543029564;0.645300736338;1.45745716091;5.22300358276
"past <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish)))))))","(START (IP past (VP (LEX <WUG> ) that (IP would (LEX finish ) ) ) ) )",-60.0740391271,-61.0399904726,0.38062092544,2.47725001375,0.00341955142911,226.204018083,168.,6.65119822101,2.10032103094;1.77147822879;1.00830869665;1.16348085885;1.32707407411;5.25933257868
"past hear that past win","(START  (IP  (LEX  past) (VP  (LEX  hear) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win)))))))","(START (IP past (VP (LEX hear ) that (IP past (LEX win ) ) ) ) )",-27.7157832709,-28.3247013771,0.543939035107,1.82009275266,0.00479619962133,102.248885843,118.,6.35528883485,2.10137948276;1.91690091539;1.00801067665;1.03091753236;1.16023221438;5.15077197705
"past <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) could (LEX <WUG> ) ) ) )",-89.5639630555,-90.6629998249,0.333191869795,2.79341666703,0.00173499723218,363.733989083,221.,6.67501811233,2.1005255551;1.71363770603;1.13720008369;1.18936608912;1.35201518129;4.80129153311
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) that (IP past (LEX <WUG> ) ) ) ) )",-86.7343840079,-87.3282202733,0.552204811957,1.94155298381,0.00063903445756,369.588957406,212.,6.36135242504,2.10180284326;1.8550168268;1.01135745233;1.02339227104;1.17399289998;5.19731113552
