Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (LEX bake ) ) ) ) ) ) )",-81.2749888098,-81.902395309,0.533974871013,1.82533210582,0.00531902387954,373.574078909,54.,9.36041478847,2.14980305262;1.94620649906;2.;1.08885284479;1.02067571105;1.1664607414;7.00403323895
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX catch ) ) ) ) ) ) )",-109.754164301,-110.896942771,0.318931647524,2.67932654961,0.0028759837332,459.490531155,108.,8.66564590748,2.17423590289;1.29868780925;2.;1.09303546627;1.02737541215;1.15165406407;6.96690042671
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (LEX should ) (LEX clean ) ) ) ) ) )",-82.3808569613,-83.0041403506,0.536181053114,1.64695497455,0.0139870551812,381.298842039,30.,9.59473317157,2.14980305262;1.94620649906;2.;1.1023472703;1.10391980159;1.36912070034;6.60764389048
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX win ) ) ) ) ) ) )",-109.806867248,-110.942322922,0.321275690822,2.67578536043,0.00280177374307,459.860588869,120.,8.666107692,2.17423590289;1.29868780925;2.;1.09265801117;1.0280198665;1.15276867184;6.96644650292
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) <WUG> ) ) )",-101.634819722,-101.741864623,0.898485329863,0.328954990591,0.0134447314071,354.721680122,59.,7.10158829001,2.10147038118;1.99999719776;1.00005209258;1.00000386603;1.00000536518;1.00000892185;3.00018684857
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-131.98956912,-132.097368164,0.897807998411,0.33663565679,0.00545304632992,476.266163523,128.,7.102732931,2.10152650795;1.99943480371;1.00080591254;1.00007639246;1.00001698342;1.00013260286;3.00319403567
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX wrap ) ) ) ) ) ) )",-109.943557786,-110.943043433,0.368068709744,2.32980368514,0.00290953147777,460.842449453,72.,8.67776261908,2.17423590289;1.29868780925;2.;1.08643527418;1.01680325915;1.1750190554;6.98258712752
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-100.867343198,-100.974590579,0.89830342276,0.331049586497,0.0153672334811,351.692117399,65.,7.10204231917,2.1014801666;1.99998630731;1.00025454177;1.00002412802;1.00000536409;1.00004188167;3.00101573506
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that present (VP (LEX play ) ) ) ) ) ) )",-75.4342135498,-75.8940345371,0.631396663377,1.46792133094,0.0202888043767,340.239197008,66.,9.18059204668,2.14980305262;1.94620649906;2.;1.09741635069;0.230779999922;1.84184039952;6.92632948959
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (LEX would ) (LEX finish ) ) ) ) ) )",-111.983270776,-113.255801478,0.280121819157,2.59039647524,0.00396010232376,471.079602002,96.,8.72808737275,2.17423590289;1.29868780925;2.;1.04336288263;1.09209486201;1.18371045087;6.59985549615
