Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-57.0580711432,-58.0672703235,0.364510770148,1.89255027456,0.12333219741,261.104300278,235.,7.3883741893,2.05950215601;1.01254419422;1.30956430358;1.2961620986;1.00007061266;1.01604436296;5.24675137431
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.9508593848,-87.2989334953,0.706046548865,1.21449046742,0.0982885659835,411.800599763,276.,7.27136430704,2.05966916891;1.00520013861;1.19860924783;1.04642643167;1.00021560323;1.03107745512;5.05219245975
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think (CP null (IP (LEX null ) <WUG> (PP with ) ) ) ) ) )",-56.1223888673,-57.4049163654,0.277335449023,2.11418451554,0.166454625442,260.437621889,269.,7.40531679541,2.05935918486;1.0156669499;1.32707301759;1.51483525746;1.00211068285;1.00631036744;5.28141440409
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.9508593848,-87.2989334953,0.706046548865,1.21449046742,0.0982885659835,411.800599763,276.,7.27136430704,2.05966916891;1.00520013861;1.19860924783;1.04642643167;1.00021560323;1.03107745512;5.05219245975
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-57.0580711432,-58.0672703235,0.364510770148,1.89255027456,0.12333219741,261.104300278,235.,7.3883741893,2.05950215601;1.01254419422;1.30956430358;1.2961620986;1.00007061266;1.01604436296;5.24675137431
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (NP picture of ) ) ) ) ) )",-25.0821679922,-25.4031291021,0.72545146327,1.03677882986,0.161614434712,106.541495072,173.,7.09471195294,2.05908551487;1.00373094592;1.02742687826;1.96108043533;1.0031216691;0.0440252234265;5.78370498351
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-57.0580711432,-58.0672703235,0.364510770148,1.89255027456,0.12333219741,261.104300278,235.,7.3883741893,2.05950215601;1.01254419422;1.30956430358;1.2961620986;1.00007061266;1.01604436296;5.24675137431
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-57.0580711432,-58.0672703235,0.364510770148,1.89255027456,0.12333219741,261.104300278,235.,7.3883741893,2.05950215601;1.01254419422;1.30956430358;1.2961620986;1.00007061266;1.01604436296;5.24675137431
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.9508593848,-87.2989334953,0.706046548865,1.21449046742,0.0982885659835,411.800599763,276.,7.27136430704,2.05966916891;1.00520013861;1.19860924783;1.04642643167;1.00021560323;1.03107745512;5.05219245975
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP null (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-86.9508593848,-87.2989334953,0.706046548865,1.21449046742,0.0982885659835,411.800599763,276.,7.27136430704,2.05966916891;1.00520013861;1.19860924783;1.04642643167;1.00021560323;1.03107745512;5.05219245975
