"log_prob","rule"
-6.37872574928,"CP  LEX LEX LEX VP"
-5.32011879523,"CP  _UNK IP"
-4.48455127463,"CP  _UNK LEX _UNK LEX"
-9.21193909334,"CP  LEX"
-6.37872574928,"CP  _UNK VP"
-6.37872574928,"CP  LEX LEX VP"
-3.44049797021,"CP  LEX LEX LEX"
-6.37872574928,"CP  _UNK _UNK LEX PP"
-0.0659239319203,"CP  _UNK _UNK VP"
-5.26069537476,"CP  LEX IP"
-6.37872574928,"CP  LEX _present LEX"
-9.21193909334,"CP  LEX VP"
-6.37872574928,"CP  LEX LEX"
-10.5496887875,"IP  _UNK _touch"
-10.3732513949,"IP  LEX _juggle"
-9.35107526791,"IP  _UNK _cut"
-9.39986365664,"IP  LEX _UNK _UNK _UNK PP"
-10.6224392565,"IP  LEX _stand"
-12.1943525776,"IP  _UNK _lie"
-6.08429773266,"IP  LEX LEX LEX VP"
-14.5861688043,"IP  _present LEX"
-7.2998355471,"IP  LEX _put"
-10.0706316105,"IP  _UNK LEX"
-11.0662998929,"IP  LEX LEX _non-finite VP"
-11.3737135472,"IP  LEX _think CP"
-9.9484023626,"IP  LEX _keep"
-7.10792374083,"IP  LEX _eat"
-9.19015017946,"IP  _can LEX"
-12.9820784982,"IP  LEX _UNK LEX"
-9.9484023626,"IP  _should _UNK"
-8.20933982079,"IP  LEX LEX CP"
-9.44532429657,"IP  LEX _be PP"
-11.9533211913,"IP  _UNK _UNK LEX LEX VP"
-10.3880650078,"IP  _could VP"
-10.6609005721,"IP  _UNK _UNK _have"
-12.2896017836,"IP  _UNK _do"
-9.96781918319,"IP  LEX _hurt"
-2.07182470976,"IP  LEX"
-4.33246508757,"IP  _UNK LEX LEX IP"
-7.92335118561,"IP  LEX LEX LEX LEX"
-9.22218854895,"IP  _UNK LEX _UNK VP"
-10.6224392565,"IP  _UNK _UNK LEX VP"
-10.6807005678,"IP  LEX LEX NP"
-9.15463259396,"IP  _past VP"
-2.0545573077,"IP  _UNK VP"
-6.78331102023,"IP  _UNK _UNK PP"
-14.5861688043,"IP  _UNK _look LEX"
-19.5968040984,"IP  LEX CP"
-0.342072218631,"IP  _UNK _UNK"
-10.070850389,"IP  LEX LEX VP"
-11.9528421494,"IP  _will VP"
-11.8198496951,"IP  _UNK _fit"
-12.7988636854,"IP  _can VP"
-6.84137670119,"IP  _UNK LEX LEX"
-7.17407288366,"IP  _UNK _call"
-13.896360525,"IP  LEX _dance PP"
-12.9820784982,"IP  _must VP"
-13.4875565156,"IP  _UNK LEX PP"
-11.5964546031,"IP  LEX LEX LEX"
-12.1943525776,"IP  _UNK _hook"
-7.86422115139,"IP  _UNK _play"
-10.1268725341,"IP  _UNK _name"
-6.3870912345,"IP  _UNK _say"
-12.1943525776,"IP  LEX _live PP"
-10.3160984638,"IP  LEX LEX _UNK PP"
-14.5861688043,"IP  _UNK LEX IP"
-7.89210191786,"IP  _non-finite VP"
-14.5861688043,"IP  LEX LEX _UNK"
-9.16787820972,"IP  _UNK _saw"
-10.5496887875,"IP  _UNK _save"
-11.5480158149,"IP  _might VP"
