"log_prob","rule"
-5.32602760252,"CP  _null _'ll VP"
-10.2255352959,"CP  _null LEX VP"
-7.24238180457,"CP  _null _have IP"
-10.2255352959,"CP  LEX _present _allow _UNK LEX"
-7.14713219228,"CP  LEX _must _have"
-5.45117767495,"CP  _null LEX _non-finite VP"
-10.2255352959,"CP  LEX _could LEX _do"
-9.13573363693,"CP  _UNK _present _UNK NP"
-10.2255352959,"CP  _null LEX _sit LEX"
-4.87274220429,"CP  _null _UNK LEX _for"
-3.56027070719,"CP  _UNK IP"
-5.18244979523,"CP  _UNK _UNK _be"
-14.5562686362,"CP  LEX"
-0.373249629204,"CP  _null IP"
-10.2255352959,"CP  _null _past VP"
-7.67280604979,"CP  _UNK _past VP"
-6.52488330558,"CP  _UNK _might LEX"
-7.19362336579,"CP  LEX _might LEX _non-finite"
-9.53898879939,"CP  _UNK LEX _live"
-10.2255352959,"CP  _null _present VP"
-10.2255352959,"CP  _until IP"
-10.2255352959,"CP  LEX _UNK LEX _study PP"
-8.4448012967,"CP  _UNK _could LEX VP"
-5.25508258093,"CP  _UNK"
-5.24147816287,"CP  _null LEX"
-7.10270676456,"CP  LEX _will _make"
-2.62199815231,"CP  _UNK _present VP"
-7.46535881412,"CP  _UNK _win"
-2.47235797495,"CP  _null"
-9.13573363693,"CP  LEX _could _UNK"
-10.2255352959,"CP  _until _UNK LEX"
-5.47649263425,"CP  _null _might LEX _non-finite"
-8.4448012967,"CP  _UNK LEX _make"
-9.13573363693,"CP  LEX _have _UNK _do"
-7.5298418275,"CP  _null _could VP"
-4.94534170357,"CP  _that IP"
-5.47626476596,"CP  _UNK _UNK VP"
-9.13573363693,"CP  LEX _would _UNK _non-finite _eat"
-10.2255352959,"CP  LEX _present VP"
-6.65489128241,"CP  LEX _'ll LEX"
-8.62667949281,"CP  _null _present _allow LEX LEX"
-8.15104017817,"CP  LEX IP"
-10.2255352959,"CP  _null LEX _allow _non-finite _touch"
-7.93486298444,"CP  _UNK _UNK LEX"
-8.4448012967,"CP  _UNK LEX LEX _UNK"
-14.5562686362,"CP  LEX VP"
-4.50526666088,"CP  _null _UNK VP"
-9.13573363693,"CP  LEX LEX _color"
-10.2255352959,"CP  _null LEX LEX _study _on"
-2.87106353282,"CP  _null _present LEX PP"
-7.62094948134,"IP  _shall LEX"
-11.548896808,"IP  LEX LEX _marry"
-11.2261618213,"IP  _UNK _point PP"
-5.46453630504,"IP  _present _want _non-finite VP"
-13.8989503718,"IP  LEX _UNK"
-10.5504559087,"IP  LEX _go _non-finite VP"
-7.06146876333,"IP  _present _go _UNK VP"
-14.5906387629,"IP  _UNK _use"
-9.89305152596,"IP  _non-finite _wan _non-finite LEX"
-7.67783212361,"IP  _non-finite _UNK PP"
-14.5906387629,"IP  _UNK _do"
-4.31650895887,"IP  LEX"
-9.58959254325,"IP  LEX _wrestle PP"
-7.59595981729,"IP  _present _want _UNK VP"
-8.27098798358,"IP  _past LEX LEX"
-9.91140017239,"IP  _present _go LEX LEX _love"
-8.15260260554,"IP  _UNK _UNK PP"
-7.57515405624,"IP  _past _do VP"
-8.01847855435,"IP  _non-finite LEX _on"
-6.0945286567,"IP  _will VP"
-5.67423829241,"IP  _can VP"
-14.5906387629,"IP  LEX _carry"
-14.5906387629,"IP  LEX _sit LEX"
-6.68223338221,"IP  _'d VP"
-9.58290368592,"IP  _UNK LEX _in"
-12.1084081882,"IP  _non-finite LEX _UNK"
-14.5906387629,"IP  LEX LEX _study _on"
-14.5906387629,"IP  LEX _go IP"
-7.2598801675,"IP  _present LEX LEX"
-14.5906387629,"IP  _non-finite _sing"
-10.586172126,"IP  _UNK _make PP"
-7.90147110274,"IP  _present _go IP"
-9.90215694127,"IP  _UNK LEX IP"
-13.4939720001,"IP  _UNK _come _present LEX"
-4.40080162149,"IP  _non-finite LEX"
-20.4283692101,"IP  LEX IP"
-1.79028518266,"IP  _present VP"
-14.5906387629,"IP  _present _allow LEX LEX"
-8.34550994285,"IP  _will _have IP"
-5.43693476647,"IP  _would VP"
-6.9292104688,"IP  _will LEX"
-7.75622252101,"IP  LEX _talk _about"
-13.8989503718,"IP  _UNK LEX _study PP"
-14.5906387629,"IP  LEX _color"
-9.75725336016,"IP  _must _have"
-14.5906387629,"IP  LEX _make"
-14.5906387629,"IP  _UNK _be"
-14.5906387629,"IP  LEX _break"
-8.2083591432,"IP  _ca LEX"
-12.9812008505,"IP  LEX LEX"
-9.11708268694,"IP  _present IP"
-10.3450214607,"IP  _UNK _UNK _UNK LEX"
-7.69686118489,"IP  _present LEX _in"
-12.2906810251,"IP  _past _UNK _null IP"
-11.8853133591,"IP  _non-finite _wait LEX IP"
-11.3745656959,"IP  LEX _UNK _non-finite VP"
-8.29828707679,"IP  _past _say CP"
-8.62997161277,"IP  _non-finite _draw"
-9.72600153068,"IP  _present CP"
-7.25401887892,"IP  _UNK _think CP"
-11.5976800113,"IP  _present _UNK LEX _present VP"
-14.5906387629,"IP  _could LEX VP"
-5.664785185,"IP  _present"
-14.5906387629,"IP  _UNK _change"
-10.3450214607,"IP  _past _say _null _past VP"
-10.9046059222,"IP  _would _UNK _UNK VP"
-11.5023831205,"IP  LEX LEX _lie PP"
-13.8989503718,"IP  _non-finite _drive PP"
-13.8989503718,"IP  _'d _UNK IP"
-11.1277312001,"IP  _would LEX IP"
-14.5906387629,"IP  _UNK"
-11.7030242852,"IP  _shall _UNK CP"
-10.5159219162,"IP  _UNK _go VP"
-11.3745656959,"IP  _UNK _bring"
-9.77325332722,"IP  _UNK _go IP"
-11.2261618213,"IP  _would _UNK LEX LEX"
-9.71833882962,"IP  _should LEX _present VP"
-5.68553975461,"IP  _would LEX"
-11.7030242852,"IP  LEX _start VP"
-14.5906387629,"IP  _non-finite _attach"
-14.5906387629,"IP  _present _UNK NP"
-14.5906387629,"IP  _UNK _shoot"
-4.1079930147,"IP  _non-finite VP"
