"log_prob","rule"
-7.51196721381,"CP  LEX _UNK _do _UNK PP"
-6.88370975726,"CP  _null _present _stick"
-7.3942677867,"CP  LEX LEX _sit LEX"
-5.94134678508,"CP  _null _UNK LEX LEX"
-6.95267395451,"CP  LEX _might VP"
-10.2733324737,"CP  _null LEX VP"
-7.71943295241,"CP  _null _have IP"
-8.08674629455,"CP  _UNK _have IP"
-7.19371871615,"CP  _null _UNK _like IP"
-8.08674629455,"CP  _null _present _cook"
-7.14929075149,"CP  LEX _'d LEX"
-8.08674629455,"CP  _null _UNK _allow IP"
-10.2733324737,"CP  LEX LEX _UNK NP"
-7.02674884201,"CP  LEX _could VP"
-6.4564053853,"CP  LEX _present _cry"
-6.20756703501,"CP  _null LEX _color"
-0.573705354503,"CP  _UNK IP"
-8.67346401227,"CP  LEX _present _do _UNK LEX"
-14.7041492725,"CP  LEX"
-9.18268835466,"CP  _null _would VP"
-1.51222998217,"CP  _null IP"
-6.9175974661,"CP  _UNK LEX LEX _non-finite"
-7.14929075149,"CP  LEX _UNK LEX NP"
-6.88370975726,"CP  _UNK _should _color"
-9.58615546011,"CP  _null _UNK _use PP"
-10.2733324737,"CP  _UNK _present LEX _for"
-6.39324251536,"CP  LEX _might LEX"
-6.39324251536,"CP  LEX _should _use"
-6.98902566889,"CP  _that LEX _do"
-6.59612805115,"CP  LEX _could LEX LEX"
-3.01568352505,"CP  _null _UNK _be"
-6.62143813829,"CP  LEX _present LEX LEX _eat"
-6.31478945262,"CP  _until IP"
-10.2733324737,"CP  LEX _UNK _UNK NP"
-6.9175974661,"CP  LEX _might _like IP"
-5.53161461529,"CP  _UNK LEX LEX LEX _eat"
-8.49154317677,"CP  LEX _past _want _non-finite VP"
-5.66021773888,"CP  _UNK LEX _color"
-8.3376788248,"CP  LEX _would _like IP"
-8.49154317677,"CP  LEX _UNK _like _non-finite"
-7.34023577112,"CP  _UNK _might LEX IP"
-5.98108077136,"CP  _UNK _present _be LEX"
-5.37985541047,"CP  _UNK _present VP"
-3.89002695297,"CP  _null"
-6.78843607314,"CP  _UNK _could _UNK"
-10.2733324737,"CP  LEX _would VP"
-6.70145511024,"CP  _UNK LEX _cry"
-6.59612805115,"CP  _UNK _must VP"
-5.16127297246,"CP  _null _UNK _UNK LEX"
-5.92844538596,"CP  _UNK _UNK _need"
-5.66994959827,"CP  _that IP"
-3.76172866682,"CP  _UNK _UNK VP"
-7.45138685447,"CP  _null _past _saw"
-9.58018529312,"CP  LEX _past VP"
-6.98902566889,"CP  _that _present VP"
-5.91570831512,"CP  LEX _'ll LEX"
-14.7041492725,"CP  LEX IP"
-7.57645557318,"CP  _UNK _would LEX LEX _eat"
-6.70145511024,"CP  LEX _past _eat"
-7.88631870107,"CP  LEX _win"
-9.58018529312,"CP  LEX LEX _live"
-7.24021266806,"CP  _null _might VP"
-3.6612274368,"CP  LEX LEX LEX _for"
-8.67346401227,"CP  _null _could LEX"
-5.36523979976,"CP  LEX LEX _stick"
-10.261498016,"CP  LEX VP"
-7.06595102824,"CP  _UNK _UNK _make PP"
-5.16127297246,"CP  _null _UNK VP"
-10.2733324737,"CP  LEX _UNK _like IP"
-10.2733324737,"CP  LEX LEX _call"
-3.94316603463,"CP  _UNK _UNK LEX LEX"
-6.52382839775,"CP  LEX LEX _UNK _study PP"
-7.64539112001,"CP  _null _UNK _think"
