"log_prob","rule"
-7.11755122322,"CP  _null LEX LEX LEX"
-4.6957564683,"CP  _null _present _stick"
-9.50191100094,"CP  _UNK LEX VP"
-4.59241977213,"CP  _null _might LEX"
-9.50191100094,"CP  _null LEX VP"
-7.56916559898,"CP  _UNK _might VP"
-10.1950581815,"CP  _null _UNK LEX"
-5.44694678903,"CP  _null _present _cry"
-10.1950581815,"CP  _null _non-finite LEX"
-7.43576163547,"CP  _UNK _would _think"
-3.07115843564,"CP  _null _present _be PP"
-8.26129393075,"CP  LEX LEX LEX NP"
-9.10587992507,"CP  LEX _UNK LEX"
-8.81938338921,"CP  LEX _have LEX LEX"
-4.89596646695,"CP  _null _past _be"
-4.61410667316,"CP  _UNK IP"
-7.26405224015,"CP  _null _present _allow IP"
-14.4577380585,"CP  LEX"
-0.260110176417,"CP  _null IP"
-10.1950581815,"CP  LEX LEX _start VP"
-7.07312767537,"CP  _UNK _would LEX _non-finite VP"
-6.3587913096,"CP  _UNK _'ll VP"
-5.38884605015,"CP  _null LEX _non-finite _do"
-10.1950581815,"CP  _that LEX LEX"
-7.31807772258,"CP  _until IP"
-7.37518948919,"CP  LEX _might _need"
-7.81004968498,"CP  _UNK _could LEX"
-10.1950581815,"CP  LEX LEX LEX"
-7.21279651221,"CP  _UNK _must _have"
-5.31878628266,"CP  _until LEX _come"
-2.41978233502,"CP  _UNK _present VP"
-10.1950581815,"CP  _null _present"
-5.44694678903,"CP  _null _should _use"
-9.50897816817,"CP  _UNK _present _look LEX"
-10.1950581815,"CP  _null"
-6.8075693577,"CP  _UNK _should VP"
-7.31807772258,"CP  LEX _past _come PP"
-6.84145449696,"CP  _that IP"
-4.42225779655,"CP  _UNK _UNK VP"
-10.1950581815,"CP  LEX _present VP"
-8.010432196,"CP  _null VP"
-7.50024068767,"CP  LEX _past VP"
-6.11466018738,"CP  _that _present VP"
-6.87652823235,"CP  _UNK _UNK _be _for"
-8.81583098761,"CP  LEX IP"
-7.26405224015,"CP  _UNK _'d _find"
-6.95059697882,"CP  _null _win"
-10.1950581815,"CP  _null LEX _saw"
-5.86525188309,"CP  _null _could LEX"
-10.1950581815,"CP  _UNK LEX _allow IP"
-7.72314639857,"CP  _null _UNK _like _non-finite"
-14.4577380585,"CP  LEX VP"
-8.12801715302,"CP  _UNK _UNK LEX _study PP"
-5.38081480001,"CP  _null _past _win"
-7.37518948919,"CP  _UNK _will _make"
-7.31807772258,"CP  _null _present LEX _study PP"
-8.8928322005,"IP  _present LEX _mean"
-8.37667363888,"IP  _past _come PP"
-9.3254122909,"IP  _past _use IP"
-14.5903487509,"IP  LEX _go"
-14.5903487509,"IP  _present _hurt"
