"log_prob","rule"
-4.98057134954,"CP  _UNK _UNK _UNK LEX"
-0.0474990476301,"CP  _UNK IP"
-9.70795916825,"CP  LEX"
-6.8747458242,"CP  LEX LEX VP"
-6.8747458242,"CP  _UNK _present VP"
-6.8747458242,"CP  _UNK _UNK VP"
-6.81758741036,"CP  LEX IP"
-6.21145160679,"CP  LEX LEX _start _UNK"
-3.4369707364,"CP  _UNK _UNK LEX"
-6.81758741036,"CP  LEX VP"
-10.8970679263,"IP  _UNK _UNK _UNK LEX"
-12.4369675623,"IP  _UNK _be _UNK _UNK"
-10.0397033636,"IP  _UNK LEX VP"
-13.0241992112,"IP  LEX LEX LEX _UNK"
-9.60440757285,"IP  _UNK _go LEX LEX"
-11.1689551469,"IP  LEX _park"
-11.6901184706,"IP  LEX _send"
-10.0601109337,"IP  LEX _drop"
-8.54356232083,"IP  LEX _find"
-10.7635551323,"IP  LEX _build"
-11.8619070721,"IP  LEX LEX _try"
-14.6286557933,"IP  _present LEX"
-0.321400774174,"IP  LEX _UNK"
-7.77310955972,"IP  _UNK LEX"
-9.91633166977,"IP  LEX _keep"
-7.77421612029,"IP  LEX LEX CP"
-13.5341928882,"IP  LEX _be PP"
-10.7429385021,"IP  _could VP"
-10.9458506512,"IP  _UNK _think CP"
-12.4369675623,"IP  LEX _smell"
-13.2470307014,"IP  _present _come"
-4.89010074925,"IP  LEX"
-9.1014721511,"IP  LEX _live"
-13.0241992112,"IP  _UNK _be VP"
-9.6175651164,"IP  LEX _hold"
-13.0241992112,"IP  _present _UNK IP"
-8.46735674956,"IP  LEX _use"
-7.01761545519,"IP  LEX _see"
-10.9969712901,"IP  _UNK _UNK LEX VP"
-13.0217054444,"IP  _past VP"
-2.65974310514,"IP  _UNK VP"
-11.5435598392,"IP  LEX _get LEX"
-13.9355086128,"IP  LEX _talk PP"
-10.2159704369,"IP  LEX _forget"
-13.0241992112,"IP  _UNK _start _UNK"
-19.7100601583,"IP  LEX CP"
-13.9355086128,"IP  _UNK _UNK"
-11.108158239,"IP  LEX LEX VP"
-14.6286557933,"IP  _will VP"
-2.17802769359,"IP  _UNK"
-14.6286557933,"IP  _present LEX PP"
-11.9953826845,"IP  _UNK _call"
-13.2470307014,"IP  _non-finite _ride"
-12.5546638564,"IP  LEX _start _UNK"
-10.0915250737,"IP  _UNK _stay"
-13.2454718546,"IP  _'d VP"
-10.8280849741,"IP  _UNK _slide"
-9.34155011182,"IP  _UNK _read"
-3.23542070202,"IP  LEX LEX LEX"
-8.79422651727,"IP  _UNK LEX PP"
-12.5546638564,"IP  _UNK _go IP"
-8.49283549673,"IP  LEX _UNK _UNK _UNK VP"
-7.23487300564,"IP  _non-finite _UNK"
