"log_prob","rule"
-4.56069852606,"CP  _null _would _bring"
-3.29201802357,"CP  LEX _might VP"
-7.76880431098,"CP  _null _have IP"
-4.47571469945,"CP  LEX _must _have"
-7.76880431098,"CP  _like LEX VP"
-4.5769571585,"CP  _null _present _cry"
-6.60761411138,"CP  _null LEX _non-finite VP"
-9.36691065741,"CP  LEX LEX _make"
-7.29986962893,"CP  LEX _present LEX _study _UNK"
-6.74101807488,"CP  _like _present VP"
-6.74101807488,"CP  _null _UNK _do NP"
-9.36691065741,"CP  _null _present LEX LEX _on"
-1.38005618151,"CP  _UNK IP"
-9.36691065741,"CP  LEX _UNK _go"
-13.6295905344,"CP  LEX"
-3.97835356253,"CP  _null _would VP"
-0.79324128795,"CP  _null IP"
-2.79766631149,"CP  _null _past VP"
-9.36691065741,"CP  _UNK _past VP"
-5.23773383434,"CP  LEX _UNK _be PP"
-6.08472946579,"CP  _UNK _'ll VP"
-4.63603894815,"CP  _null _will _make"
-9.36691065741,"CP  _UNK VP"
-4.41815076703,"CP  LEX _should _use"
-6.38322245435,"CP  _null _present VP"
-8.27773240097,"CP  _until IP"
-6.67209316357,"CP  LEX LEX _allow _UNK LEX"
-6.81504763719,"CP  LEX _must _UNK"
-8.27773240097,"CP  _null LEX _want LEX _make"
-6.89499887448,"CP  _null _UNK _sit _on"
-6.33589281385,"CP  LEX _will _make"
-5.88415492417,"CP  LEX LEX _saw"
-6.60761411138,"CP  _UNK _present _be LEX"
-6.43590471605,"CP  _until LEX _come"
-3.38959503164,"CP  _null _could VP"
-4.46833537016,"CP  _that LEX _live"
-6.97931148586,"CP  _that IP"
-9.36691065741,"CP  LEX _UNK VP"
-9.36691065741,"CP  _UNK _UNK VP"
-9.36691065741,"CP  LEX _present VP"
-9.36691065741,"CP  LEX _UNK _be"
-7.42503277188,"CP  LEX IP"
-5.59658103585,"CP  _UNK _could VP"
-4.30583219544,"CP  LEX _win"
-7.07708264741,"CP  _UNK _'d _find"
-5.37350240063,"CP  LEX LEX _stick"
-9.36691065741,"CP  LEX _present LEX"
-13.6295905344,"CP  LEX VP"
-3.59415409078,"CP  _null _present _look _like"
-7.07423364264,"CP  _null _UNK VP"
-8.68083064407,"CP  LEX LEX _color"
-7.29986962893,"CP  LEX LEX _like LEX"
-14.5869861086,"IP  _UNK _play LEX"
-10.370631273,"IP  _non-finite _UNK _about"
-8.02491662699,"IP  _past _come PP"
-7.69450016948,"IP  _past _use IP"
-6.09933623707,"IP  _shall LEX"
-12.1919995056,"IP  _past _suppose IP"
-9.61343026477,"IP  _non-finite _play LEX"
-11.3711820895,"IP  _UNK _know CP"
-6.14556292343,"IP  _UNK _go _non-finite VP"
-14.5869861086,"IP  _UNK _love"
-10.1015137295,"IP  _non-finite _tell PP"
-14.5869861086,"IP  LEX _spell"
-5.27801114394,"IP  _present _want _non-finite VP"
-14.5869861086,"IP  LEX _let _play _with"
-9.7698528514,"IP  _'d _find"
-6.08284060855,"IP  _past _eat"
-10.1956973879,"IP  _UNK LEX _UNK LEX"
-14.5869861086,"IP  LEX _smell"
-14.5869861086,"IP  _UNK _do"
-10.5296878414,"IP  _present LEX _UNK _shoot"
-2.06860948881,"IP  LEX"
-9.81947432508,"IP  _may _try LEX LEX"
-9.8279847826,"IP  _present _know CP"
-11.2227797657,"IP  _past _say _null _UNK VP"
-11.1888818977,"IP  _UNK _promise CP"
-8.57402113423,"IP  _non-finite _write PP"
-6.89761500102,"IP  _past LEX LEX"
-14.5869861086,"IP  _UNK _go"
-14.5869861086,"IP  _UNK _open LEX"
-11.5455110601,"IP  _present _think _null IP"
-14.5869861086,"IP  _UNK _UNK"
-5.69565253594,"IP  _will VP"
-7.13315217162,"IP  _non-finite LEX _on"
-7.25389836323,"IP  _present LEX _non-finite VP"
-5.26064120733,"IP  _can VP"
-8.69853304555,"IP  _UNK LEX _UNK"
-6.47019037631,"IP  _'d VP"
-6.92255852057,"IP  _UNK _want _non-finite VP"
-9.13485129889,"IP  _non-finite LEX _UNK"
-11.0637313226,"IP  _will LEX LEX _keep PP"
-14.5869861086,"IP  _UNK _be PP"
-7.99167271602,"IP  _UNK _go PP"
-13.4905060169,"IP  LEX _UNK IP"
-14.5869861086,"IP  _non-finite _UNK"
-8.8600759221,"IP  LEX _roll"
-9.93619523656,"IP  _UNK _go _non-finite LEX"
-14.5869861086,"IP  _past _put"
-14.5869861086,"IP  _UNK _eat"
-11.4545525517,"IP  _non-finite _hold LEX PP"
-11.8173970886,"IP  LEX _UNK _non-finite LEX"
-14.5869861086,"IP  _non-finite _take"
-4.21763166618,"IP  _non-finite LEX"
-9.09708509924,"IP  LEX IP"
-0.64284934406,"IP  _present VP"
-10.6780990053,"IP  _will _have IP"
-5.2385189684,"IP  _would VP"
-14.5869861086,"IP  LEX _color"
-14.5869861086,"IP  _must _have"
-13.893838928,"IP  LEX _make"
-14.5869861086,"IP  _UNK _be"
-8.6163683439,"IP  LEX _fall"
-8.44166987656,"IP  LEX LEX"
-8.94120058752,"IP  _present _present LEX"
-9.66290920083,"IP  _UNK _use _non-finite VP"
-14.5869861086,"IP  _present _look _like"
-14.5869861086,"IP  _UNK _fix PP"
-9.0727203429,"IP  _non-finite _hook"
-7.86394886585,"IP  _non-finite LEX _with"
-10.5827946527,"IP  _UNK _make LEX"
-14.5869861086,"IP  LEX _like LEX"
-7.94769513114,"IP  _past _say CP"
-6.49306320468,"IP  _present _be VP"
-9.78613879535,"IP  _present LEX VP"
-8.27844548522,"IP  _UNK _UNK _non-finite VP"
-14.5869861086,"IP  _non-finite _keep LEX"
-9.7698786982,"IP  LEX _look PP"
-11.5455110601,"IP  _UNK _think CP"
-14.5869861086,"IP  LEX _keep PP"
-9.68488759143,"IP  _present _suppose LEX VP"
-14.5869861086,"IP  LEX _want LEX _make"
-14.5869861086,"IP  _UNK"
-11.3711820895,"IP  _shall _UNK CP"
-8.32108375728,"IP  _present _UNK _UNK LEX"
-14.5869861086,"IP  LEX _say"
-9.98498387452,"IP  _UNK LEX _null _present VP"
-8.75829423484,"IP  LEX _saw"
-10.8059236362,"IP  _UNK _go VP"
-13.4905060169,"IP  _present _UNK _non-finite VP"
-13.8954376494,"IP  _would _bring"
-4.48273769616,"IP  _present _go _non-finite VP"
-11.8173970886,"IP  _UNK _go IP"
-14.5869861086,"IP  _present _be LEX"
-6.75302519593,"IP  _would LEX"
-6.3833288086,"IP  _present _have _non-finite LEX"
