"log_prob","rule"
-6.98559776575,"CP  LEX _UNK"
-5.37615985331,"CP  _UNK IP"
-10.0301202035,"CP  LEX"
-6.98559776575,"CP  LEX LEX LEX _UNK PP"
-1.95267305414,"CP  _UNK VP"
-6.98559776575,"CP  LEX LEX VP"
-6.98559776575,"CP  _UNK _non-finite _UNK"
-6.98559776575,"CP  LEX _UNK VP"
-0.16948796124,"CP  _UNK _UNK VP"
-5.58746894698,"CP  LEX IP"
-6.98559776575,"CP  _UNK _UNK LEX"
-10.0301202035,"CP  LEX VP"
-11.9111729289,"IP  _UNK _UNK _UNK LEX"
-11.9801422347,"IP  _might _UNK"
-12.3164730886,"IP  _UNK LEX VP"
-14.6146148269,"IP  _UNK _UNK _UNK"
-10.0243832547,"IP  LEX _name"
-8.37150065869,"IP  _UNK _UNK LEX _UNK _UNK PP"
-11.9794355209,"IP  _present LEX"
-0.319495192876,"IP  LEX _UNK"
-4.69699655053,"IP  _UNK LEX"
-14.6146148269,"IP  _can LEX"
-3.1591216064,"IP  LEX _UNK LEX"
-10.8127806139,"IP  LEX _put PP"
-9.58256836061,"IP  LEX _cry"
-13.9239337389,"IP  LEX _be PP"
-12.221207892,"IP  LEX _UNK _UNK VP"
-11.0640636144,"IP  _UNK _think CP"
-13.5192920149,"IP  LEX _read"
-14.6146148269,"IP  _UNK LEX _UNK LEX"
-10.4605926767,"IP  LEX _smell"
-2.09839600191,"IP  LEX"
-10.5251260415,"IP  LEX _visit"
-10.4147866039,"IP  LEX LEX _UNK LEX"
-9.1020803308,"IP  LEX _live"
-10.9057395835,"IP  _UNK LEX LEX IP"
-13.5192920149,"IP  LEX LEX LEX LEX"
-14.6146148269,"IP  _UNK LEX _UNK VP"
-10.6121299184,"IP  _UNK _change"
-11.528285658,"IP  _UNK _write PP"
-9.21220375665,"IP  _past VP"
-2.35153382672,"IP  _UNK VP"
-10.0345351159,"IP  LEX _touch"
-11.674853611,"IP  _UNK _UNK _UNK IP"
-12.4217786275,"IP  _UNK _start _UNK"
-19.927820806,"IP  LEX CP"
-13.009125587,"IP  _will VP"
-13.9214676464,"IP  _UNK"
-11.2520865864,"IP  _UNK LEX LEX"
-7.85913268113,"IP  _UNK _UNK CP"
-13.9239337389,"IP  _UNK LEX _UNK"
-14.6146148269,"IP  LEX _UNK _UNK PP"
