"log_prob","rule"
-8.86207477535,"CP  _null LEX LEX"
-5.50212035222,"CP  _UNK LEX _UNK _non-finite LEX"
-5.73385331875,"CP  _that _UNK VP"
-7.76346248668,"CP  _UNK LEX VP"
-6.92267930731,"CP  LEX _'d VP"
-8.86207477535,"CP  LEX _might VP"
-8.86207477535,"CP  _null LEX VP"
-6.38413679488,"CP  _UNK _might LEX _UNK"
-4.43877170397,"CP  LEX _present _be _UNK"
-5.73385331875,"CP  _until _UNK VP"
-6.23007693745,"CP  _UNK _might VP"
-8.86207477535,"CP  _null _would _UNK _UNK VP"
-5.97888361853,"CP  _UNK LEX _UNK LEX _UNK"
-6.47109038009,"CP  _UNK _could _do"
-7.48147843534,"CP  LEX _present LEX _of"
-6.67075988174,"CP  LEX _could VP"
-8.17272266576,"CP  LEX _present _allow IP"
-6.38413679488,"CP  _UNK LEX _win"
-4.57911536936,"CP  LEX _present _stick"
-5.92483870848,"CP  _UNK LEX _like"
-7.76852578864,"CP  _UNK LEX _make _UNK"
-5.23189235129,"CP  LEX _present LEX PP"
-1.24064208637,"CP  _UNK IP"
-5.46822757251,"CP  _UNK LEX _cook"
-13.7448766979,"CP  LEX"
-1.71579185897,"CP  _null IP"
-7.07664844952,"CP  LEX _UNK _UNK LEX"
-5.61128928027,"CP  _UNK LEX _make _of"
-6.92267930731,"CP  _until _present VP"
-7.48147843534,"CP  LEX _have _UNK LEX"
-5.23189235129,"CP  _UNK _should _use"
-4.59280123409,"CP  _null _present VP"
-7.07664844952,"CP  _null _present _UNK _like"
-5.82479349888,"CP  _UNK _'ll LEX"
-7.76852578864,"CP  LEX _past LEX _UNK VP"
-6.38413679488,"CP  LEX LEX _UNK _non-finite"
-5.6913075288,"CP  LEX _must VP"
-5.92483870848,"CP  _UNK LEX _look LEX"
-5.28594841465,"CP  _until IP"
-7.47767614939,"CP  LEX LEX VP"
-6.23007693745,"CP  LEX _present _live"
-5.34309435803,"CP  LEX _might _need"
-8.86207477535,"CP  _UNK LEX LEX LEX"
-8.86207477535,"CP  LEX _present _UNK _for"
-8.86207477535,"CP  _UNK LEX _have"
-6.23007693745,"CP  LEX LEX _like IP"
-8.17272266576,"CP  _null _'d VP"
-8.86207477535,"CP  LEX _non-finite VP"
-6.16112039723,"CP  _that _present _live"
-5.40370495076,"CP  _null LEX LEX _UNK _eat"
-6.47109038009,"CP  _UNK _might _UNK"
-6.78928408954,"CP  LEX _will LEX"
-4.46286703927,"CP  _UNK LEX _saw"
-7.07664844952,"CP  LEX LEX _like _non-finite"
-8.86207477535,"CP  LEX _would _like IP"
-8.17272266576,"CP  _UNK _UNK _UNK VP"
-8.17272266576,"CP  _null _could LEX _do"
-5.65049825296,"CP  _UNK _UNK _color"
-8.17272266576,"CP  _null LEX _sit PP"
-2.99192221058,"CP  _null _UNK _UNK"
-5.46822757251,"CP  LEX LEX _saw"
-5.37294051918,"CP  _UNK _present VP"
-8.86207477535,"CP  _null LEX _be PP"
-8.86207477535,"CP  LEX _would VP"
-6.67160698047,"CP  _null LEX _like LEX VP"
-4.97770330125,"CP  _null _UNK _go"
-2.9009522917,"CP  _null _present LEX"
-5.6913075288,"CP  LEX LEX _UNK _study _on"
-6.23007693745,"CP  LEX _should VP"
-4.45074680023,"CP  _UNK LEX LEX _UNK _eat"
-5.43544595579,"CP  _UNK LEX _stick"
-6.92267930731,"CP  _UNK _UNK _use PP"
-6.38286614667,"CP  _that IP"
-6.92159057558,"CP  LEX _UNK VP"
-7.76346248668,"CP  _UNK _UNK VP"
-6.67160698047,"CP  LEX _present VP"
-7.48147843534,"CP  _null VP"
-8.86207477535,"CP  LEX _past _get"
-8.86207477535,"CP  LEX _past VP"
-8.86207477535,"CP  LEX _UNK _be"
-1.50320045004,"CP  LEX IP"
-6.16112039723,"CP  _UNK _could VP"
-7.25871590899,"CP  LEX _UNK LEX PP"
-6.92159057558,"CP  _null _might VP"
-6.23007693745,"CP  _UNK _UNK LEX"
-8.85452756971,"CP  LEX VP"
-5.20592201474,"CP  LEX _UNK _be _UNK"
-4.88041264265,"CP  _null _UNK VP"
-7.76852578864,"CP  _UNK _UNK _use"
-8.86207477535,"CP  LEX _UNK LEX IP"
-7.76852578864,"CP  _UNK _would LEX IP"
-6.56633121417,"CP  LEX LEX _like LEX"
-7.07664844952,"CP  _null LEX _use PP"
-6.67160698047,"CP  _UNK LEX _non-finite VP"
-6.67160698047,"CP  LEX _have _non-finite VP"
-9.91302798594,"IP  _present _like _non-finite VP"
-10.7449895618,"IP  _present LEX _non-finite _use"
-10.2007043953,"IP  _past _come PP"
-10.2257051241,"IP  _past _use IP"
-10.9842087001,"IP  LEX _do IP"
-1.71523093836,"IP  LEX _be"
-14.5933430213,"IP  LEX _go"
-9.97018540042,"IP  LEX _untie"
-11.7047025129,"IP  LEX _want LEX VP"
-6.35215625066,"IP  _UNK _go _non-finite VP"
-8.99305061082,"IP  LEX _name"
-11.7047025129,"IP  LEX _know _UNK _UNK VP"
-14.5933430213,"IP  _present _stick"
-11.7047025129,"IP  _past _help LEX VP"
-7.43588287079,"IP  LEX _spell"
-11.5993521899,"IP  _may LEX IP"
-8.34326878385,"IP  _would LEX _UNK VP"
-13.9001958407,"IP  LEX _put"
-1.22000173377,"IP  LEX _UNK"
-7.76214249238,"IP  _present _go _UNK VP"
-14.5933430213,"IP  LEX _hammer"
-6.82031889382,"IP  _UNK _use"
-14.5933430213,"IP  LEX _sit PP"
-8.19824348907,"IP  LEX _belong"
-11.0397757176,"IP  _could LEX"
-11.5040503497,"IP  LEX _think _UNK VP"
-2.0716976272,"IP  LEX"
-10.4520123516,"IP  LEX _wrestle PP"
-11.9559878198,"IP  _present _want LEX LEX"
-10.9842087001,"IP  _would LEX LEX _play PP"
-7.65108722476,"IP  _non-finite LEX LEX"
-11.0397757176,"IP  LEX _think LEX LEX VP"
-14.5933430213,"IP  _past LEX LEX"
-14.5933430213,"IP  _non-finite _keep PP"
-10.1408075708,"IP  LEX _build LEX"
-12.1101166591,"IP  _UNK LEX LEX _ask"
-8.64192810223,"IP  LEX _let IP"
-14.5933430213,"IP  _UNK _go"
-10.3756415143,"IP  LEX _UNK _about"
-8.61123529989,"IP  LEX LEX LEX _read"
-14.5933430213,"IP  _UNK _write"
-14.5933430213,"IP  _UNK _UNK"
-7.25433945834,"IP  LEX LEX VP"
-6.98481767528,"IP  _will VP"
-11.8224728078,"IP  _UNK _pretend LEX _UNK _be"
-8.26367108762,"IP  _present _UNK _UNK LEX _UNK"
-6.39681130764,"IP  _can VP"
-8.15422673534,"IP  LEX _carry"
-14.5933430213,"IP  _present _write PP"
-14.5933430213,"IP  LEX _bet"
-10.2776636243,"IP  LEX _print PP"
-14.5933430213,"IP  _UNK LEX _UNK"
-8.08193520214,"IP  _'d VP"
-10.2776636243,"IP  LEX _fight PP"
-14.5933430213,"IP  LEX _UNK _in"
-14.5933430213,"IP  LEX LEX LEX"
-14.5933430213,"IP  LEX _like"
-10.4362644497,"IP  _UNK _hook"
-11.0116062968,"IP  LEX _know CP"
-9.12289781924,"IP  _past _win"
-8.29072404556,"IP  _UNK _name"
-14.5933430213,"IP  LEX _go IP"
-10.1178185374,"IP  LEX _discipline"
-11.9559878198,"IP  LEX LEX _non-finite _firm"
-13.9001958407,"IP  _non-finite _UNK"
-14.5933430213,"IP  _UNK LEX IP"
-4.97305723869,"IP  LEX _call"
-12.29240764,"IP  LEX LEX _UNK _help PP"
-13.9001958407,"IP  _UNK _eat"
-14.5933430213,"IP  LEX _UNK _non-finite LEX"
-10.1178185374,"IP  LEX LEX LEX _might VP"
-9.36405777348,"IP  _should LEX"
-12.8015835521,"IP  _non-finite LEX"
-14.5933430213,"IP  _non-finite _firm"
-13.9001958407,"IP  _present _live"
-20.895961997,"IP  LEX IP"
-2.75449481813,"IP  _present VP"
-6.76992871176,"IP  _would VP"
-10.1292259039,"IP  _will LEX"
-14.5933430213,"IP  _UNK _UNK LEX"
-11.5505663941,"IP  LEX _UNK _UNK LEX _make _UNK"
-14.5933430213,"IP  LEX _use PP"
-7.4413409662,"IP  LEX _throw"
-10.7239369659,"IP  _would _like LEX VP"
-14.5933430213,"IP  LEX _shoot"
-14.5933430213,"IP  _UNK _be"
-9.89467915617,"IP  LEX _UNK _non-finite _play"
-14.5933430213,"IP  LEX _write PP"
-6.64820419564,"IP  _UNK _want IP"
-10.3463140552,"IP  LEX LEX"
-14.5933430213,"IP  _UNK _be _UNK"
-9.51999091933,"IP  LEX _ride LEX"
-14.5933430213,"IP  LEX _UNK _non-finite"
-11.0986130406,"IP  LEX LEX _non-finite _visit"
-14.5933430213,"IP  LEX _UNK LEX _UNK"
-11.0986130406,"IP  LEX _get IP"
-14.5933430213,"IP  LEX _like LEX"
-14.5933430213,"IP  _non-finite _park"
-11.6506406562,"IP  _UNK _say _UNK _UNK VP"
-14.5933430213,"IP  LEX _suppose CP"
-10.0733676814,"IP  _UNK _get VP"
-14.5933430213,"IP  LEX _make _of"
-14.5933430213,"IP  _UNK _draw"
-10.3324704825,"IP  LEX _'ve LEX"
-11.7618549311,"IP  LEX _tell _UNK _say"
-11.2992713808,"IP  LEX _float PP"
-9.8076691692,"IP  LEX LEX _try"
-8.58145656014,"IP  _present LEX VP"
-14.5933430213,"IP  LEX LEX _UNK LEX LEX"
-11.5992604594,"IP  LEX _think CP"
-10.957541758,"IP  LEX _wake _from"
-10.6633145926,"IP  _UNK _dress"
-14.5933430213,"IP  _present _allow IP"
-9.81603729038,"IP  _UNK _UNK LEX LEX VP"
-14.5933430213,"IP  _UNK _let LEX PP"
-14.5933430213,"IP  LEX _read"
-14.5933430213,"IP  LEX _cook"
-9.92233021982,"IP  LEX _come LEX _UNK"
-12.8031109695,"IP  LEX LEX LEX LEX"
-11.8224728078,"IP  _UNK _let LEX LEX"
-14.5933430213,"IP  LEX _UNK LEX NP"
-14.5933430213,"IP  _non-finite _hit"
-12.5155053292,"IP  _non-finite _wait CP"
-8.91159019404,"IP  LEX _listen"
-14.5933430213,"IP  _UNK _color"
-14.5933430213,"IP  _would _UNK _UNK VP"
-13.9001958407,"IP  LEX _ask"
-10.4054936598,"IP  LEX LEX LEX _change"
-10.2644187195,"IP  _UNK LEX _UNK _pick"
-10.0101900008,"IP  LEX _screw"
-14.5933430213,"IP  _UNK LEX _over"
-8.35880302146,"IP  LEX _taste PP"
-9.2918621657,"IP  LEX _fit"
-10.9842087001,"IP  LEX _wait CP"
-14.5933430213,"IP  _would LEX IP"
-14.5933430213,"IP  _UNK"
-10.2776636243,"IP  LEX _wrap PP"
-14.5933430213,"IP  LEX _say"
-10.08427637,"IP  _must VP"
-14.5933430213,"IP  _UNK _carry PP"
-6.60020606106,"IP  LEX _buy"
-12.5155053292,"IP  LEX _figure _null IP"
-13.9001958407,"IP  LEX _saw"
-5.0017525481,"IP  LEX LEX _UNK VP"
-9.51999091933,"IP  _UNK _go VP"
-9.21526193781,"IP  LEX _fly"
-10.9842087001,"IP  _could _bring"
-9.68250782511,"IP  LEX _UNK _blow"
-12.6490039645,"IP  LEX _say _null IP"
-14.5933430213,"IP  _UNK _draw LEX PP"
-9.38023047275,"IP  LEX _be LEX LEX VP"
-9.47717140283,"IP  _'d LEX IP"
-14.5933430213,"IP  _UNK _help PP"
-7.40224060157,"IP  _would LEX"
-5.00571256262,"IP  _non-finite VP"
-11.193856504,"IP  _UNK _tell CP"
-11.8870036846,"IP  _UNK _hope CP"
-10.2513469514,"IP  LEX _magic PP"
-10.030808898,"IP  LEX _advertise"
-12.9853713848,"IP  _UNK _UNK _null _present VP"
-13.9011120112,"IP  _UNK _want _UNK VP"
-9.73533535095,"IP  _'ll LEX"
-11.7617470155,"IP  LEX _like IP"
-6.75525611999,"IP  _UNK _UNK _null IP"
-10.7239369659,"IP  _present _think _null _UNK VP"
-9.07771593702,"IP  LEX _try LEX VP"
-10.2910863141,"IP  _non-finite _go IP"
-7.56608701303,"IP  _'d LEX"
