"log_prob","rule"
-5.34305856226,"CP  _null _would _think"
-10.139373698,"CP  LEX _present _come"
-7.44624914715,"CP  _null _might LEX"
-5.36774789703,"CP  _null LEX LEX _non-finite _make"
-5.30321777534,"CP  _null _have IP"
-9.05139980757,"CP  _UNK _have IP"
-6.37081790372,"CP  _UNK _might VP"
-7.38177776038,"CP  _like LEX VP"
-5.35122079821,"CP  _like _present _do"
-8.54271551225,"CP  _UNK _past LEX _from"
-4.22308607027,"CP  _that _present LEX"
-10.139373698,"CP  LEX LEX LEX NP"
-6.97664839174,"CP  LEX _could LEX"
-7.01917880695,"CP  _null LEX _do _study PP"
-3.00146457671,"CP  _UNK IP"
-5.47309348052,"CP  _null _present _allow IP"
-14.2825084244,"CP  LEX"
-0.194226406747,"CP  _null IP"
-10.139373698,"CP  _null _past VP"
-6.68913423131,"CP  _UNK _'ll VP"
-6.59956525455,"CP  _that LEX LEX"
-6.97664839174,"CP  _until IP"
-8.76505552796,"CP  LEX _might _like _non-finite"
-8.76505552796,"CP  _UNK LEX LEX LEX"
-7.06359871681,"CP  LEX _would _bring"
-7.1100838473,"CP  LEX _should _color"
-4.56060270235,"CP  _null LEX"
-10.139373698,"CP  _UNK _present VP"
-8.07391839833,"CP  _null LEX IP"
-10.139373698,"CP  _null"
-7.21008652389,"CP  _null _could _start VP"
-5.32693127815,"CP  _null _'ll _get"
-7.32121237852,"CP  _UNK _should VP"
-7.21008652389,"CP  LEX _have _non-finite _do"
-5.30321777534,"CP  _null _could VP"
-8.76505552796,"CP  _UNK LEX _stick"
-7.06359871681,"CP  _that IP"
-7.44624914715,"CP  _null _'ll _UNK"
-10.139373698,"CP  LEX _past VP"
-6.68913423131,"CP  _UNK LEX _be PP"
-9.43832133797,"CP  LEX IP"
-6.49139891382,"CP  _UNK _could VP"
-10.139373698,"CP  LEX LEX _want LEX LEX"
-5.28771552714,"CP  _null _might _need"
-9.45419468713,"CP  _null _UNK _color"
-14.2825084244,"CP  LEX VP"
-3.10091045299,"CP  _null _present _be _for"
-9.05139980757,"CP  LEX LEX _color"
-10.139373698,"CP  _null _past LEX"
