"log_prob","rule"
-5.29475724224,"CP  _that _UNK VP"
-7.59460302444,"CP  _UNK _present _do _study PP"
-8.97182016741,"CP  LEX _might VP"
-4.42993627487,"CP  _null _have IP"
-5.51782460018,"CP  LEX _must _have"
-8.97182016741,"CP  _null _present _cry"
-6.15001108095,"CP  _null _UNK _like IP"
-4.18805020129,"CP  _null _must VP"
-3.87188027769,"CP  _that _present LEX"
-4.74965829806,"CP  LEX _'ll VP"
-4.36870027461,"CP  _null _could _start _do"
-7.37206756071,"CP  LEX LEX _non-finite VP"
-5.93883853868,"CP  _null LEX _start LEX"
-8.97182016741,"CP  LEX _UNK LEX"
-6.15001108095,"CP  _null _would _like _non-finite LEX"
-4.05659947624,"CP  LEX _past _win"
-1.97266156375,"CP  _UNK IP"
-13.3906607752,"CP  LEX"
-1.7403413868,"CP  _null IP"
-2.30684270772,"CP  _null _past VP"
-7.59460302444,"CP  _UNK _past VP"
-6.90297675672,"CP  LEX _UNK _be PP"
-5.93883853868,"CP  _UNK _might LEX"
-6.03886090615,"CP  _UNK _should _use"
-7.88127243858,"CP  _UNK LEX _UNK PP"
-1.19945814234,"CP  _null _present VP"
-6.27507864902,"CP  LEX _could LEX VP"
-6.68013766575,"CP  _UNK _UNK _say"
-7.37206756071,"CP  _UNK _present _look PP"
-3.99342598459,"CP  _until IP"
-8.97182016741,"CP  LEX LEX VP"
-4.00712368477,"CP  LEX _might _need"
-8.2847153013,"CP  _UNK _have _UNK VP"
-5.27007206347,"CP  LEX _might _like IP"
-4.03509515108,"CP  LEX _should _color"
-7.37206756071,"CP  LEX _UNK _UNK _non-finite _make"
-6.78536285426,"CP  _null _would _UNK"
-6.27507864902,"CP  LEX _UNK _win"
-8.97182016741,"CP  _null _present _sit PP"
-6.34401349736,"CP  _null _could _UNK"
-4.97594337538,"CP  _UNK _present VP"
-8.97182016741,"CP  LEX _UNK _put"
-4.13965842151,"CP  _null _could _bring"
-4.15553023442,"CP  _null _'ll _get"
-8.27867298685,"CP  _that IP"
-4.07857641935,"CP  _null VP"
-5.68765309273,"CP  _UNK _would VP"
-8.27867298685,"CP  LEX _past VP"
-7.58251828523,"CP  LEX IP"
-5.27007206347,"CP  _UNK _could VP"
-8.97182016741,"CP  _null _might VP"
-6.2105909009,"CP  _UNK _'d _find"
-5.84791722984,"CP  LEX _UNK _color"
-13.3906607752,"CP  LEX VP"
-7.59460302444,"CP  _null _UNK VP"
-4.18805020129,"CP  _that _present _like"
-4.24763611051,"CP  LEX LEX LEX _study _on"
-6.09289249267,"CP  _UNK _present _allow LEX _touch"
-6.15001108095,"CP  _UNK _present _like"
-14.5898279333,"IP  _UNK _play LEX"
-7.83840990557,"IP  _present _be NP"
-7.97561047949,"IP  _past _use IP"
-14.5898279333,"IP  _non-finite _tell PP"
-14.5898279333,"IP  _non-finite _wear"
-14.5898279333,"IP  _UNK _scream"
-5.29953148163,"IP  _present _want _non-finite VP"
-14.5898279333,"IP  LEX _UNK"
-8.42758645065,"IP  _present _go _UNK VP"
-9.77271039819,"IP  _'d _find"
-12.3954382268,"IP  _UNK _let _present LEX"
-13.2059249643,"IP  _UNK LEX _UNK _put"
-7.69530955841,"IP  _past LEX _at"
-7.63646620006,"IP  _non-finite _UNK PP"
-14.5898279333,"IP  _UNK _show"
-2.06734289763,"IP  LEX"
-9.81386738814,"IP  _present _need LEX VP"
-8.94403224099,"IP  _non-finite LEX LEX"
-14.5898279333,"IP  _UNK _help"
-9.84805781908,"IP  _non-finite _hold LEX LEX"
-14.5898279333,"IP  LEX LEX VP"
-5.66782759968,"IP  _will VP"
-7.40233928676,"IP  _non-finite LEX _on"
-9.99786560748,"IP  _present LEX _non-finite VP"
-5.00616013207,"IP  _can VP"
-7.02929640232,"IP  _present _think _UNK IP"
-6.10875971678,"IP  _'d VP"
-14.5898279333,"IP  _non-finite _peel"
-13.8966807528,"IP  _non-finite LEX _UNK"
-14.5898279333,"IP  _UNK _be PP"
-14.5898279333,"IP  _past _win"
-14.5898279333,"IP  LEX LEX _study _on"
-9.67301348278,"IP  _UNK _present VP"
-7.02411876649,"IP  _would _like _non-finite LEX"
-14.5898279333,"IP  _past _say"
-14.5898279333,"IP  _non-finite _scream"
-9.87449033202,"IP  _present _look LEX IP"
-14.5898279333,"IP  LEX _go LEX NP"
-9.60938922443,"IP  _UNK LEX IP"
-6.54422842443,"IP  _past _go PP"
-8.86290757276,"IP  _must LEX"
-14.5898279333,"IP  _UNK _eat"
-9.86560163703,"IP  _past LEX IP"
-14.5898279333,"IP  _would _UNK"
-12.1919326605,"IP  _non-finite LEX"
-14.5866482804,"IP  LEX IP"
-0.612701436238,"IP  _present VP"
-4.98195639163,"IP  _would VP"
-10.4340348101,"IP  _UNK _UNK LEX"
-14.5898279333,"IP  _non-finite _say"
-14.5898279333,"IP  _must _have"
-13.8966807528,"IP  _non-finite _do"
-9.64423517979,"IP  _UNK _want IP"
-13.4912156447,"IP  LEX LEX"
-14.5898279333,"IP  LEX _stay"
-8.33726155473,"IP  _present IP"
-7.76106071665,"IP  _present LEX _in"
-13.4912156447,"IP  _UNK _put"
-6.91747024361,"IP  _present _go _UNK LEX"
-14.5898279333,"IP  _present _look PP"
-7.91593024366,"IP  _past _say CP"
-14.5898279333,"IP  _UNK _draw"
-14.5898279333,"IP  LEX _draw NP"
-14.5898279333,"IP  _non-finite _UNK _over"
-11.3347983179,"IP  LEX _set PP"
-13.2059249643,"IP  _UNK _UNK LEX LEX VP"
-8.91283421568,"IP  _non-finite LEX IP"
-6.99061479798,"IP  _UNK _think CP"
-14.5898279333,"IP  _could LEX VP"
-14.5898279333,"IP  _UNK _color"
-12.9829410427,"IP  _'d _UNK IP"
-11.5971257235,"IP  _shall _UNK CP"
-14.5898279333,"IP  _must VP"
-9.7101916027,"IP  LEX _non-finite _race"
-9.46903473228,"IP  _UNK _go VP"
-14.5898279333,"IP  _could _bring"
-9.6877192847,"IP  _present _finish VP"
-12.2901131979,"IP  _past _UNK _dress PP"
-9.14625281527,"IP  _UNK _go IP"
-13.493341044,"IP  LEX _say _null IP"
-14.5898279333,"IP  _UNK _win"
-14.5898279333,"IP  _non-finite _race"
-6.59703617785,"IP  _present _be LEX"
-11.548343165,"IP  _UNK _try _UNK VP"
-11.5971257235,"IP  _non-finite _start VP"
-14.5898279333,"IP  _UNK _go _UNK"
-9.88345874502,"IP  _shall _pretend _that IP"
-3.5359549686,"IP  _non-finite VP"
-14.5898279333,"IP  _might _like IP"
-14.5898279333,"IP  _non-finite _keep"
-14.5898279333,"IP  _present _do _study PP"
-6.98513806908,"IP  _'ll LEX"
-9.87449033202,"IP  _would LEX _non-finite _tell PP"
-9.53040247506,"IP  _UNK _UNK _null IP"
-11.9537322188,"IP  _UNK _get _UNK"
-12.6466512712,"IP  _UNK _need _UNK VP"
-14.5898279333,"IP  _non-finite _go IP"
-13.493341044,"IP  _UNK _UNK IP"
-14.5898279333,"IP  _present _allow LEX _touch"
-14.5898279333,"IP  _non-finite _stay PP"
-12.2901131979,"IP  _UNK _UNK LEX LEX"
-9.40561407447,"IP  _'d _UNK _non-finite VP"
-14.5898279333,"IP  LEX _love"
-9.83937245482,"IP  _UNK LEX _non-finite VP"
-9.63716817213,"IP  _past LEX VP"
-10.0286362577,"IP  _UNK LEX _into"
-10.4658318145,"IP  _would _want _UNK VP"
-14.5898279333,"IP  LEX _send"
-9.78080739896,"IP  _past _promise CP"
-9.70264457904,"IP  _non-finite _figure CP"
-14.5898279333,"IP  LEX LEX _over"
-9.62318224264,"IP  _may VP"
-11.4573846142,"IP  _UNK _have IP"
-13.8966807528,"IP  _present LEX"
-11.3347983179,"IP  _past _UNK VP"
-7.30067837765,"IP  _present _think CP"
-9.75668511052,"IP  _should _use"
-6.50660548729,"IP  _can LEX"
-10.831743316,"IP  _present _tell _UNK LEX"
-9.69515408658,"IP  _present _UNK VP"
-8.40269577596,"IP  _would _like IP"
-11.8202293459,"IP  LEX LEX _as"
-14.5898279333,"IP  _should _color"
