"log_prob","rule"
-3.2755091665,"CP  LEX _might VP"
-1.1377615758,"CP  _UNK IP"
-5.0286537996,"CP  _UNK LEX _UNK LEX"
-8.11969625296,"CP  LEX"
-5.0286537996,"CP  _UNK"
-0.757050982539,"CP  LEX _UNK VP"
-5.0286537996,"CP  _UNK _UNK VP"
-2.73979889942,"CP  LEX IP"
-8.11969625296,"CP  LEX VP"
-2.43272089662,"CP  LEX _present"
-13.9240170435,"IP  _present LEX NP"
-14.6128815622,"IP  _UNK _put"
-3.25715576527,"IP  LEX _UNK _UNK"
-14.6128815622,"IP  _UNK LEX VP"
-11.5765324434,"IP  _UNK LEX _try"
-13.2330180914,"IP  _present LEX IP"
-13.9240170435,"IP  LEX LEX LEX _UNK"
-13.5199835748,"IP  LEX LEX _UNK _UNK"
-12.6743243875,"IP  LEX _think LEX IP"
-7.69979862015,"IP  LEX _UNK _non-finite VP"
-11.4022447129,"IP  LEX _send"
-8.263608099,"IP  _UNK _need"
-11.787744991,"IP  _UNK _use PP"
-12.8282700863,"IP  _non-finite _UNK IP"
-4.33186508083,"IP  _UNK LEX LEX _UNK VP"
-9.14079046369,"IP  _UNK _draw"
-9.50336825705,"IP  _UNK LEX"
-13.9197343817,"IP  LEX _UNK"
-14.6128815622,"IP  LEX _UNK LEX"
-11.5300310798,"IP  _UNK _UNK _put"
-12.0558530383,"IP  _UNK LEX _non-finite _UNK"
-12.4232833326,"IP  _UNK IP"
-4.96740056059,"IP  _UNK _do"
-2.10035195707,"IP  LEX"
-13.9240170435,"IP  LEX LEX _UNK LEX"
-12.0558530383,"IP  _UNK LEX LEX IP"
-14.6128815622,"IP  _present"
-7.70078529166,"IP  LEX _UNK LEX NP"
-10.8146112636,"IP  _past VP"
-9.42292064768,"IP  _UNK _UNK NP"
-6.50953465693,"IP  _UNK LEX _UNK PP"
-10.1905458851,"IP  _past LEX LEX"
-11.0084526643,"IP  _UNK VP"
-12.1358405233,"IP  _UNK _start _UNK"
-19.375055497,"IP  LEX CP"
-14.6128815622,"IP  _UNK _UNK"
-12.0558530383,"IP  LEX LEX VP"
-9.85070762744,"IP  _UNK _pull"
-11.4423344696,"IP  _UNK LEX LEX"
-7.24745803838,"IP  _UNK _call"
-14.6128815622,"IP  _UNK _give"
-13.9240170435,"IP  LEX LEX LEX"
-9.91185744376,"IP  _UNK _name"
-13.2330180914,"IP  LEX _UNK IP"
-11.4855963476,"IP  _UNK LEX _UNK _UNK VP"
-14.6128815622,"IP  _non-finite _UNK"
-3.20677009037,"IP  _UNK LEX IP"
-14.6128815622,"IP  LEX _UNK CP"
-13.9240170435,"IP  _UNK _dream PP"
-13.0034436498,"IP  _non-finite VP"
-11.2199806092,"IP  LEX LEX _UNK"
-8.81932088651,"IP  _UNK _buy"
-10.8600647292,"IP  _UNK _pour"
-9.17469077681,"IP  _UNK _saw"
-10.7500847134,"IP  _UNK _save"
-12.1358405233,"IP  _UNK _rock"
-10.7092699016,"IP  LEX _UNK VP"
-12.8282700863,"IP  _might VP"
-10.6510107511,"IP  _UNK LEX CP"
-10.0570273196,"IP  _UNK _UNK VP"
-13.5199835748,"IP  _would _UNK"
-13.9240170435,"IP  LEX LEX _jump PP"
-11.6761192972,"IP  LEX IP"
-19.375055497,"IP  LEX NP"
-9.43963332597,"IP  _UNK _look _UNK"
-7.77982219942,"IP  LEX LEX PP"
-13.0103047402,"IP  LEX _UNK _UNK LEX VP"
-9.47970092773,"IP  _would VP"
-12.4232833326,"IP  _UNK _UNK LEX"
-19.375055497,"IP  LEX PP"
-0.260444788979,"IP  LEX VP"
-14.6128815622,"IP  LEX _help PP"
