"log_prob","rule"
-10.1165470974,"CP  LEX _UNK _UNK _UNK"
-5.10443141813,"CP  _UNK IP"
-13.0069188553,"CP  LEX"
-10.1165470974,"CP  _UNK LEX LEX"
-4.64801824287,"CP  _UNK _present VP"
-7.53045530336,"CP  _UNK _present LEX LEX"
-0.0541677409922,"CP  LEX IP"
-10.1165470974,"CP  _UNK _UNK LEX"
-13.0069188553,"CP  LEX VP"
-3.31612959621,"CP  LEX LEX _UNK IP"
-10.1165470974,"CP  LEX _UNK LEX LEX"
-10.1165470974,"CP  _UNK _UNK LEX LEX"
-10.1165470974,"CP  LEX LEX"
-13.8955921861,"IP  _UNK LEX LEX _look PP"
-8.89561105617,"IP  LEX _wear"
-10.7213637243,"IP  _UNK _touch"
-14.5847632183,"IP  LEX _go PP"
-9.02818032975,"IP  _UNK _sing"
-14.5847632183,"IP  LEX _UNK _UNK _UNK"
-9.52377687253,"IP  LEX _UNK LEX _UNK _UNK _UNK"
-14.5847632183,"IP  _UNK LEX LEX _UNK PP"
-9.16335067189,"IP  LEX _UNK _UNK _UNK PP"
-7.80487738651,"IP  LEX LEX _for"
-13.4914559819,"IP  _non-finite _go"
-5.06430040532,"IP  _present LEX"
-10.060045877,"IP  _UNK _ride"
-9.48654351919,"IP  _UNK LEX"
-12.9816947542,"IP  LEX _go _non-finite VP"
-14.5847632183,"IP  LEX _eat"
-9.78864477159,"IP  LEX _finish"
-3.1238204248,"IP  LEX _UNK LEX"
-7.52200048377,"IP  LEX LEX CP"
-14.5847632183,"IP  LEX _look PP"
-10.0817839732,"IP  LEX _read"
-13.8955921861,"IP  _UNK IP"
-11.2251597339,"IP  LEX _sell"
-2.07223853138,"IP  LEX"
-7.7564635178,"IP  LEX _UNK _UNK LEX"
-11.7590475663,"IP  _UNK _UNK LEX _UNK"
-10.831345243,"IP  _UNK _UNK LEX _eat"
-11.5478280704,"IP  _UNK LEX _UNK VP"
-11.7019152843,"IP  _past VP"
-11.3735356143,"IP  _UNK _UNK NP"
-3.89615937841,"IP  _UNK VP"
-7.30310994505,"IP  _UNK _UNK PP"
-19.4210451253,"IP  LEX CP"
-13.8916160377,"IP  _non-finite"
-13.8916160377,"IP  _UNK _UNK"
-10.1499860182,"IP  _will VP"
-11.6478714448,"IP  _UNK _start LEX"
-8.9614909327,"IP  _UNK LEX LEX LEX"
-12.0240965226,"IP  _UNK LEX LEX"
-9.49281618083,"IP  LEX LEX _from"
-10.5852527587,"IP  _'d VP"
-8.75789725935,"IP  LEX _buy"
-10.4182210487,"IP  LEX LEX LEX LEX VP"
-10.2750299638,"IP  LEX LEX _UNK VP"
-11.2602412043,"IP  _UNK _put _UNK"
-12.9785049588,"IP  _UNK LEX PP"
-14.5847632183,"IP  LEX LEX LEX"
-8.65517407491,"IP  LEX _work"
-12.3937306112,"IP  LEX _UNK IP"
-11.3735356143,"IP  _UNK _park"
-12.6456790343,"IP  _UNK PP"
-14.5847632183,"IP  _present LEX LEX"
-10.0928328327,"IP  _should VP"
-14.5847632183,"IP  LEX _UNK LEX VP"
-12.6456790343,"IP  _present _UNK PP"
-9.94826356869,"IP  LEX _UNK CP"
-14.5847632183,"IP  _UNK LEX IP"
-11.7005834307,"IP  _non-finite VP"
-11.7585773101,"IP  LEX _UNK VP"
-11.8841479957,"IP  _might VP"
-12.0271668351,"IP  LEX LEX LEX _UNK LEX LEX"
-14.5847632183,"IP  _UNK LEX CP"
-8.82749012968,"IP  _UNK _UNK VP"
-11.0959814316,"IP  _'ll VP"
-14.5847632183,"IP  LEX _like IP"
-8.0079289459,"IP  _non-finite LEX"
-12.2885475736,"IP  LEX IP"
-19.4210451253,"IP  LEX NP"
-13.8916160377,"IP  _present VP"
-11.1910008151,"IP  LEX LEX IP"
-13.2044390242,"IP  LEX LEX PP"
-12.5122903459,"IP  _would VP"
-19.4210451253,"IP  LEX PP"
-10.6805483953,"IP  LEX _check"
-0.224685436415,"IP  LEX VP"
-10.2885581925,"IP  LEX _color"
-11.4568894064,"IP  LEX _have LEX"
-10.060045877,"IP  _UNK LEX _UNK LEX PP"
-7.77268882274,"IP  _UNK _UNK IP"
-11.5965991944,"IP  _UNK _UNK LEX LEX"
-13.4861509296,"IP  LEX LEX"
-12.1209295135,"LEX  _under"
-15.2098366262,"LEX  _cry"
-11.7154983365,"LEX  _study"
-12.7268871977,"LEX  _'ll"
-9.59528637773,"LEX  _sit"
-15.2098366262,"LEX  _catch"
-12.1209295135,"LEX  _bear"
-11.7462678744,"LEX  _shut"
-9.27717068052,"LEX  _in"
-9.36274252934,"LEX  _show"
-12.6469521408,"LEX  _light"
-12.3215775889,"LEX  _brush"
-11.9538910892,"LEX  _give"
-11.4984470729,"LEX  _run"
-7.71320216942,"LEX  _eat"
-11.7780143152,"LEX  _fit"
-12.5728564723,"LEX  _swing"
-13.4199410904,"LEX  _must"
-12.7268871977,"LEX  _finish"
-12.9092647315,"LEX  _choose"
-15.2098366262,"LEX  _miss"
-15.2098366262,"LEX  _part"
-13.8252196487,"LEX  _plug"
-12.5728564723,"LEX  _pretend"
-11.1689832045,"LEX  _smell"
-10.3216993765,"LEX  _read"
-12.9092647315,"LEX  _as"
-15.2098366262,"LEX  _point"
-11.3202077595,"LEX  _wash"
-10.4498806867,"LEX  _push"
-9.11624415691,"LEX  _can"
-11.7462678744,"LEX  _cost"
-15.2098366262,"LEX  _picture"
-12.378596967,"LEX  _talk"
-12.5038742642,"LEX  _whine"
-11.18668208,"LEX  _learn"
-9.8554769246,"LEX  _leave"
-11.81080173,"LEX  _behave"
-10.29940241,"LEX  _hurt"
-11.993108357,"LEX  _notice"
-15.2098366262,"LEX  _magic"
-12.7269804944,"LEX  _discipline"
-15.2098366262,"LEX  _collect"
-11.0849032559,"LEX  _into"
-12.9092647315,"LEX  _without"
