"log_prob","rule"
-8.04477331205,"CP  _UNK _UNK _UNK LEX"
-8.04477331205,"CP  _UNK LEX VP"
-8.04477331205,"CP  _null LEX VP"
-7.35162613149,"CP  _UNK IP"
-11.2228271424,"CP  LEX"
-6.4692369513,"CP  LEX _should LEX"
-5.51904466775,"CP  LEX LEX VP"
-6.69022764925,"CP  _UNK _UNK _use LEX"
-2.62756241557,"CP  _UNK _present VP"
-6.00247131732,"CP  LEX _UNK VP"
-6.67953236013,"CP  _UNK _UNK VP"
-0.0943002514287,"CP  LEX IP"
-8.04477331205,"CP  _UNK _UNK LEX"
-8.00395131753,"CP  LEX VP"
-5.31203049836,"CP  LEX _UNK LEX IP"
-7.372060447,"IP  LEX _UNK _UNK"
-11.6244431715,"IP  _UNK LEX VP"
-13.2322570478,"IP  LEX LEX _UNK _UNK"
-6.03292869602,"IP  LEX _go"
-11.2530057281,"IP  LEX _think _UNK _UNK LEX"
-4.3175799387,"IP  _UNK _UNK LEX _UNK _UNK"
-9.54525562383,"IP  _UNK LEX"
-13.9233778852,"IP  _past _UNK _UNK"
-9.86692159092,"IP  LEX _keep"
-14.6124846562,"IP  _can LEX"
-11.6244431715,"IP  _UNK _attach"
-12.6735109512,"IP  LEX _point PP"
-12.2219477684,"IP  _UNK _dress"
-13.2322570478,"IP  _non-finite _put"
-11.2527254984,"IP  _UNK IP"
-10.6314472742,"IP  _could LEX"
-2.10000868885,"IP  LEX"
-11.6244431715,"IP  _UNK _write _UNK"
-11.4847342312,"IP  LEX _UNK _UNK LEX"
-10.3436899374,"IP  _past VP"
-11.9809439853,"IP  _past LEX LEX"
-7.91370959095,"IP  _UNK LEX _UNK PP"
-6.25908825028,"IP  _UNK VP"
-13.2322570478,"IP  _present _UNK _UNK"
-12.5401245807,"IP  _non-finite _eat"
-12.2219477684,"IP  _UNK _UNK PP"
-9.95706607642,"IP  _UNK _UNK _UNK IP"
-11.9809439853,"IP  _UNK _start _UNK"
-19.4327662218,"IP  LEX CP"
-7.99252973628,"IP  LEX _UNK _with"
-14.6124846562,"IP  _UNK _UNK"
-9.58352368416,"IP  LEX LEX VP"
-10.1896682856,"IP  _will VP"
-8.82146457571,"IP  LEX _show"
-14.6124846562,"IP  _non-finite _paint"
-14.6124846562,"IP  _UNK"
-8.52022645735,"IP  _UNK _UNK CP"
-13.5192632162,"IP  _UNK _like IP"
-10.9827817801,"IP  _UNK LEX _UNK"
-6.40098422267,"IP  LEX _say"
-14.6124846562,"IP  _UNK LEX PP"
-11.3618601331,"IP  LEX LEX LEX"
-13.2322570478,"IP  _UNK _dig PP"
-9.60324818951,"IP  _UNK _be PP"
-8.80941653223,"IP  LEX _UNK IP"
-11.6244431715,"IP  LEX _help"
-11.3244439317,"IP  LEX _UNK _UNK _UNK VP"
-14.6124846562,"IP  LEX _go IP"
-9.73017161169,"IP  _UNK _cry"
-13.5192632162,"IP  _present _UNK PP"
-13.5138723676,"IP  _UNK LEX IP"
-11.9114482416,"IP  _non-finite VP"
-8.91012792866,"IP  _UNK _buy"
-6.25444225882,"IP  LEX _have"
-12.8274683009,"IP  _must LEX"
-9.91097842387,"IP  LEX _pull"
-6.50745232664,"IP  _UNK _get"
-13.5192632162,"IP  _present LEX LEX VP"
-9.57067374468,"IP  _would _UNK"
-14.6124846562,"IP  _should LEX"
-8.54980658684,"IP  LEX _UNK PP"
-11.4013808912,"IP  LEX _get"
-14.6124846562,"IP  _non-finite LEX"
-19.4327662218,"IP  LEX IP"
-19.4327662218,"IP  LEX NP"
-14.6124846562,"IP  _present VP"
-9.47304012286,"IP  _UNK _look _UNK"
-6.70522182422,"IP  LEX LEX PP"
-8.44677882505,"IP  LEX _bring"
-14.6124846562,"IP  _UNK _UNK LEX"
-8.96107132331,"IP  _UNK _look"
-19.4327662218,"IP  LEX PP"
-0.164553530621,"IP  LEX VP"
-11.9809439853,"IP  LEX _UNK LEX LEX"
-14.6124846562,"IP  _UNK _use LEX"
-6.24795024733,"IP  _past LEX"
-11.2510457667,"IP  LEX LEX"
-10.2137634768,"IP  _UNK _stand"
-13.5192632162,"IP  _UNK LEX LEX VP"
-13.9233778852,"IP  _UNK _wan IP"
-12.1567019055,"LEX  _under"
-15.199117416,"LEX  _cry"
-11.8000585993,"LEX  _study"
-9.51773873876,"LEX  _sit"
-11.4636074551,"LEX  _shut"
-11.3945934912,"LEX  _'ll"
-15.199117416,"LEX  _catch"
-12.2054867968,"LEX  _bear"
-14.5070758187,"LEX  _in"
-15.199117416,"LEX  _show"
-12.8032332047,"LEX  _light"
-12.1567019055,"LEX  _brush"
-15.199117416,"LEX  _give"
-11.394618099,"LEX  _run"
-7.69528519249,"LEX  _eat"
-15.199117416,"LEX  _plan"
-15.199117416,"LEX  _fit"
-12.7162386035,"LEX  _swing"
-15.199117416,"LEX  _must"
-10.4306264121,"LEX  _finish"
-13.2551033016,"LEX  _choose"
-15.199117416,"LEX  _part"
-15.199117416,"LEX  _plug"
-10.1387207553,"LEX  _miss"
-13.4092012652,"LEX  _pretend"
-10.8445925846,"LEX  _smell"
-10.0028205384,"LEX  _read"
-12.7162386035,"LEX  _as"
-15.199117416,"LEX  _point"
-11.3511350814,"LEX  _wash"
-14.5070758187,"LEX  _push"
-9.08543034687,"LEX  _can"
-11.394618099,"LEX  _cost"
-14.5070758187,"LEX  _picture"
-9.56652833793,"LEX  _talk"
-12.4286026661,"LEX  _whine"
