"log_prob","rule"
-7.4907208702,"CP  LEX _past _want IP"
-5.7970315829,"CP  _null _'ll VP"
-7.74171824078,"CP  _UNK _past _win"
-5.86019717766,"CP  LEX _UNK _UNK _do"
-6.25474620871,"CP  _null _UNK _saw"
-9.67910561097,"CP  LEX _past LEX"
-5.62826816313,"CP  LEX _might VP"
-6.69282379323,"CP  LEX LEX _come LEX"
-9.67910561097,"CP  _that LEX VP"
-6.64405742697,"CP  _null _have IP"
-5.97524000242,"CP  LEX _must _have"
-8.99092121975,"CP  LEX _past _come LEX"
-9.67910561097,"CP  _that _present LEX"
-7.3854713485,"CP  _null _non-finite _color"
-9.67910561097,"CP  LEX _UNK"
-6.39284877402,"CP  _UNK LEX _do NP"
-7.3854713485,"CP  _null _UNK _do NP"
-7.29025199109,"CP  _UNK _present _UNK _study PP"
-9.67910561097,"CP  LEX _could VP"
-6.98033929618,"CP  LEX LEX _sit _on"
-9.67910561097,"CP  LEX _UNK LEX"
-8.30026470051,"CP  _null _could _UNK _UNK"
-4.03653167445,"CP  _UNK LEX _be _for"
-6.91521800018,"CP  _like IP"
-9.67910561097,"CP  _UNK _present LEX PP"
-0.135547940334,"CP  _UNK IP"
-8.58711586306,"CP  _null _present _sit _UNK"
-14.2942261278,"CP  LEX"
-5.61134902075,"CP  _null _would VP"
-5.64442697185,"CP  _null IP"
-9.67910561097,"CP  LEX LEX _UNK LEX"
-8.58711586306,"CP  _null _past VP"
-9.67910561097,"CP  _UNK LEX LEX _non-finite"
-6.98033929618,"CP  _UNK _might _UNK _non-finite"
-5.92762329503,"CP  LEX _should _use"
-5.99992651895,"CP  _UNK _'ll LEX"
-5.904639061,"CP  LEX _UNK _UNK _of"
-8.30026470051,"CP  _null _UNK IP"
-6.13342220686,"CP  _UNK _present _live"
-5.21160549744,"CP  _UNK LEX _UNK LEX _eat"
-6.22300758784,"CP  LEX _must VP"
-6.79757368964,"CP  _until IP"
-6.98033929618,"CP  _UNK _could LEX VP"
-8.99092121975,"CP  LEX _UNK _UNK NP"
-6.79812878264,"CP  _UNK LEX _color"
-5.23459237326,"CP  LEX _past _saw"
-5.86019717766,"CP  LEX _UNK _win"
-6.32141534369,"CP  _until LEX _come"
-9.67910561097,"CP  LEX _past _say"
-9.67910561097,"CP  _UNK _present VP"
-9.67910561097,"CP  _UNK LEX _sit _UNK"
-9.67910561097,"CP  _null"
-5.83869559679,"CP  _UNK _UNK _start VP"
-9.67910561097,"CP  LEX LEX LEX _study PP"
-5.88217125452,"CP  _null _could VP"
-5.95114825664,"CP  LEX _UNK _make"
-6.69282379323,"CP  _that LEX _live"
-6.59755904629,"CP  _that IP"
-9.67910561097,"CP  _UNK _UNK VP"
-8.06768945852,"CP  LEX IP"
-6.02523791831,"CP  _null _UNK _bring"
-6.85525453542,"CP  LEX _might _like LEX"
-6.64405742697,"CP  LEX _UNK LEX PP"
-8.99092121975,"CP  _null _might VP"
-8.99092121975,"CP  LEX LEX LEX _non-finite"
-6.05120665882,"CP  LEX _UNK _use LEX"
-6.07786779543,"CP  _null _UNK _color"
-6.25474620871,"CP  LEX _could _do"
-14.2942261278,"CP  LEX VP"
-5.71857536682,"CP  _null _UNK VP"
-6.25474620871,"CP  _null _'d LEX"
-6.74409078532,"CP  LEX _UNK _cry"
-9.67910561097,"CP  LEX _UNK LEX LEX"
-9.67910561097,"CP  LEX LEX _color"
-9.67910561097,"CP  LEX _UNK LEX IP"
-6.43057486236,"CP  LEX LEX _UNK _study PP"
-4.40073840735,"CP  _null LEX LEX _for"
-7.60836518074,"CP  _UNK _present _make PP"
-6.74409078532,"CP  _UNK _might _have"
-7.89563119328,"CP  _UNK LEX LEX VP"
-9.17432153914,"IP  LEX _like _non-finite VP"
-14.5962034866,"IP  _UNK _UNK _over"
-11.463656754,"IP  _present _wanT IP"
-14.5962034866,"IP  _UNK _set"
-11.4211027302,"IP  _would LEX VP"
-14.5962034866,"IP  _UNK _talk"
-13.903056306,"IP  LEX _put"
-14.5962034866,"IP  LEX _UNK"
-14.5962034866,"IP  _UNK _UNK _of"
-6.98398529212,"IP  _UNK LEX _UNK _present VP"
-14.5962034866,"IP  LEX _UNK _study PP"
-8.23970594461,"IP  LEX _lose"
-11.2318829005,"IP  _UNK _think LEX _might VP"
-11.0438489121,"IP  LEX _UNK _dress PP"
-14.5962034866,"IP  _UNK _do"
-2.07763923974,"IP  LEX"
-14.5962034866,"IP  _non-finite LEX LEX"
-11.654683744,"IP  _UNK _promise CP"
-14.5962034866,"IP  LEX _UNK _at"
-10.1804073602,"IP  LEX LEX _cut"
-9.9452954089,"IP  LEX LEX _race"
-14.5962034866,"IP  _UNK _hurt"
-8.55902309323,"IP  _past LEX LEX"
-13.903056306,"IP  _UNK _UNK PP"
-10.3797320604,"IP  LEX LEX LEX _past _say"
-10.8615420513,"IP  _could _UNK _UNK"
-11.1334528043,"IP  _UNK _think LEX IP"
-14.5962034866,"IP  LEX LEX VP"
-6.49609246695,"IP  _will VP"
-5.58934846834,"IP  _can VP"
-14.5962034866,"IP  LEX _carry"
-14.5962034866,"IP  LEX _play _UNK"
-12.5194578833,"IP  _non-finite _get _non-finite VP"
-11.3410699137,"IP  LEX _like LEX _eat"
-4.47305388225,"IP  _UNK LEX _UNK"
-14.5962034866,"IP  LEX _race"
-7.00742188098,"IP  _'d VP"
-7.13994447999,"IP  _UNK _want _non-finite VP"
-7.37234689157,"IP  _non-finite LEX _UNK"
-14.5962034866,"IP  _past _win"
-10.9616177751,"IP  LEX _live _without"
-8.88224729904,"IP  _UNK _present VP"
-14.5962034866,"IP  _past _say"
-14.5962034866,"IP  LEX _let VP"
-14.5962034866,"IP  _non-finite _UNK"
-11.7087419421,"IP  _UNK _wait LEX _UNK LEX"
