"log_prob","rule"
-8.77434551673,"CP  _null LEX LEX"
-4.30746992914,"CP  _UNK _UNK _UNK LEX"
-6.99139667718,"CP  _UNK LEX _like _UNK VP"
-7.39597722088,"CP  _null _past _UNK LEX _make"
-5.8939650262,"CP  _UNK _past _come PP"
-6.70415718053,"CP  LEX _UNK _like LEX"
-8.77434551673,"CP  LEX _present _work"
-4.03124572969,"CP  _UNK _might VP"
-6.83749887383,"CP  LEX _have LEX _UNK"
-7.39597722088,"CP  _UNK LEX _do NP"
-5.78866357903,"CP  LEX _'ll _UNK"
-4.56510707871,"CP  LEX _could VP"
-8.77434551673,"CP  LEX _UNK LEX"
-8.77434551673,"CP  _null _must _UNK"
-5.35059730954,"CP  _UNK _non-finite _color"
-8.77434551673,"CP  _like IP"
-4.05622265597,"CP  _UNK IP"
-5.8939650262,"CP  LEX _present LEX _non-finite _eat"
-2.15421617142,"CP  LEX"
-0.579956294483,"CP  _null IP"
-8.77434551673,"CP  _UNK _past VP"
-5.52642200642,"CP  _UNK LEX _make _of"
-8.08647539327,"CP  LEX _UNK LEX NP"
-3.90964909777,"CP  LEX _UNK _be PP"
-8.77434551673,"CP  _UNK LEX _know"
-7.68277551069,"CP  _UNK VP"
-6.01167423115,"CP  LEX _could LEX LEX"
-6.48127926874,"CP  LEX LEX _UNK _non-finite"
-5.00049624187,"CP  LEX _must VP"
-4.83347934575,"CP  _until IP"
-8.77434551673,"CP  _UNK _UNK"
-8.77434551673,"CP  _UNK _could LEX VP"
-6.29913484418,"CP  _UNK LEX _allow LEX _touch"
-7.39597722088,"CP  LEX _would _like LEX _eat"
-6.21916027264,"CP  _UNK _have _UNK VP"
-5.38337569733,"CP  LEX _should _color"
-4.08435055314,"CP  LEX _UNK _stick"
-5.45234324883,"CP  _UNK _must _have"
-3.50670441866,"CP  _UNK _present VP"
-5.3188593317,"CP  _null _UNK LEX PP"
-8.77434551673,"CP  _UNK _win"
-7.68277551069,"CP  LEX _should VP"
-5.35059730954,"CP  _null _could VP"
-8.77434551673,"CP  _null _would LEX"
-4.77720766844,"CP  _that IP"
-8.77434551673,"CP  LEX _UNK VP"
-2.33758804523,"CP  _UNK _UNK VP"
-8.77434551673,"CP  LEX _present VP"
-5.64897098238,"CP  _UNK _would VP"
-8.77434551673,"CP  LEX _past VP"
-7.67223059751,"CP  LEX IP"
-5.95108869549,"CP  _UNK _would LEX LEX _eat"
-5.12109324026,"CP  LEX _past _eat"
-6.99139667718,"CP  _null _UNK LEX NP"
-8.77434551673,"CP  _UNK _present _UNK PP"
-5.45196352603,"CP  _null _might VP"
-5.8939650262,"CP  _UNK _'d _find"
-6.48127926874,"CP  _UNK _UNK _allow _UNK VP"
-8.77434551673,"CP  LEX _present LEX"
-13.3282224083,"CP  LEX VP"
-7.17336431431,"CP  LEX _UNK LEX LEX"
-5.78866357903,"CP  LEX _UNK _start VP"
-8.77434551673,"CP  LEX LEX"
-8.77434551673,"CP  LEX _UNK _say"
-9.76909008145,"IP  _present _be NP"
-9.90488852777,"IP  _past _come PP"
-10.5799937017,"IP  LEX _like _non-finite VP"
-10.9677365567,"IP  _non-finite _write _on"
-10.0001962704,"IP  LEX _sign"
-13.505887721,"IP  _UNK _UNK _over"
-11.8326369971,"IP  _non-finite _tell PP"
-14.6027158879,"IP  LEX _draw _UNK LEX"
-10.5110040217,"IP  _may LEX IP"
-10.1986413242,"IP  _UNK _point PP"
-14.6027158879,"IP  LEX _UNK"
-10.4622159852,"IP  _past _go LEX _UNK"
-10.3012919439,"IP  _past _UNK LEX PP"
-12.6591001949,"IP  _non-finite LEX _non-finite _bet"
-11.8326369971,"IP  _'d _find"
-9.71502398002,"IP  _will _UNK PP"
-10.6350507692,"IP  _UNK _UNK LEX IP"
-14.6027158879,"IP  _past _eat"
-8.20181462907,"IP  LEX _lose"
-12.2072542985,"IP  _non-finite _UNK PP"
-14.6027158879,"IP  _UNK _do"
-8.3362919044,"IP  _could LEX"
-10.7986712007,"IP  _UNK _pretend CP"
-2.08346294414,"IP  LEX"
-12.9954193039,"IP  _past _try LEX _do"
-9.99024620498,"IP  LEX LEX _race"
-14.6027158879,"IP  _non-finite _keep PP"
-14.6027158879,"IP  _UNK _UNK PP"
-13.9095687073,"IP  _UNK _UNK"
-6.85219669355,"IP  _will VP"
-8.39881193379,"IP  _non-finite LEX _on"
-5.65162362461,"IP  _can VP"
-7.48252444501,"IP  _UNK LEX _on"
-14.6027158879,"IP  _non-finite _bet"
-9.31711269484,"IP  _UNK _try IP"
-14.6027158879,"IP  LEX _race"
-7.30087551628,"IP  _'d VP"
-14.6027158879,"IP  LEX LEX LEX"
-14.6027158879,"IP  _UNK _be PP"
-10.4156979038,"IP  _present _turn PP"
-9.15864433819,"IP  _UNK _like _UNK _eat"
-13.9095687073,"IP  _non-finite _UNK"
-14.6027158879,"IP  _present _work"
-14.6027158879,"IP  LEX _allow LEX _touch"
-10.0001962704,"IP  _UNK LEX IP"
-5.50620734383,"IP  _UNK _eat"
-10.776693589,"IP  LEX _let _handle"
-11.7148725764,"IP  _past _say LEX LEX"
-14.6027158879,"IP  _present LEX _non-finite _eat"
-11.5607431711,"IP  _non-finite _UNK _UNK _UNK PP"
-7.46335456995,"IP  _should LEX"
-4.60845993171,"IP  _non-finite LEX"
-11.3094571096,"IP  _past _saw IP"
-10.5109593419,"IP  _non-finite _put PP"
-20.5269716853,"IP  LEX IP"
-1.4197921877,"IP  _present VP"
-13.9095687073,"IP  LEX _do"
-14.6027158879,"IP  _non-finite LEX LEX _party PP"
-5.88934833651,"IP  _would VP"
-14.6027158879,"IP  LEX LEX _in"
-7.79966774331,"IP  _will LEX"
-14.6027158879,"IP  _non-finite _chase"
-11.2380049929,"IP  _UNK _hammer"
-13.9095687073,"IP  _UNK _UNK LEX"
-7.70566745581,"IP  LEX _throw"
-14.6027158879,"IP  _must _have"
-14.6027158879,"IP  LEX _make"
-14.6027158879,"IP  LEX _shoot"
-12.8109564187,"IP  LEX LEX"
-10.4944754522,"IP  _UNK _UNK LEX _touch"
-10.0306270111,"IP  _present IP"
-10.776693589,"IP  _can _count PP"
-14.6027158879,"IP  LEX _tear"
-12.9954193039,"IP  _UNK _suppose LEX _UNK VP"
-14.6027158879,"IP  _non-finite _sing PP"
-14.6027158879,"IP  _non-finite _stay"
-8.47851822794,"IP  _UNK _UNK _UNK LEX"
-10.7986712007,"IP  _non-finite _hook"
-12.9954193039,"IP  _UNK _suppose LEX _draw NP"
-14.6027158879,"IP  LEX _UNK _non-finite"
-13.9095687073,"IP  _UNK _touch"
-9.10821405288,"IP  LEX _spill"
-10.0620699629,"IP  LEX _swallow"
-7.37410432143,"IP  LEX _UNK _non-finite VP"
-14.6027158879,"IP  _non-finite _park"
-8.19521397424,"IP  _present _look PP"
-11.8326369971,"IP  _might _like _non-finite"
-14.6027158879,"IP  LEX _make _of"
-14.6027158879,"IP  LEX _do NP"
-10.4006606327,"IP  LEX _bang PP"
-14.6027158879,"IP  LEX _draw NP"
-11.8326369971,"IP  _UNK _keep LEX"
-14.6027158879,"IP  _could LEX VP"
-11.2380049929,"IP  _present _go VP"
-14.6027158879,"IP  _non-finite _drive PP"
-14.6027158879,"IP  _non-finite LEX VP"
-11.9661444569,"IP  _could LEX _UNK"
-11.386410208,"IP  _'ll _need"
-9.25827296854,"IP  _'d _UNK IP"
-9.970638249,"IP  _UNK _come IP"
-13.5041035992,"IP  _UNK"
-9.715003823,"IP  _must VP"
-10.3148970997,"IP  _will LEX LEX VP"
-8.8370638919,"IP  _UNK _have PP"
-11.2730930113,"IP  _non-finite _start VP"
-11.660813193,"IP  LEX _wait _UNK IP"
-14.6027158879,"IP  _would LEX"
-9.29711229626,"IP  _present _UNK NP"
-12.1202632271,"IP  _UNK _be _UNK VP"
-5.97521853844,"IP  _non-finite VP"
-10.6933166424,"IP  _past IP"
-9.96097658835,"IP  LEX _go LEX"
-14.6027158879,"IP  LEX _bury"
-6.69663754161,"IP  _UNK _UNK _null IP"
-10.776693589,"IP  _present _listen PP"
-9.6637316935,"IP  _non-finite _go IP"
-8.40690910008,"IP  _'d LEX"
-10.6933166424,"IP  _UNK LEX _hear PP"
-14.6027158879,"IP  _could LEX LEX"
-12.3025401121,"IP  _non-finite _want LEX VP"
-8.06724956208,"IP  LEX _stop"
-10.4622159852,"IP  _UNK _use LEX VP"
-10.4782156402,"IP  _UNK _look PP"
-7.85545893259,"IP  _UNK LEX _non-finite _have"
-4.37996705486,"IP  _UNK _UNK IP"
-13.9095687073,"IP  LEX _love"
-12.2072542985,"IP  _UNK LEX _non-finite VP"
-14.6027158879,"IP  _'ll _UNK"
-7.71173419204,"IP  LEX _happen"
-9.00696137722,"IP  LEX _write _UNK"
-9.78509007962,"IP  _UNK _be _UNK _UNK"
-14.6027158879,"IP  _non-finite _send"
-14.6027158879,"IP  LEX _UNK _UNK _UNK"
-11.8971643495,"IP  _could _start LEX"
-10.9164467897,"IP  LEX _send"
-12.4078708477,"IP  _past _promise CP"
-14.6027158879,"IP  _would _like LEX _eat"
-14.6027158879,"IP  LEX _stand"
-11.7720222302,"IP  _UNK _need LEX LEX PP"
-9.23009003455,"IP  _non-finite _UNK IP"
-14.6027158879,"IP  _present LEX"
-11.3471936189,"IP  _UNK _wunning PP"
-14.6027158879,"IP  LEX _like _UNK VP"
-11.0789538923,"IP  _should _use"
-9.23010244619,"IP  _can LEX"
-12.1202632271,"IP  _non-finite _wan _UNK LEX"
-10.0410171479,"IP  LEX LEX _sleep"
-14.6027158879,"IP  _UNK _stick"
-14.6027158879,"IP  _UNK _start VP"
-10.5622949645,"IP  _UNK IP"
-13.9095687073,"IP  _UNK LEX NP"
-9.2678422968,"IP  _would _like IP"
-10.0306546487,"IP  _UNK _kiss"
-9.46371403114,"IP  _non-finite LEX _UNK _UNK"
-12.8131870687,"IP  _past _tell CP"
-8.62145023195,"IP  _UNK _be VP"
-14.6027158879,"IP  _past _UNK LEX _make"
-13.9109065002,"IP  _UNK _UNK _to _party PP"
-11.6095269528,"IP  _UNK _figure CP"
-14.6027158879,"IP  _should _color"
-10.8675959905,"IP  _non-finite _kill"
-10.6734625026,"IP  _UNK _sing PP"
-9.91402078774,"IP  _UNK _tell PP"
-14.6027158879,"IP  _non-finite _eat"
-10.8211427026,"IP  LEX _UNK _have IP"
-20.5269716853,"IP  LEX CP"
-13.5041035992,"IP  _non-finite"
-14.6027158879,"IP  _UNK _talk PP"
-14.6027158879,"IP  _present _help"
-7.24656065971,"IP  LEX _show"
-10.5622949645,"IP  _UNK _see VP"
-8.73889482999,"IP  _UNK LEX LEX"
-12.2072542985,"IP  _non-finite LEX _UNK _UNK VP"
-11.2380049929,"IP  _present _Ernie VP"
-14.6027158879,"IP  _UNK LEX PP"
-9.57493782179,"IP  _non-finite LEX PP"
-14.6027158879,"IP  _non-finite _cancel"
-12.6591001949,"IP  _would LEX LEX LEX"
-7.70869622327,"IP  _UNK _have LEX LEX"
-10.1394543318,"IP  LEX _listen PP"
-14.6027158879,"IP  _UNK _say"
-10.2486500682,"IP  _present _suppose IP"
-11.660813193,"IP  LEX _suppose _non-finite LEX"
-13.9109065002,"IP  _non-finite _color"
-6.8747780222,"IP  _shall VP"
-14.6027158879,"IP  _UNK _write LEX"
-6.79788104293,"IP  _should VP"
-10.0835755481,"IP  _UNK _UNK _that IP"
-14.6027158879,"IP  _present _UNK PP"
-12.9954193039,"IP  _would _like _UNK IP"
-14.6027158879,"IP  LEX _keep LEX"
-10.6350507692,"IP  _UNK _go LEX _UNK"
-11.7720222302,"IP  _present LEX _UNK VP"
-9.77705808088,"IP  _UNK LEX CP"
-7.3755525448,"IP  _'ll VP"
-10.6163595728,"IP  _present _UNK CP"
-14.6027158879,"IP  _UNK _wear"
-20.5269716853,"IP  LEX NP"
-14.6027158879,"IP  _non-finite _UNK NP"
-13.505887721,"IP  _non-finite _stay LEX"
-20.5269716853,"IP  LEX PP"
-11.4272277347,"IP  LEX _hide LEX"
-12.0402377014,"IP  _present LEX LEX LEX"
-9.62864103401,"IP  _non-finite _carry"
-10.4006606327,"IP  _UNK LEX VP"
-9.12891849638,"IP  _UNK _suppose _UNK LEX"
-11.4272277347,"IP  _can _tell PP"
-14.6027158879,"IP  _UNK _like LEX"
-11.9661444569,"IP  _UNK _put LEX LEX _UNK"
-12.4054913106,"IP  _UNK LEX"
-14.6027158879,"IP  _non-finite _have"
-12.5249468671,"IP  LEX _eat"
-14.6027158879,"IP  LEX _know"
-9.76118506948,"IP  LEX _UNK LEX"
