"log_prob","rule"
-5.98369126528,"CP  _null LEX LEX LEX"
-10.018010215,"CP  _UNK LEX VP"
-10.018010215,"CP  LEX _UNK _like _UNK _UNK"
-6.76845927679,"CP  _null _'ll VP"
-6.69437582556,"CP  _UNK _should _UNK"
-7.13603149579,"CP  LEX _present _do"
-9.32486303447,"CP  LEX _past LEX"
-10.018010215,"CP  _UNK _UNK _know"
-10.018010215,"CP  _that _present _UNK"
-6.38907806792,"CP  LEX _might _have"
-10.018010215,"CP  _UNK _UNK _want IP"
-6.44313223887,"CP  _until _UNK VP"
-6.31310934942,"CP  _UNK _might VP"
-3.71514814913,"CP  _null _UNK LEX"
-6.98195164502,"CP  _UNK _might _need"
-5.49420366776,"CP  _UNK _UNK _UNK _UNK _eat"
-7.31825390034,"CP  _UNK _UNK _do _UNK PP"
-10.018010215,"CP  _that _present LEX"
-5.77827637752,"CP  LEX _'ll VP"
-6.89101682309,"CP  _UNK _could _UNK VP"
-7.82868301339,"CP  _null _UNK LEX _do"
-6.84847337748,"CP  _null _must LEX"
-7.31825390034,"CP  _UNK _UNK _sit PP"
-10.018010215,"CP  LEX _non-finite LEX"
-10.018010215,"CP  LEX _UNK LEX"
-6.76845927679,"CP  LEX LEX _do NP"
-10.018010215,"CP  _like IP"
-8.07971431596,"CP  _null LEX _do _study PP"
-0.352379567881,"CP  _UNK IP"
-14.7453980337,"CP  LEX"
-5.79266326664,"CP  _null _UNK _have"
-10.018010215,"CP  _null _would VP"
-1.86406726699,"CP  _null IP"
-10.018010215,"CP  LEX LEX _start VP"
-10.018010215,"CP  _UNK _past VP"
-7.25375256014,"CP  _null LEX _win"
-10.018010215,"CP  LEX _UNK LEX NP"
-7.03072055995,"CP  _UNK _present _cry"
-10.018010215,"CP  _UNK _UNK _UNK LEX _make"
-6.80766625849,"CP  _until _present VP"
-10.018010215,"CP  _UNK _UNK LEX VP"
-10.018010215,"CP  LEX LEX LEX _UNK PP"
-7.82868301339,"CP  _UNK _have _non-finite VP"
-6.19806368542,"CP  LEX _should _use"
-6.98195164502,"CP  LEX _UNK _allow IP"
-10.018010215,"CP  _that LEX _do"
-8.07971431596,"CP  _null _could _UNK VP"
-7.54124874171,"CP  _null _should _color"
-10.018010215,"CP  LEX _non-finite VP"
-10.018010215,"CP  _UNK LEX LEX"
-7.13603149579,"CP  LEX LEX LEX _UNK _on"
-3.850994768,"CP  LEX _UNK _UNK PP"
-8.638375146,"CP  _UNK _past _come LEX"
-10.018010215,"CP  LEX LEX _go"
-6.56088428071,"CP  _UNK _could LEX"
-6.98195164502,"CP  LEX _UNK _start _do"
-10.018010215,"CP  LEX _present _be PP"
-3.64168970695,"CP  _null"
-7.72342161067,"CP  LEX _would VP"
-6.44313223887,"CP  _UNK _must VP"
-10.018010215,"CP  _UNK _UNK LEX PP"
-6.24250662704,"CP  _null _could VP"
-6.84772988302,"CP  _that IP"
-9.32486303447,"CP  LEX _UNK VP"
-4.97698592241,"CP  LEX _present VP"
-7.13603149579,"CP  LEX _'ll LEX"
-10.018010215,"CP  LEX _have IP"
-10.018010215,"CP  LEX _UNK _be"
-8.62950590826,"CP  LEX IP"
-7.03027443011,"CP  _null _might VP"
-10.018010215,"CP  LEX _UNK _color"
-6.53012107481,"CP  _null _win"
-5.48350939989,"CP  _null _present LEX LEX"
-5.48350939989,"CP  LEX LEX _stick"
-10.018010215,"CP  LEX _present LEX"
-14.7453980337,"CP  LEX VP"
-6.11469760154,"CP  LEX _UNK _cry"
-10.018010215,"CP  LEX LEX _color"
-6.76845927679,"CP  _UNK _will _make"
-7.13603149579,"CP  LEX LEX _UNK _non-finite _eat"
-10.018010215,"CP  _null LEX LEX _for"
-5.91587893897,"CP  LEX _UNK _need"
-7.08199036885,"CP  LEX LEX _like LEX"
-9.7674559074,"IP  _present _like _non-finite VP"
-11.8310204153,"IP  _past _use IP"
-14.6014008187,"IP  LEX _do _study PP"
-14.6014008187,"IP  LEX _go"
-12.5240202228,"IP  _UNK _know CP"
-10.0928711087,"IP  LEX _sign"
-14.6014008187,"IP  LEX _go LEX _see"
-14.6014008187,"IP  _UNK _need"
-11.8310204153,"IP  _UNK LEX LEX _UNK _drive _over"
-7.67521409424,"IP  _non-finite _go"
-11.107177504,"IP  _present _get _UNK VP"
-11.8310204153,"IP  _non-finite _do IP"
-12.2056468743,"IP  _present _mean CP"
-14.6014008187,"IP  _non-finite _wear"
-14.6014008187,"IP  LEX _UNK"
-11.6591934298,"IP  LEX _UNK LEX _UNK _like _UNK _UNK"
-14.6014008187,"IP  LEX _hammer"
-8.17081264783,"IP  LEX _sit PP"
-11.8955491109,"IP  _may _try IP"
