"log_prob","rule"
-0.00884935990543,"CP  _UNK LEX VP"
-10.21247049,"CP  _UNK LEX LEX NP"
-9.11385820131,"CP  _UNK IP"
-13.3479647059,"CP  LEX"
-10.21247049,"CP  _null IP"
-8.6384345046,"CP  _UNK _UNK LEX _UNK"
-10.21247049,"CP  _UNK _UNK"
-8.17181497333,"CP  _UNK _present VP"
-9.14327208652,"CP  _UNK _could _UNK"
-10.21247049,"CP  LEX _would VP"
-9.14327208652,"CP  LEX _present _UNK"
-9.54130221614,"CP  LEX _present VP"
-4.85773169607,"CP  LEX IP"
-10.21247049,"CP  _UNK LEX _UNK _UNK"
-13.3479647059,"CP  LEX VP"
-14.5757144953,"IP  LEX _UNK _UNK"
-10.3474046068,"IP  _UNK LEX VP"
-10.4384548924,"IP  _shall LEX"
-9.89028184555,"IP  _UNK _catch"
-12.7889276867,"IP  _present LEX _on"
-8.92567191452,"IP  _UNK _sing"
-14.5757144953,"IP  _past PP"
-14.5757144953,"IP  LEX _talk"
-9.69883737689,"IP  LEX _name"
-3.1938236106,"IP  LEX LEX LEX VP"
-11.6369305736,"IP  LEX _bump"
-10.2121610149,"IP  LEX _UNK _UNK LEX PP"
-10.5561191364,"IP  _present LEX"
-5.77855373324,"IP  _UNK LEX"
-14.5757144953,"IP  LEX _UNK"
-10.7314096639,"IP  _UNK _tear"
-10.0597659193,"IP  LEX _UNK LEX"
-4.32581616224,"IP  LEX LEX CP"
-9.0601997926,"IP  LEX _UNK _UNK VP"
-7.43254835986,"IP  _UNK IP"
-12.7889276867,"IP  _non-finite _UNK PP"
-14.5757144953,"IP  _UNK _show"
-2.06119907881,"IP  LEX"
-14.5757144953,"IP  LEX _change"
-10.7972228825,"IP  LEX LEX _UNK LEX"
-14.5757144953,"IP  _UNK LEX LEX IP"
-14.5757144953,"IP  LEX _UNK _UNK LEX"
-8.57040281144,"IP  LEX _use"
-14.5757144953,"IP  LEX LEX NP"
-6.188467295,"IP  _past VP"
-0.240011674939,"IP  _UNK VP"
-14.5757144953,"IP  LEX _touch"
-10.9179694889,"IP  LEX LEX _UNK _write"
-14.5757144953,"IP  LEX _let IP"
-14.5757144953,"IP  _UNK _UNK _UNK IP"
-14.5757144953,"IP  _UNK _write"
-19.6996784747,"IP  LEX CP"
-12.0162747936,"IP  LEX LEX VP"
-14.5757144953,"IP  _UNK _drink PP"
-9.10938882915,"IP  _UNK _be LEX"
-10.5040457316,"IP  LEX _carry"
-9.13062050936,"IP  _can VP"
-14.5757144953,"IP  _UNK"
-8.44389294479,"IP  _UNK LEX LEX"
-10.7527829508,"IP  _UNK LEX _UNK"
-14.5757144953,"IP  LEX _say"
-10.6112797735,"IP  _'d VP"
-9.19716213186,"IP  _UNK _hear"
-7.14153094931,"IP  _UNK LEX PP"
-8.47017749192,"IP  LEX LEX LEX"
-7.67292390093,"IP  LEX _like"
-8.37107256117,"IP  _UNK _bring"
-12.6349194469,"IP  _UNK _go PP"
-10.6695419035,"IP  LEX _fly"
-12.2785009461,"IP  LEX _offer"
-12.2785009461,"IP  LEX _UNK IP"
-11.1802876997,"IP  _UNK _do VP"
-5.04933238963,"IP  _present _UNK"
-10.3049353797,"IP  _UNK _fee"
-7.15334791014,"IP  _UNK _UNK _UNK LEX VP"
-13.481078355,"IP  _should VP"
-7.17072916636,"IP  LEX _call"
-12.0942861099,"IP  _non-finite VP"
-12.7889276867,"IP  LEX _use IP"
-12.6349194469,"IP  _must LEX"
-9.66166002919,"IP  LEX _pull"
-14.5757144953,"IP  _could _UNK"
-9.26350596403,"IP  LEX _UNK VP"
-13.8855479429,"IP  _UNK LEX CP"
-9.14793651048,"IP  _UNK _UNK VP"
-8.23955270131,"IP  LEX _need"
-8.33944974703,"IP  LEX _UNK PP"
-7.96160347174,"IP  _non-finite LEX"
-9.17001187852,"IP  _present _UNK LEX"
-19.6996784747,"IP  LEX IP"
-19.6996784747,"IP  LEX NP"
-9.46343988633,"IP  _present VP"
-14.5757144953,"IP  LEX LEX PP"
-4.89523397064,"IP  LEX _do"
-12.1832451718,"IP  _would VP"
-10.2775386531,"IP  _will LEX"
-10.5040457316,"IP  _UNK _UNK LEX"
-6.39410560149,"IP  _UNK LEX LEX _UNK"
-19.6996784747,"IP  LEX PP"
-7.94430107087,"IP  LEX VP"
-10.7103589086,"IP  LEX _color"
-10.5562260483,"IP  LEX _kill"
-6.9310344134,"IP  _UNK _UNK IP"
-11.2856260422,"IP  LEX _shoot"
-14.5757144953,"IP  LEX LEX _UNK IP"
-7.83409110727,"IP  LEX _play"
-11.9421997081,"IP  LEX _do LEX"
-13.481078355,"IP  _UNK _want IP"
-9.75332302192,"IP  LEX _hit"
-10.9178159851,"IP  _past LEX"
