"log_prob","rule"
-10.0885097277,"CP  _null _'ll VP"
-9.40147877413,"CP  _UNK _UNK _do"
-10.0885097277,"CP  LEX LEX _bring"
-10.0885097277,"CP  _null LEX VP"
-6.36281630043,"CP  _UNK _might VP"
-5.15193237571,"CP  LEX _must _have"
-7.26684052336,"CP  _null LEX _non-finite VP"
-10.0885097277,"CP  _UNK _present LEX"
-9.40147877413,"CP  LEX _present _allow IP"
-5.31318520211,"CP  LEX _would _think"
-10.0885097277,"CP  LEX _UNK LEX"
-7.70176284235,"CP  _null _UNK _UNK _non-finite VP"
-7.70176284235,"CP  LEX _might _UNK IP"
-6.88141029012,"CP  _null _present _look _UNK"
-2.620316699,"CP  _UNK IP"
-14.4952289749,"CP  LEX"
-0.28880196248,"CP  _null IP"
-10.0885097277,"CP  _UNK _past VP"
-5.40931868133,"CP  _null _past _want _non-finite VP"
-7.53488124583,"CP  _UNK _have _non-finite VP"
-10.0885097277,"CP  _null _present VP"
-6.46286882701,"CP  _until IP"
-7.20972242641,"CP  _null _UNK"
-5.32155258733,"CP  _null _present _UNK PP"
-5.23315040755,"CP  _null _should _color"
-10.0885097277,"CP  _UNK"
-10.0885097277,"CP  _UNK LEX _have"
-5.24087171754,"CP  _that _present _live"
-5.28039869768,"CP  _null LEX _say"
-10.0885097277,"CP  _null LEX LEX LEX _touch"
-8.48887581533,"CP  _UNK LEX _allow _non-finite _touch"
-6.04012397583,"CP  LEX _will _make"
-10.0885097277,"CP  _UNK _present VP"
-8.30696485185,"CP  _UNK _UNK _saw"
-2.43502060319,"CP  _null"
-5.31318520211,"CP  _null _have _non-finite VP"
-10.0885097277,"CP  LEX LEX _get"
-9.40147877413,"CP  _null LEX LEX _UNK"
-10.0885097277,"CP  _until _present LEX"
-8.48887581533,"CP  _null _UNK LEX _UNK"
-10.0885097277,"CP  _null _present LEX"
-7.46084104502,"CP  _null _could VP"
-5.94131820058,"CP  _that IP"
-10.0885097277,"CP  LEX _UNK _do"
-10.0885097277,"CP  LEX _UNK VP"
-10.0885097277,"CP  LEX _present VP"
-4.54005070699,"CP  _null _past _saw"
-10.0885097277,"CP  LEX _present LEX _on"
-8.69917122417,"CP  LEX IP"
-10.0885097277,"CP  _null LEX _know"
-7.90218444079,"CP  _UNK _would LEX LEX _eat"
-6.46286882701,"CP  _UNK _could VP"
-5.03810665308,"CP  LEX _win"
-5.07026121141,"CP  _null _might VP"
-5.3644730823,"CP  _null _might _need"
-7.20972242641,"CP  _null _UNK _color"
-7.53488124583,"CP  _null LEX _UNK _do"
-7.70176284235,"CP  _null LEX _saw"
-6.63465818939,"CP  LEX LEX _stick"
-14.4952289749,"CP  LEX VP"
-7.39026352666,"CP  _null _UNK VP"
-6.73305836779,"CP  _null LEX _like _UNK _eat"
-10.0885097277,"CP  _null _past LEX"
-10.0885097277,"CP  _UNK _present _know"
-9.40147877413,"CP  _UNK _might _like IP"
-10.0885097277,"CP  LEX _present _look _like"
-9.90348129723,"IP  _present _like _non-finite VP"
-14.5919779182,"IP  LEX _drive _over"
-7.79356937797,"IP  _past _use IP"
-14.5919779182,"IP  _UNK _sit"
-8.83594475322,"IP  LEX _enjoy"
-12.2919823821,"IP  LEX _try _UNK VP"
-14.5919779182,"IP  _non-finite _go"
-8.01282648769,"IP  _present _stick"
-9.60440342708,"IP  _may LEX IP"
-14.5919779182,"IP  LEX _put"
-5.28512224128,"IP  _present _want _non-finite VP"
-14.5919779182,"IP  LEX _UNK"
-9.79904125584,"IP  _present LEX _do"
-13.9002685524,"IP  _present _suppose LEX LEX NP"
-10.0201149302,"IP  _will _UNK PP"
-14.5919779182,"IP  _UNK _pay"
-7.69311261293,"IP  _non-finite _UNK PP"
-13.4933656296,"IP  _UNK _do"
-2.06991476089,"IP  LEX"
-10.7661515747,"IP  _past _say _null _UNK VP"
-14.5919779182,"IP  LEX _like _UNK _eat"
-8.51263012814,"IP  _non-finite _write PP"
-8.55697782024,"IP  _non-finite _fee"
-8.66792190719,"IP  _past LEX LEX"
-5.71121458647,"IP  _will VP"
-8.93536336107,"IP  LEX _stick PP"
-5.66356722994,"IP  _can VP"
-13.9002685524,"IP  _UNK LEX _UNK"
-7.25661559422,"IP  _present _think _UNK IP"
-6.85854726305,"IP  _'d VP"
-6.89320195258,"IP  _UNK _want _non-finite VP"
-9.95043700925,"IP  _will LEX LEX _keep PP"
-13.9002685524,"IP  LEX _want _non-finite _UNK PP"
-9.03416290308,"IP  _present _turn PP"
-11.336648246,"IP  _UNK LEX _put"
-9.54498113761,"IP  LEX _discipline"
-12.0296846048,"IP  _present LEX LEX"
-14.5919779182,"IP  _past _say"
-14.5919779182,"IP  _non-finite _UNK"
-6.90182855552,"IP  LEX _miss"
-8.0610625914,"IP  _present _go IP"
-14.5919779182,"IP  _past _put"
-14.5919779182,"IP  _UNK _eat"
