"log_prob","rule"
-7.05209172259,"CP  _UNK LEX VP"
-5.86092787656,"CP  _UNK _might VP"
-8.11498592866,"CP  _UNK LEX"
-7.4218387481,"CP  _UNK IP"
-11.0594249078,"CP  LEX"
-8.11498592866,"CP  _null IP"
-8.11498592866,"CP  LEX LEX VP"
-3.05072672483,"CP  LEX _UNK IP"
-8.11498592866,"CP  LEX LEX _UNK"
-0.0700895200704,"CP  LEX _UNK VP"
-4.42610647454,"CP  LEX IP"
-11.0594249078,"CP  LEX VP"
-8.11498592866,"CP  _UNK _UNK IP"
-5.96567470702,"CP  _UNK _UNK _UNK PP"
-9.24005867307,"IP  _UNK _UNK _UNK LEX"
-11.3373598507,"IP  _UNK LEX VP"
-12.4357114852,"IP  _UNK LEX _try"
-12.4349299298,"IP  LEX LEX LEX _UNK"
-14.6267006565,"IP  _UNK _UNK LEX LEX _UNK"
-11.5423557246,"IP  _UNK LEX LEX _UNK PP"
-12.8407857393,"IP  LEX _send"
-8.79305610032,"IP  LEX _UNK _UNK _UNK PP"
-10.0086763765,"IP  _present LEX"
-9.65693592064,"IP  _UNK _ride"
-0.299723432721,"IP  _UNK LEX"
-9.14469320614,"IP  LEX _UNK"
-12.6868025496,"IP  _UNK _use IP"
-9.42967284912,"IP  LEX _UNK LEX"
-10.7215543886,"IP  _could VP"
-9.40793369458,"IP  LEX _read"
-8.77862612878,"IP  _UNK _work"
-9.85453555919,"IP  LEX _hurt"
-8.02838219118,"IP  LEX"
-14.6267006565,"IP  LEX _change"
-11.2661795923,"IP  LEX LEX LEX LEX"
-10.8958809522,"IP  LEX _UNK _UNK LEX"
-8.41112798845,"IP  _present"
-11.4553710146,"IP  _UNK _firm"
-12.6868025496,"IP  _UNK _be VP"
-7.01056171704,"IP  LEX _see"
-12.6868025496,"IP  _UNK _UNK LEX VP"
-12.5525176721,"IP  LEX LEX NP"
-9.75064959011,"IP  _past VP"
-2.64179785572,"IP  _UNK VP"
-14.6267006565,"IP  _present _UNK _UNK"
-10.7215543886,"IP  LEX _talk PP"
-8.82253506788,"IP  _UNK _UNK PP"
-19.5895452868,"IP  LEX CP"
-11.1369972888,"IP  _non-finite"
-10.2516035702,"IP  LEX _UNK _with"
-14.6267006565,"IP  _UNK _UNK"
-11.9247295015,"IP  _can VP"
-11.337620573,"IP  LEX _sit LEX"
-2.17761862305,"IP  _UNK"
-12.6868025496,"IP  _UNK _smell"
-9.92412458613,"IP  _UNK _stay"
-13.2456648526,"IP  _must VP"
-9.24461434344,"IP  _UNK _hear"
-12.553396793,"IP  LEX _UNK IP"
-11.337620573,"IP  _UNK _park"
-5.09098485488,"IP  _present _UNK"
-4.96373982545,"IP  _null"
-10.0385272477,"IP  _should VP"
-10.9699760287,"IP  LEX _UNK LEX VP"
-12.553396793,"IP  _would LEX"
-7.72196391473,"IP  _UNK LEX LEX LEX VP"
-3.20974404975,"IP  _UNK LEX IP"
-10.5062431479,"IP  _non-finite VP"
-13.9370561065,"IP  LEX LEX _UNK"
-13.9370561065,"IP  _UNK _UNK LEX PP"
-12.4357114852,"IP  _might VP"
-10.8958809522,"IP  _'ll LEX"
-13.0200638663,"IP  LEX _UNK PP"
-7.99120388349,"IP  _non-finite LEX"
-13.0228728569,"IP  _present _UNK LEX"
-7.44680655486,"IP  LEX IP"
-10.1450027361,"IP  LEX _move"
-19.5895452868,"IP  LEX NP"
-7.53697936177,"IP  _present VP"
-13.5327612735,"IP  LEX _do"
-10.1563013923,"IP  _will LEX"
-10.8723543535,"IP  _'d LEX"
-19.5895452868,"IP  LEX PP"
-6.31395966038,"IP  LEX VP"
-10.3709391704,"IP  LEX _stop"
-8.46828558038,"IP  _UNK LEX _about"
-6.25785659159,"IP  _past LEX"
-9.11618048986,"IP  LEX LEX"
-4.44306097132,"IP  LEX LEX LEX IP"
-9.1447514032,"IP  LEX _be LEX"
-11.6376339049,"IP  _UNK LEX LEX VP"
-14.6267006565,"IP  LEX _UNK _UNK _UNK IP"
-11.4658121033,"LEX  _under"
-11.0305299591,"LEX  _study"
-9.61529793341,"LEX  _cry"
-8.92215475215,"LEX  _sit"
-11.7235454134,"LEX  _'ll"
-14.5547192159,"LEX  _catch"
-11.561112104,"LEX  _bear"
-11.2610365411,"LEX  _shut"
-13.4572248704,"LEX  _in"
-8.8974624322,"LEX  _show"
-12.0718630842,"LEX  _light"
-14.5547192159,"LEX  _brush"
-14.5547192159,"LEX  _give"
-14.5547192159,"LEX  _run"
-12.359358572,"LEX  _eat"
-11.2610365411,"LEX  _fit"
-12.4772348956,"LEX  _swing"
-14.5547192159,"LEX  _must"
-9.90296400881,"LEX  _finish"
-12.4772348956,"LEX  _choose"
-13.8626899785,"LEX  _plug"
-14.5547192159,"LEX  _miss"
-12.1588574975,"LEX  _pretend"
-10.3373992455,"LEX  _smell"
-14.5547192159,"LEX  _read"
-14.5547192159,"LEX  _as"
-12.9470706129,"LEX  _point"
-10.7957041543,"LEX  _wash"
-9.57333439173,"LEX  _push"
-8.52866703971,"LEX  _can"
-11.122896905,"LEX  _cost"
-14.5547192159,"LEX  _picture"
-12.2539234323,"LEX  _talk"
-12.6107263066,"LEX  _whine"
-10.3084291169,"LEX  _learn"
-9.26867801138,"LEX  _leave"
-11.0911504642,"LEX  _behave"
-11.6123995052,"LEX  _notice"
-13.8621308507,"LEX  _hurt"
-14.5547192159,"LEX  _magic"
-13.1701022385,"LEX  _discipline"
-12.1588574975,"LEX  _collect"
-10.5138657943,"LEX  _into"
-11.8487568539,"LEX  _without"
-9.12759599,"LEX  _would"
-9.97196602144,"LEX  _open"
-13.8621308507,"LEX  _drink"
-10.9193112574,"LEX  _sound"
-10.0795940887,"LEX  _start"
-13.1698224791,"LEX  _lie"
-13.8626899785,"LEX  _goING"
-12.2541473212,"LEX  _lock"
-11.9177390621,"LEX  _scream"
-11.5610561208,"LEX  _will"
-12.3594829579,"LEX  _bowl"
-13.1695427979,"LEX  _cut"
-6.15248327992,"LEX  _have"
-7.91056292986,"LEX  _take"
-12.7648236801,"LEX  _dash"
-14.5547192159,"LEX  _firm"
-11.561112104,"LEX  _tip"
-12.2541473212,"LEX  _settle"
-10.7726903709,"LEX  _work"
-9.7529077724,"LEX  _blow"
-12.0718630842,"LEX  _blast"
-12.3594829579,"LEX  _pop"
-13.8626899785,"LEX  _hear"
-12.1588574975,"LEX  _smoke"
-9.874804389,"LEX  _break"
-13.1701022385,"LEX  _Boston"
-13.8621308507,"LEX  _for"
-12.1588574975,"LEX  _attach"
-8.61939355655,"LEX  _past"
-11.7236112743,"LEX  _press"
-12.6107263066,"LEX  _unbuckle"
-10.7957041543,"LEX  _that"
-11.9918347306,"LEX  _break_dance"
-9.92219474949,"LEX  _try"
-12.0718630842,"LEX  _untie"
-7.88999671149,"LEX  _know"
-14.5547192159,"LEX  _fund"
-11.561112104,"LEX  _bake"
-11.5123272717,"LEX  _roast"
-12.0718630842,"LEX  _screw"
-10.3980382762,"LEX  _juggle"
-13.1701022385,"LEX  _knit"
-12.1588574975,"LEX  _pay"
-12.6107263066,"LEX  _mail"
-9.92220562124,"LEX  _color"
-10.8433296627,"LEX  _chase"
-5.91189719967,"LEX  _go"
-14.5547192159,"LEX  _may"
-12.6105663962,"LEX  _out"
-10.7282662702,"LEX  _love"
-14.5547192159,"LEX  _fly"
-11.7842276633,"LEX  _top"
-13.457597796,"LEX  _party"
-11.9918347306,"LEX  _crack"
-12.4772348956,"LEX  _back"
-10.9193112574,"LEX  _climb"
-12.6107263066,"LEX  _behind"
-12.3594829579,"LEX  _freeze"
-11.0911504642,"LEX  _understand"
-11.4658121033,"LEX  _kiss"
-11.7236112743,"LEX  _float"
-11.8487568539,"LEX  _unscrew"
-14.5547192159,"LEX  _from"
-11.9918347306,"LEX  _ski"
-12.3594829579,"LEX  _lay"
-11.2242720351,"LEX  _present"
-11.0911154728,"LEX  _dress"
-13.1701022385,"LEX  _movie"
-12.4772348956,"LEX  _die"
-12.6107263066,"LEX  _offer"
-11.0911504642,"LEX  _feed"
-12.1588574975,"LEX  _onto"
-9.49432588356,"LEX  _make"
-12.6107263066,"LEX  _through"
-12.0716764996,"LEX  _look"
-9.46318554254,"LEX  _throw"
-11.9177390621,"LEX  _owe"
-14.5547192159,"LEX  _bury"
-12.2541473212,"LEX  _dig"
-11.1895832973,"LEX  _rip"
-12.7642641352,"LEX  _on"
-13.8621308507,"LEX  _change"
-13.8626899785,"LEX  _wrestle"
-11.6664601786,"LEX  _enjoy"
-12.1588574975,"LEX  _flash"
-11.7234137044,"LEX  _see"
-14.5547192159,"LEX  _clean"
-12.1588574975,"LEX  _hammer"
-12.6107263066,"LEX  _babysitted"
-11.6123995052,"LEX  _bump"
-4.86000060445,"LEX  _do"
-11.2246318696,"LEX  _wait"
-8.16169101626,"LEX  _need"
-6.34113795603,"LEX  _say"
-12.1588574975,"LEX  _swallow"
-10.2002188137,"LEX  _shall"
-9.84740597527,"LEX  _count"
-14.5547192159,"LEX  _print"
-12.4772348956,"LEX  _develop"
-13.457597796,"LEX  _down"
-12.3594829579,"LEX  _pelt"
-9.04755441573,"LEX  _ask"
-11.0015443041,"LEX  _fight"
-11.5123272717,"LEX  _end"
-13.1698224791,"LEX  _jump"
-10.0795813639,"LEX  _fall"
-12.6107263066,"LEX  _snap"
-10.7067611008,"LEX  _pour"
-12.0718630842,"LEX  _chew"
-8.62470225488,"LEX  _to"
-12.0717697875,"LEX  _stay"
-11.9918347306,"LEX  _reach"
-9.40359355889,"LEX  _non-finite"
-12.3594829579,"LEX  _string"
-10.1624795491,"LEX  _remember"
-10.1025699943,"LEX  _let"
-13.4572248704,"LEX  _draw"
-12.7648236801,"LEX  _stop"
-11.9177390621,"LEX  _rid"
-12.9470706129,"LEX  _keep"
-10.750244095,"LEX  _check"
-14.5547192159,"LEX  _crawl"
-0.0282302728659,"LEX  _UNK"
-12.4772348956,"LEX  _cancel"
-12.9470706129,"LEX  _scar"
-10.7067611008,"LEX  _stick"
-8.85985535128,"LEX  _sing"
-14.5547192159,"LEX  _imagine"
-10.4137860777,"LEX  _touch"
-8.76089179517,"LEX  _buy"
-11.2246718592,"LEX  _serve"
-10.5866221833,"LEX  _walk"
-11.6123995052,"LEX  _burn"
-12.2541473212,"LEX  _frighten"
-11.561112104,"LEX  _fold"
-11.7842276633,"LEX  _slam"
-13.457597796,"LEX  _interest"
-14.5547192159,"LEX  _name"
-11.0910454938,"LEX  _think"
-11.2610365411,"LEX  _spill"
-11.9918347306,"LEX  _complain"
-11.7842276633,"LEX  _wipe"
-6.99064186086,"LEX  _like"
-11.9177390621,"LEX  _advertise"
-11.7236112743,"LEX  _peek"
-8.02025826405,"LEX  _with"
-14.5547192159,"LEX  _feel"
-10.625086807,"LEX  _whisper"
-7.92891201467,"LEX  _tell"
-12.610246652,"LEX  _use"
-12.1588574975,"LEX  _recover"
-10.2131218456,"LEX  _shoot"
-9.63695907989,"LEX  _drive"
-11.4658121033,"LEX  _figure"
-9.92220562124,"LEX  _win"
-12.1588574975,"LEX  _twist"
-10.9459779117,"LEX  _mix"
-10.8192334117,"LEX  _tear"
-10.3374157128,"LEX  _save"
-10.6448885561,"LEX  _dump"
-14.5547192159,"LEX  _visit"
-13.1698224791,"LEX  _mean"
-8.47245183858,"LEX  _at"
-11.4657612088,"LEX  _hook"
-11.9177390621,"LEX  _scratch"
-9.90297467348,"LEX  _shave"
-9.4755241671,"LEX  _null"
-14.5547192159,"LEX  _send"
-11.9177390621,"LEX  _order"
-10.4137860777,"LEX  _knock"
-11.3379909468,"LEX  _they"
-10.6448885561,"LEX  _could"
-14.5547192159,"LEX  _smile"
-12.1588574975,"LEX  _squeeze"
-11.0603809262,"LEX  _laugh"
