"log_prob","rule"
-4.74035645854,"CP  LEX _UNK"
-5.4335036391,"CP  LEX _non-finite LEX"
-4.74035645854,"CP  _UNK IP"
-5.38471347493,"CP  LEX"
-4.76567426653,"CP  LEX LEX VP"
-2.22467815009,"CP  _UNK"
-5.4335036391,"CP  _UNK LEX LEX"
-1.76355219487,"CP  LEX IP"
-5.38471347493,"CP  LEX VP"
-0.39072389168,"CP  _UNK _UNK _UNK _UNK"
-11.0970097041,"IP  _UNK LEX _UNK LEX _UNK _of"
-14.5850493664,"IP  _UNK _be _UNK _UNK"
-9.61005626842,"IP  _UNK LEX VP"
-3.93485429101,"IP  LEX _be"
-11.6488824932,"IP  _UNK _get LEX"
-7.63627732922,"IP  LEX _UNK _non-finite VP"
-11.5484255355,"IP  _UNK LEX _UNK _of"
-12.646620549,"IP  _UNK _have _UNK"
-14.5850493664,"IP  _UNK _UNK _UNK"
-11.261265302,"IP  LEX _shut"
-9.95896889737,"IP  _UNK _finish"
-9.55677348496,"IP  _UNK _talk"
-14.5850493664,"IP  _UNK LEX"
-9.5374255029,"IP  LEX _UNK"
-11.7600538395,"IP  LEX LEX _non-finite VP"
-13.8962594912,"IP  _non-finite _have"
-9.75743152332,"IP  LEX _keep"
-14.5850493664,"IP  _non-finite _put"
-14.5850493664,"IP  _UNK _get LEX VP"
-10.7017837453,"IP  _UNK _think CP"
-14.5850493664,"IP  _UNK IP"
-14.5850493664,"IP  LEX _hurt"
-2.07268429166,"IP  LEX"
-11.4153637857,"IP  _UNK _write _UNK"
-14.5850493664,"IP  LEX _hold"
-8.62249882942,"IP  LEX _use"
-9.25620279478,"IP  LEX _turn"
-13.4864370777,"IP  _UNK VP"
-8.78561421457,"IP  _UNK _UNK PP"
-11.8206462287,"IP  _UNK _start _UNK"
-19.3299814947,"IP  LEX CP"
-14.5850493664,"IP  _UNK _UNK"
-9.99857459478,"IP  _will VP"
-13.8919021858,"IP  _UNK"
-14.5850493664,"IP  _present LEX PP"
-8.31900450559,"IP  LEX _give"
-12.1081456694,"IP  _UNK _at"
-12.8005626565,"IP  LEX LEX _UNK VP"
-8.0284810125,"IP  _UNK LEX PP"
-3.10183601017,"IP  LEX LEX LEX"
-13.4922510476,"IP  _non-finite LEX PP"
-9.61011634472,"IP  _UNK _be PP"
-12.8005626565,"IP  _UNK LEX _play PP"
-11.5019434626,"IP  LEX _UNK IP"
-9.55030133792,"IP  _UNK _go IP"
-10.4827653904,"IP  _shall VP"
-8.04555137642,"IP  _non-finite _UNK"
-9.59651150453,"IP  LEX _miss"
-9.95896889737,"IP  _should VP"
-9.28053385675,"IP  LEX _UNK LEX VP"
-13.2052981038,"IP  _would LEX"
-8.91017344295,"IP  LEX _look"
-12.0281591526,"IP  LEX _remove"
-9.48174241643,"IP  LEX _UNK CP"
-11.2258824386,"IP  _UNK LEX IP"
-11.9509733671,"IP  _non-finite VP"
-12.3955842848,"IP  _must LEX"
-11.9540993465,"IP  _UNK LEX CP"
-7.87596774444,"IP  _UNK _know"
-14.5850493664,"IP  _UNK LEX _UNK IP"
-13.2052981038,"IP  LEX _UNK PP"
-14.5850493664,"IP  _non-finite LEX"
-11.1277730583,"IP  LEX _have IP"
-19.3299814947,"IP  LEX IP"
-19.3299814947,"IP  LEX NP"
-12.8005626565,"IP  _present VP"
-10.4191259073,"IP  LEX LEX IP"
-14.5850493664,"IP  LEX LEX PP"
-10.4665071886,"IP  LEX _do"
-12.8005626565,"IP  _UNK _sleep PP"
-9.6810636632,"IP  _UNK _hit"
-13.4922510476,"IP  _'ll _get"
-19.3299814947,"IP  LEX PP"
-0.21652634469,"IP  LEX VP"
-9.35729442539,"IP  _UNK _look PP"
-12.0281591526,"IP  _UNK _UNK IP"
