"log_prob","rule"
-9.68499753173,"CP  _UNK _present LEX _of"
-6.26073487714,"CP  _UNK _'ll _need"
-4.28335672295,"CP  _null _UNK LEX LEX"
-5.49020449821,"CP  LEX _might VP"
-9.68499753173,"CP  _UNK _UNK _stick"
-8.99185035117,"CP  _null LEX VP"
-7.74769575721,"CP  _null _have IP"
-5.98122946513,"CP  _UNK _'ll _UNK"
-5.98122946513,"CP  _UNK _have IP"
-5.5360069684,"CP  _UNK _might VP"
-8.99185035117,"CP  _null _UNK LEX"
-9.68499753173,"CP  _like _present VP"
-6.36248267211,"CP  LEX LEX _non-finite VP"
-6.65004454503,"CP  LEX LEX _UNK NP"
-5.74341572406,"CP  LEX _could VP"
-9.68499753173,"CP  LEX LEX _sit _on"
-6.22899635803,"CP  _UNK LEX _come"
-6.11124838487,"CP  LEX _UNK _UNK VP"
-5.74360991768,"CP  _null LEX _color"
-2.56007653312,"CP  _UNK IP"
-14.2901677177,"CP  LEX"
-7.61434449609,"CP  _null LEX _look _UNK"
-1.07709381363,"CP  _null IP"
-9.68499753173,"CP  _null _past VP"
-6.26073487714,"CP  LEX _non-finite _color"
-3.36530895686,"CP  _UNK _UNK LEX _UNK"
-7.90160631218,"CP  _UNK _past VP"
-7.12932181106,"CP  _null LEX _win"
-9.68499753173,"CP  _null _will VP"
-6.11124838487,"CP  _that _UNK LEX"
-9.68499753173,"CP  _UNK _might LEX"
-6.75007739758,"CP  _UNK LEX _start LEX"
-6.11124838487,"CP  LEX _might LEX _non-finite"
-6.29351384226,"CP  _null _'ll LEX"
-2.70110562543,"CP  _null _present VP"
-6.39883696006,"CP  LEX _present LEX LEX _eat"
-5.63443071686,"CP  LEX _must VP"
-9.68499753173,"CP  _until IP"
-9.68499753173,"CP  LEX LEX _make _UNK"
-9.68499753173,"CP  _UNK LEX LEX"
-5.93361287227,"CP  LEX _'ll _get"
-7.61434449609,"CP  _UNK _could LEX"
-2.18297110209,"CP  _UNK LEX _be"
-6.75007739758,"CP  _until _UNK _come"
-1.70684084185,"CP  _UNK _present VP"
-5.9106286916,"CP  _null _present"
-3.3064694857,"CP  _null"
-9.68499753173,"CP  LEX _could _UNK"
-6.92182803141,"CP  LEX _present _UNK _study PP"
-5.68753104449,"CP  _UNK LEX _bring"
-6.80411509986,"CP  _UNK _could _start VP"
-5.03151348547,"CP  _null _UNK _UNK _for"
-9.68499753173,"CP  LEX _should VP"
-6.51657325036,"CP  LEX _past _come PP"
-5.09982599225,"CP  _UNK _UNK LEX PP"
-5.61733923477,"CP  _null _could VP"
-6.43656290462,"CP  _that LEX _live"
-7.29531773189,"CP  _that IP"
-8.99185035117,"CP  LEX _UNK VP"
-6.26073487714,"CP  _that _present VP"
