"log_prob","rule"
-9.40072962615,"CP  _null LEX LEX"
-7.90841707096,"CP  _null LEX LEX LEX"
-6.61021051319,"CP  LEX LEX LEX _study LEX"
-7.62110488939,"CP  LEX _past _want IP"
-6.67270481392,"CP  _null _UNK LEX LEX"
-10.0938768067,"CP  LEX _might VP"
-7.16198154602,"CP  LEX _past _come _from"
-10.0938768067,"CP  _UNK _UNK _allow IP"
-10.0938768067,"CP  _UNK _might VP"
-6.49584382537,"CP  _UNK _present _UNK _like"
-10.0938768067,"CP  _UNK _past LEX IP"
-6.77444144615,"CP  _null _must VP"
-6.46918505809,"CP  _that _present LEX"
-8.3131428075,"CP  _null _present _be PP"
-10.0938768067,"CP  LEX LEX _know"
-6.55139309214,"CP  LEX _past _win"
-6.84851280638,"CP  _like IP"
-1.1666133378,"CP  _UNK IP"
-14.424610147,"CP  LEX"
-1.29814718439,"CP  _null IP"
-4.88130367773,"CP  _UNK _UNK LEX _UNK"
-6.64096955078,"CP  _UNK _should _color"
-5.65261971047,"CP  _UNK _'ll VP"
-6.52323279321,"CP  LEX _should _use"
-7.90841707096,"CP  _null _UNK _make _of"
-7.27312468309,"CP  LEX _could LEX VP"
-6.1178911038,"CP  _that LEX LEX"
-7.16198154602,"CP  _until IP"
-7.33370032492,"CP  _null _should _color"
-7.06196487658,"CP  LEX _must _UNK"
-6.52323279321,"CP  LEX _might _need"
-6.32262941515,"CP  _UNK LEX _like _non-finite LEX"
-9.40733031018,"CP  _null LEX _like IP"
-7.3981833383,"CP  _UNK LEX _color"
-10.0938768067,"CP  _null LEX _UNK"
-7.06196487658,"CP  _UNK _must _have"
-7.3981833383,"CP  _until LEX _come"
-1.82286686969,"CP  _UNK _present VP"
-10.0938768067,"CP  _null _UNK LEX PP"
-2.83958730119,"CP  _null"
-8.3131428075,"CP  _UNK LEX _bring"
-7.46711277612,"CP  _UNK _could _start VP"
-8.3131428075,"CP  _UNK LEX IP"
-5.22421910588,"CP  _UNK LEX LEX _UNK _eat"
-10.0938768067,"CP  _that IP"
-1.98563373638,"CP  _UNK _UNK VP"
-6.67270481392,"CP  _null VP"
-7.70801537348,"CP  _that _present VP"
-10.0938768067,"CP  _UNK _non-finite LEX"
-7.54114756059,"CP  LEX _have IP"
-6.77444144615,"CP  LEX _might _UNK LEX"
-8.71087734149,"CP  LEX IP"
-5.45303470724,"CP  _UNK _could VP"
-10.0938768067,"CP  LEX _UNK LEX PP"
-6.30016329128,"CP  _null _might VP"
-6.64096955078,"CP  _null _win"
-6.23564328335,"CP  _null LEX _saw"
-8.3131428075,"CP  _null _could LEX"
-14.424610147,"CP  LEX VP"
-8.02601521246,"CP  _null _past _win"
-10.0938768067,"CP  _UNK _UNK _UNK PP"
-9.40733031018,"CP  _null _present _do NP"
-6.41790930156,"CP  _UNK _'d VP"
-9.21852280106,"IP  LEX _try _UNK VP"
-14.5858485429,"IP  _UNK _love"
-11.2568527822,"IP  _would LEX VP"
-9.87961610205,"IP  LEX _be _UNK _UNK VP"
-13.4872362542,"IP  LEX _UNK"
-11.6445619306,"IP  LEX _do LEX _on"
-14.5858485429,"IP  _UNK _pay"
-14.5858485429,"IP  _could LEX"
-10.0041748412,"IP  _UNK _pretend CP"
-2.06807030813,"IP  LEX"
-7.45747515795,"IP  _non-finite LEX LEX"
-9.92570579279,"IP  _non-finite _fee"
-6.58581215986,"IP  _past LEX LEX"
-14.5858485429,"IP  _non-finite _keep PP"
-9.35804989094,"IP  LEX _let IP"
-13.4872362542,"IP  _UNK _UNK PP"
-6.28344436441,"IP  _UNK LEX _UNK _UNK LEX"
-11.0925677665,"IP  LEX _press PP"
-9.57187442132,"IP  LEX LEX _non-finite _read"
-10.0144309908,"IP  _UNK _climb PP"
-6.45852738353,"IP  _will VP"
-6.65215765253,"IP  _can VP"
-4.56502087296,"IP  _UNK LEX _UNK"
-10.9781683343,"IP  LEX LEX _non-finite _fee"
-8.43430408475,"IP  _'d VP"
-8.44928459684,"IP  LEX _fell"
-14.5858485429,"IP  _non-finite _peel"
