"log_prob","rule"
-6.34173154328,"CP  _that _UNK VP"
-8.41385470415,"CP  LEX _UNK _UNK"
-4.78441567746,"CP  LEX LEX _cry"
-8.41385470415,"CP  LEX _past LEX"
-4.07830840336,"CP  LEX _might VP"
-7.03173571445,"CP  LEX _will VP"
-5.12607490064,"CP  _UNK _UNK _stick"
-6.81110577987,"CP  _null _have IP"
-8.41385470415,"CP  LEX _UNK _UNK _UNK PP"
-5.02074549934,"CP  LEX _present _work"
-8.41385470415,"CP  _until _UNK VP"
-8.41385470415,"CP  _UNK _might VP"
-6.47511304458,"CP  LEX _past _want LEX _make"
-5.78256556419,"CP  LEX _'ll VP"
-6.02356403074,"CP  LEX LEX _non-finite VP"
-6.22313270431,"CP  LEX _could VP"
-1.60547786915,"CP  LEX _UNK LEX"
-4.11804430813,"CP  LEX _present _stick"
-5.85662739279,"CP  LEX _UNK _do LEX PP"
-8.41385470415,"CP  _like IP"
-3.76818257486,"CP  LEX _present LEX PP"
-4.70660338436,"CP  _UNK IP"
-5.64910915938,"CP  _UNK LEX _make PP"
-2.03531534072,"CP  LEX"
-8.41385470415,"CP  LEX _present LEX _non-finite _touch"
-7.72488289501,"CP  _null _would VP"
-1.55626178037,"CP  _null IP"
-6.47511304458,"CP  _UNK _would LEX"
-5.28636344109,"CP  _UNK LEX _like IP"
-7.32081346054,"CP  LEX _'d _UNK"
-6.02356403074,"CP  _null LEX _start _do"
-4.32773834539,"CP  _UNK _past VP"
-5.64910915938,"CP  _null LEX _win"
-6.62906390424,"CP  _null _will VP"
-3.2573409461,"CP  LEX _UNK _be PP"
-5.93661626901,"CP  _null _'ll LEX"
-8.41385470415,"CP  _UNK LEX _know"
-4.68435327552,"CP  LEX _should _use"
-1.99570730139,"CP  _null _present VP"
-4.41473699188,"CP  LEX _must VP"
-4.89536823597,"CP  _until IP"
-7.31524241549,"CP  LEX LEX VP"
-5.93661626901,"CP  LEX _would _bring"
-7.72488289501,"CP  LEX _UNK _want _UNK _UNK"
-8.41385470415,"CP  LEX _UNK LEX _of"
-8.41385470415,"CP  _that _present _do"
-4.92546077746,"CP  LEX LEX _like _non-finite"
-8.41385470415,"CP  _UNK _present _be LEX"
-8.41385470415,"CP  LEX _UNK IP"
-8.41385470415,"CP  _UNK _present VP"
-4.86663482512,"CP  _null _UNK LEX PP"
-8.41385470415,"CP  _UNK _win"
-8.41385470415,"CP  LEX LEX _allow _non-finite VP"
-8.41385470415,"CP  LEX LEX _get"
-8.41385470415,"CP  _null _could _start VP"
-7.32081346054,"CP  LEX _could _UNK"
-7.32081346054,"CP  _null _UNK LEX _UNK"
-8.41385470415,"CP  _null _present LEX"
-5.02074549934,"CP  _UNK LEX _make"
-6.11879787758,"CP  _UNK LEX LEX _non-finite VP"
-5.85469128376,"CP  _that IP"
-7.72070752359,"CP  LEX _UNK VP"
-8.41385470415,"CP  LEX _present VP"
-8.41385470415,"CP  _UNK _present _sit PP"
-8.41385470415,"CP  _UNK _UNK _do LEX LEX"
-8.41385470415,"CP  _UNK _non-finite LEX"
-6.02356403074,"CP  LEX _have IP"
-6.01747573187,"CP  LEX IP"
-8.41385470415,"CP  LEX _present _be"
-5.33079860243,"CP  _UNK _could VP"
-3.13897656934,"CP  _UNK LEX LEX PP"
-4.57189657317,"CP  _null _UNK _color"
-8.41385470415,"CP  _null _win"
-8.41385470415,"CP  _null LEX _saw"
-8.41385470415,"CP  LEX _present LEX"
-13.2013464469,"CP  LEX VP"
-8.41385470415,"CP  _UNK _have LEX _UNK"
-8.41385470415,"CP  _UNK _UNK _call"
-8.41385470415,"CP  _UNK _UNK LEX LEX"
-5.42607060045,"CP  _null _present LEX PP"
-6.62906390424,"CP  _UNK _might _have"
-4.70844594809,"CP  LEX _UNK _need"
-6.47511304458,"CP  LEX LEX _like LEX"
-11.967405807,"IP  _present _like _non-finite VP"
-7.97067887334,"IP  _UNK _play LEX"
-11.7732789665,"IP  _UNK _smile LEX"
-14.6043163271,"IP  _non-finite LEX _UNK _see"
-8.25051678737,"IP  LEX _juggle"
-14.6043163271,"IP  _UNK _do LEX PP"
-14.6043163271,"IP  _'d _UNK"
-14.6043163271,"IP  _UNK _need"
-7.01224605931,"IP  LEX _want _non-finite VP"
-9.56318841574,"IP  LEX _plug LEX"
-14.6043163271,"IP  _present _stick"
-14.6043163271,"IP  _UNK _talk"
-13.9111691465,"IP  LEX _UNK"
-12.8144832695,"IP  LEX LEX _non-finite _hammer"
-10.6176015543,"IP  _past _UNK LEX PP"
-11.4710336119,"IP  _UNK _let _present LEX"
-14.6043163271,"IP  LEX LEX CP"
-8.22650200653,"IP  LEX _lose"
-14.6043163271,"IP  _non-finite _UNK PP"
-10.6747574466,"IP  _UNK _pretend CP"
-2.08432270207,"IP  LEX"
-9.10128752113,"IP  LEX LEX _non-finite _say"
-14.6043163271,"IP  LEX LEX LEX _party LEX"
-9.15558007849,"IP  _would _like _UNK VP"
-14.6043163271,"IP  LEX _hold"
-13.5072448708,"IP  _present _look CP"
-11.8338950791,"IP  _UNK _promise CP"
-13.2197555694,"IP  LEX _suppose LEX LEX VP"
-14.6043163271,"IP  LEX LEX LEX _UNK PP"
-9.34912103856,"IP  _past LEX LEX"
-9.60940055256,"IP  _UNK LEX _non-finite _shoot"
-14.6043163271,"IP  _UNK _UNK _to NP"
-11.7732789665,"IP  _UNK _draw NP"
-14.6043163271,"IP  LEX _UNK NP"
-12.6603876846,"IP  LEX _allow _non-finite VP"
-11.3876600537,"IP  LEX LEX LEX _read"
-13.5057040384,"IP  _UNK _UNK"
-6.5486140022,"IP  _will VP"
-5.78327464086,"IP  _can VP"
-14.6043163271,"IP  _non-finite _sing LEX"
-14.6043163271,"IP  _present _write PP"
-12.8144832695,"IP  _non-finite _bet"
-14.6043163271,"IP  _UNK LEX _UNK"
-7.01830244539,"IP  _'d VP"
-8.4142612436,"IP  LEX _fell"
-14.6043163271,"IP  LEX LEX LEX"
-11.967405807,"IP  _will LEX LEX _keep PP"
-13.9111691465,"IP  _UNK _be PP"
-7.27884640751,"IP  _UNK _like _UNK VP"
-10.1522542545,"IP  _UNK LEX LEX _pick"
-11.2743412881,"IP  _UNK _help IP"
-14.6043163271,"IP  _non-finite _UNK"
-14.6043163271,"IP  _present _work"
-10.9689813928,"IP  _non-finite _scream"
-9.43613131953,"IP  LEX _roll"
-10.0957435231,"IP  LEX _crack"
-10.8453745197,"IP  _non-finite _start LEX"
-12.2085227785,"IP  _UNK _do LEX LEX"
-8.43283754042,"IP  _present LEX LEX VP"
-11.8984239567,"IP  _UNK _UNK LEX LEX _like LEX"
-6.21318189126,"IP  _non-finite LEX"
-10.8223862249,"IP  _non-finite _firm"
-10.5122453251,"IP  _non-finite _put PP"
-20.6750540551,"IP  LEX IP"
-1.52158900893,"IP  _present VP"
-12.1215289344,"IP  LEX LEX IP"
-12.9967276986,"IP  _non-finite _UNK _until _UNK VP"
-8.91626119222,"IP  _present _think _UNK _present VP"
-5.86102487758,"IP  _would VP"
-7.7048889314,"IP  LEX _talk _about"
-14.6043163271,"IP  _non-finite _say"
-14.6043163271,"IP  LEX _color"
-13.9111691465,"IP  LEX _make"
-14.6043163271,"IP  LEX _shoot"
-14.6043163271,"IP  LEX _turn _UNK"
-6.73455360446,"IP  _UNK _want IP"
-8.96117338967,"IP  _ca LEX"
-12.2085227785,"IP  LEX _bet _UNK LEX _know"
-12.5248747854,"IP  LEX LEX"
-14.6043163271,"IP  LEX _stay"
-10.463456998,"IP  LEX _fund PP"
-14.6043163271,"IP  _present IP"
-14.6043163271,"IP  _UNK _want _UNK _UNK"
-14.6043163271,"IP  _non-finite _stay"
-12.5268976152,"IP  _UNK _UNK LEX LEX _to NP"
-14.6043163271,"IP  _non-finite _draw _UNK PP"
-12.5268976152,"IP  _non-finite _wait LEX IP"
-14.6043163271,"IP  LEX _park"
-14.6043163271,"IP  LEX _like LEX"
-12.6603876846,"IP  _can _UNK _present _write PP"
-14.6043163271,"IP  _UNK LEX _of"
-10.9955854369,"IP  _past _say CP"
-9.05365990981,"IP  _present _be VP"
-8.70126031141,"IP  _present LEX VP"
-10.6176015543,"IP  _non-finite _draw"
-4.91108773375,"IP  LEX LEX _non-finite VP"
-10.2498899635,"IP  _UNK _tell LEX IP"
-8.20470743129,"IP  LEX _finish"
-12.5268976152,"IP  _UNK _use IP"
-10.917691144,"IP  _UNK LEX _UNK LEX _UNK NP"
-9.84443474749,"IP  LEX LEX _non-finite _sit"
-11.1100507619,"IP  _UNK _let LEX _hold"
-14.6043163271,"IP  LEX _look PP"
-6.61334535697,"IP  _UNK _think CP"
-14.6043163271,"IP  LEX _read"
-14.6043163271,"IP  LEX _hurt"
-14.6043163271,"IP  LEX _cook"
-7.94989896732,"IP  _present _be PP"
-13.9111691465,"IP  LEX _keep PP"
-14.6043163271,"IP  LEX _cancel"
-14.6043163271,"IP  _non-finite _hit"
-14.6043163271,"IP  _UNK LEX _UNK NP"
-14.6043163271,"IP  _UNK _color"
-8.68772838996,"IP  _would _UNK _UNK VP"
-14.6043163271,"IP  LEX _firm"
-11.4284781905,"IP  _past LEX _non-finite LEX"
-14.6043163271,"IP  _non-finite _open _for"
-14.6043163271,"IP  LEX _fit"
-12.2085227785,"IP  _present _be LEX _non-finite VP"
-9.15129745916,"IP  _would LEX IP"
-14.6043163271,"IP  LEX _UNK LEX _present VP"
-10.1639499776,"IP  _present _UNK LEX IP"
-14.6043163271,"IP  _UNK _call"
-14.6043163271,"IP  LEX _say"
-9.63679909229,"IP  _must VP"
-14.6043163271,"IP  LEX _saw"
-6.13171618472,"IP  _present _UNK _non-finite VP"
-10.917691144,"IP  _could _bring"
-12.6603876846,"IP  _present LEX LEX _UNK VP"
-14.6043163271,"IP  _would _bring"
-14.6043163271,"IP  _present _be"
-9.08916627397,"IP  _'d LEX IP"
-14.6043163271,"IP  _present _be LEX"
-10.8689037354,"IP  LEX _get _marry"
-11.6620676627,"IP  _non-finite _UNK _non-finite _UNK PP"
-14.6043163271,"IP  _would LEX"
-11.0801998618,"IP  LEX LEX _non-finite _save"
-4.580213111,"IP  _non-finite VP"
-11.4710336119,"IP  _would _start LEX"
-14.6043163271,"IP  LEX _attach"
-10.3161373164,"IP  LEX _knit PP"
-10.011485235,"IP  LEX _advertise"
-11.5154808002,"IP  LEX LEX _about"
-11.1408202287,"IP  _UNK LEX _UNK IP"
-9.47080279704,"IP  _'ll LEX"
-14.6043163271,"IP  LEX _like IP"
-14.6043163271,"IP  _non-finite _hammer"
-8.88303580016,"IP  _UNK _UNK _null IP"
-14.6043163271,"IP  _non-finite _sit"
-10.6747574466,"IP  LEX _make PP"
-11.8338950791,"IP  _UNK LEX _UNK _non-finite VP"
-8.29852580892,"IP  LEX _save"
-9.015632849,"IP  _UNK _UNK LEX _UNK _be PP"
-10.4957166556,"IP  LEX _scream"
-10.001435133,"IP  LEX _develop"
-10.756431615,"IP  _UNK _Ernie VP"
-7.10003541489,"IP  _present _go LEX VP"
-7.62748103645,"IP  LEX _grow"
-10.6362928785,"IP  _non-finite _UNK _UNK LEX"
-10.4169386525,"IP  _would LEX _non-finite VP"
-9.39712966481,"IP  _present LEX NP"
-12.4091467209,"IP  _shall _pretend CP"
-9.81911743412,"IP  _UNK _be _UNK _UNK"
-10.3161373164,"IP  _UNK _say CP"
-9.9914850313,"IP  LEX _tape"
-8.81360780112,"IP  _present _go PP"
-6.2813213153,"IP  _UNK _UNK _UNK"
-13.5072448708,"IP  _non-finite _figure CP"
-11.02304523,"IP  _may VP"
-10.0318936245,"IP  LEX LEX _non-finite _stay"
-4.0260212596,"IP  _present LEX"
-11.4710336119,"IP  _UNK _let VP"
-12.5268976152,"IP  LEX _wait LEX _present LEX"
-10.011485235,"IP  LEX _dream"
-9.26907925828,"IP  _past _UNK VP"
-8.43075638424,"IP  _present _think CP"
-9.22670977883,"IP  _present _like IP"
-14.6043163271,"IP  _should _use"
-7.54700884988,"IP  _can LEX"
-11.6620676627,"IP  _non-finite _want _UNK VP"
-14.6043163271,"IP  _UNK _stick"
-9.45912053189,"IP  _UNK _start VP"
-12.6603876846,"IP  _would _like IP"
-10.8929999428,"IP  LEX LEX LEX _UNK LEX _of"
-11.1100507619,"IP  _UNK _think _UNK VP"
-8.67969626805,"IP  _UNK _be VP"
-11.8984239567,"IP  LEX _sound LEX IP"
-11.7161281164,"IP  _past _forget IP"
-9.03446563312,"IP  LEX _rip"
-14.6043163271,"IP  _non-finite _eat"
-20.6750540551,"IP  LEX CP"
-13.5057040384,"IP  _non-finite"
-13.9111691465,"IP  _present LEX PP"
-11.05121427,"IP  _UNK LEX LEX"
-14.6043163271,"IP  LEX _say _UNK IP"
-9.51286406481,"IP  _UNK _UNK LEX LEX LEX"
-14.6043163271,"IP  LEX _set"
-7.04654679618,"IP  _non-finite LEX PP"
-14.6043163271,"IP  _UNK LEX PP"
-14.6043163271,"IP  _non-finite _look PP"
-6.61842408407,"IP  LEX _work"
-14.6043163271,"IP  LEX _drink"
-10.2627929829,"IP  _might LEX"
-11.3107058706,"IP  LEX _help"
-6.49620053391,"IP  _UNK _go _UNK LEX"
-11.7161281164,"IP  _UNK _like LEX IP"
-13.9123245481,"IP  _present _suppose IP"
-10.917691144,"IP  LEX _go _sleep"
-10.001435133,"IP  LEX _string"
-10.3025320928,"IP  _non-finite _color"
-7.56084987357,"IP  LEX _catch"
-6.88129740693,"IP  _shall VP"
-14.6043163271,"IP  _non-finite _fit"
-9.00450110424,"IP  _UNK _write LEX"
-14.6043163271,"IP  _non-finite _pay"
-6.3878406873,"IP  _should VP"
-11.1725665937,"IP  _past _UNK CP"
-14.6043163271,"IP  _UNK _keep PP"
-11.7732789665,"IP  _could _start VP"
-12.8144832695,"IP  LEX _bet LEX _UNK _UNK"
-14.6043163271,"IP  _could _UNK"
-10.6176015543,"IP  _past LEX LEX LEX"
-7.58911817549,"IP  _'ll VP"
-9.44755986418,"IP  _non-finite _play PP"
-11.3876600537,"IP  LEX _like _UNK _play PP"
-10.2758342122,"IP  _present _UNK CP"
-14.6043163271,"IP  LEX _get"
-7.50083853947,"IP  _present _UNK LEX"
-14.6043163271,"IP  LEX _mail"
-20.6750540551,"IP  LEX NP"
-9.6793580078,"IP  LEX _start PP"
-14.6043163271,"IP  LEX _pay"
-9.48862079335,"IP  _past _UNK _non-finite VP"
-13.5072448708,"IP  _non-finite _UNK NP"
-10.6553402336,"IP  LEX _press LEX"
-20.6750540551,"IP  LEX PP"
-14.6043163271,"IP  LEX _start LEX"
-10.6945591662,"IP  _UNK _go LEX _UNK PP"
-5.79527389189,"IP  LEX _think"
-12.1215289344,"IP  _non-finite LEX LEX _UNK PP"
-14.6043163271,"IP  _UNK _drive PP"
-10.6945591662,"IP  _past _have LEX"
-10.756431615,"IP  LEX _UNK LEX _keep PP"
-6.95645866423,"IP  _UNK LEX VP"
-14.6043163271,"IP  LEX _like _non-finite"
-14.6043163271,"IP  _UNK _go _UNK _UNK PP"
-10.8223862249,"IP  _UNK _tell LEX _past LEX"
-8.90617715162,"IP  LEX _cost"
-10.7353792318,"IP  _present _wait PP"
-14.6043163271,"IP  _past _want LEX _make"
-3.77133095327,"IP  _UNK LEX"
-10.6362928785,"IP  LEX _interest PP"
-10.6747574466,"IP  _non-finite _wait"
-12.0415010625,"IP  _'d LEX LEX _look PP"
-14.6043163271,"IP  LEX _fee"
-11.8338950791,"IP  _shall LEX CP"
-14.6043163271,"IP  LEX _know"
-14.6043163271,"IP  LEX _cry"
-14.6043163271,"IP  _non-finite _shoot"
-14.6043163271,"IP  _might _have"
-7.07560717002,"IP  _could VP"
-10.917691144,"IP  _UNK LEX _out _UNK"
-11.1100507619,"IP  _past _tell LEX IP"
-11.6107804592,"IP  _present _need _non-finite VP"
-11.7161281164,"IP  _past _go LEX LEX"
-9.02688990574,"IP  _UNK _be NP"
-14.6043163271,"IP  LEX _turn PP"
-10.5992531949,"IP  _present _UNK IP"
-14.6043163271,"IP  _non-finite _turn PP"
-11.7161281164,"IP  _present _start LEX"
-2.82691770195,"IP  _past VP"
-8.68504384128,"IP  _UNK _UNK NP"
-8.16567823432,"IP  _UNK LEX _with"
-10.8223862249,"IP  _present _fold VP"
-0.722601649713,"IP  _UNK VP"
-8.34322579508,"IP  _UNK LEX LEX _present _be"
-10.4169386525,"IP  _past _use LEX VP"
-14.6043163271,"IP  _non-finite _save"
-10.6553402336,"IP  _would _want LEX VP"
