"log_prob","rule"
-7.24269609447,"CP  LEX LEX LEX _do"
-10.1730005627,"CP  _UNK LEX"
-10.1730005627,"CP  _UNK IP"
-12.8810507638,"CP  LEX"
-10.1730005627,"CP  LEX _UNK VP"
-10.1730005627,"CP  _UNK _non-finite LEX"
-0.00649255078053,"CP  LEX IP"
-5.18483812445,"CP  LEX VP"
-8.81771426361,"IP  _UNK _UNK _to"
-11.542653235,"IP  _UNK LEX VP"
-9.21871257893,"IP  _UNK _turn"
-9.08185821363,"IP  _UNK _live"
-12.5543503422,"IP  _present LEX"
-0.276160333695,"IP  _UNK LEX"
-7.96154196375,"IP  LEX _know"
-9.06647379626,"IP  _UNK _UNK _UNK _eat"
-10.6093476342,"IP  LEX _stick"
-13.9374751285,"IP  _could VP"
-11.3023435174,"IP  _UNK _think CP"
-11.4564437698,"IP  _UNK IP"
-11.8617324022,"IP  _UNK LEX _UNK LEX"
-10.6093476342,"IP  _could LEX"
-9.7444378004,"IP  LEX _hurt"
-2.11431759337,"IP  LEX"
-14.6264117766,"IP  LEX LEX _UNK LEX"
-9.47001624631,"IP  _UNK LEX _from"
-12.1485325626,"IP  _UNK LEX _UNK VP"
-10.0496237744,"IP  _past VP"
-13.2464398812,"IP  _UNK _UNK NP"
-2.90909750251,"IP  _UNK VP"
-10.6455527747,"IP  LEX _touch"
-8.66612141135,"IP  LEX _UNK LEX _UNK VP"
-12.236185253,"IP  _UNK _UNK PP"
-12.236185253,"IP  _non-finite _eat"
-19.4055352697,"IP  LEX CP"
-11.2005901047,"IP  LEX LEX VP"
-13.0237192523,"IP  _can VP"
-8.91451108349,"IP  LEX _show"
-10.8734534658,"IP  LEX _think LEX"
-10.6093476342,"IP  _'d VP"
-14.6264117766,"IP  _UNK _UNK LEX LEX LEX"
-12.3314184535,"IP  _UNK _UNK _UNK VP"
-7.02101941175,"IP  _UNK LEX PP"
-9.25487518802,"IP  LEX LEX LEX"
-14.6264117766,"IP  LEX _UNK IP"
-10.9710717259,"IP  _UNK _park"
-11.7440081883,"IP  _present LEX LEX"
-9.73694760415,"IP  _UNK _cry"
-9.31668911019,"IP  _would LEX"
-12.236185253,"IP  LEX _UNK CP"
-7.89195002241,"IP  _non-finite VP"
-6.40028340345,"IP  LEX LEX _UNK"
-6.27641675964,"IP  LEX _have"
-14.6264117766,"IP  _UNK _eat"
-9.95264095286,"IP  _UNK _watch"
-8.41822762894,"IP  _UNK LEX _UNK LEX LEX"
-8.39066728919,"IP  LEX LEX _about"
-12.3314184535,"IP  _UNK LEX CP"
-10.7634730962,"IP  _'ll VP"
-12.5543503422,"IP  _UNK _sleep"
-14.6264117766,"IP  _UNK _cook"
-14.6264117766,"IP  _non-finite LEX"
-10.7843424882,"IP  LEX IP"
-19.4055352697,"IP  LEX NP"
-5.00751081232,"IP  _present VP"
-13.9374751285,"IP  LEX LEX IP"
-11.9951881719,"IP  LEX _UNK _UNK LEX VP"
-12.6877305746,"IP  _would VP"
-10.029595717,"IP  _will LEX"
-19.4055352697,"IP  LEX PP"
-3.02057771458,"IP  LEX VP"
-12.3314184535,"IP  LEX _have LEX"
-13.5334174802,"IP  LEX LEX LEX PP"
-11.6386947326,"IP  _UNK _UNK IP"
-8.13204789386,"IP  LEX _UNK LEX LEX"
-6.26592350466,"IP  _past LEX"
-9.84707645644,"IP  LEX LEX"
-14.6264117766,"IP  LEX LEX _do"
-6.76582802796,"IP  LEX LEX LEX IP"
-11.5066005082,"LEX  _under"
-11.1419856193,"LEX  _study"
-13.6261868921,"LEX  _cry"
-12.3273585568,"LEX  _'ll"
-11.2289911647,"LEX  _shut"
-9.02177853473,"LEX  _sit"
-9.84274928918,"LEX  _catch"
-11.7810081848,"LEX  _bear"
-14.7232619015,"LEX  _in"
-14.7232619015,"LEX  _show"
-12.0173645537,"LEX  _light"
-11.547418654,"LEX  _brush"
-8.4358467096,"LEX  _give"
-10.6824769236,"LEX  _run"
-7.35156395054,"LEX  _eat"
-14.7232619015,"LEX  _plan"
-11.1701546634,"LEX  _fit"
-12.4227526944,"LEX  _swing"
-12.5280875555,"LEX  _must"
-9.94642580736,"LEX  _finish"
-12.5280875555,"LEX  _choose"
-13.3386971459,"LEX  _part"
-12.9334244009,"LEX  _plug"
-9.69511569174,"LEX  _miss"
-12.3274635051,"LEX  _pretend"
-10.4350776304,"LEX  _smell"
-9.49980961745,"LEX  _read"
-12.4227526944,"LEX  _as"
-14.7232619015,"LEX  _point"
-14.7232619015,"LEX  _wash"
-9.8813634365,"LEX  _push"
-8.74414574838,"LEX  _can"
-11.3581932439,"LEX  _cost"
-14.0312674588,"LEX  _picture"
-13.3381202782,"LEX  _talk"
-12.0863464295,"LEX  _whine"
-14.7232619015,"LEX  _leave"
-10.491428733,"LEX  _learn"
-11.0366315184,"LEX  _behave"
-14.7232619015,"LEX  _hurt"
-11.6809363012,"LEX  _notice"
-14.7232619015,"LEX  _magic"
-12.1604417145,"LEX  _discipline"
-12.2404696206,"LEX  _collect"
-10.7936977922,"LEX  _into"
-12.3274635051,"LEX  _without"
-11.1700886852,"LEX  _would"
-10.0160177005,"LEX  _open"
-8.67112122942,"LEX  _drink"
-11.6343688028,"LEX  _sound"
-10.5059930792,"LEX  _start"
-12.2403734159,"LEX  _lie"
-14.7232619015,"LEX  _bang"
-14.7232619015,"LEX  _lock"
-12.2404696206,"LEX  _scream"
-11.8920836982,"LEX  _will"
-12.5280875555,"LEX  _bowl"
-13.3386971459,"LEX  _cut"
-10.2037173752,"LEX  _have"
-8.03970343568,"LEX  _take"
-12.0173645537,"LEX  _dash"
-12.0173645537,"LEX  _firm"
-11.7810081848,"LEX  _tip"
-12.4227526944,"LEX  _settle"
-8.80666864508,"LEX  _work"
-9.89722725704,"LEX  _blow"
-11.952835654,"LEX  _blast"
-12.7793286888,"LEX  _pop"
-9.35958190071,"LEX  _hear"
-12.1604417145,"LEX  _smoke"
-12.0863464295,"LEX  _break"
-12.1604417145,"LEX  _Boston"
-14.7232619015,"LEX  _for"
-14.7232619015,"LEX  _attach"
-8.81474702897,"LEX  _past"
-12.4227526944,"LEX  _press"
-12.4227526944,"LEX  _unbuckle"
-10.9413265871,"LEX  _that"
-12.2404696206,"LEX  _break_dance"
-14.0306909238,"LEX  _try"
-12.3274635051,"LEX  _untie"
-14.0312674588,"LEX  _know"
-14.7232619015,"LEX  _fund"
-12.0173645537,"LEX  _bake"
-11.8350686541,"LEX  _roast"
-12.5280875555,"LEX  _screw"
-14.7232619015,"LEX  _juggle"
-14.0312674588,"LEX  _knit"
-11.8350686541,"LEX  _pay"
-12.7793286888,"LEX  _mail"
-10.4214411983,"LEX  _color"
-10.8337012786,"LEX  _chase"
-6.06340874701,"LEX  _go"
-11.8350686541,"LEX  _out"
-10.9413003449,"LEX  _love"
-14.7232619015,"LEX  _fly"
-12.2404696206,"LEX  _top"
-14.7232619015,"LEX  _party"
-12.3274635051,"LEX  _crack"
-12.4227526944,"LEX  _back"
-11.3242943466,"LEX  _climb"
-12.7793286888,"LEX  _behind"
-12.3274635051,"LEX  _freeze"
-11.3932817198,"LEX  _understand"
-14.7232619015,"LEX  _kiss"
-12.0863464295,"LEX  _float"
-12.645838524,"LEX  _unscrew"
-14.7232619015,"LEX  _from"
-12.7793286888,"LEX  _ski"
-12.2404696206,"LEX  _lay"
-8.40119525939,"LEX  _present"
-11.6809363012,"LEX  _dress"
-14.7232619015,"LEX  _movie"
-12.3274635051,"LEX  _die"
-12.3274635051,"LEX  _offer"
-11.1991402597,"LEX  _feed"
-12.645838524,"LEX  _onto"
-7.3298449724,"LEX  _make"
-12.645838524,"LEX  _through"
-8.44516421897,"LEX  _look"
-12.5279592928,"LEX  _throw"
-12.0173645537,"LEX  _owe"
-11.3932817198,"LEX  _bury"
-11.7810081848,"LEX  _dig"
-11.5066005082,"LEX  _rip"
-13.3381202782,"LEX  _on"
-10.9413265871,"LEX  _change"
-14.7232619015,"LEX  _wrestle"
-11.547418654,"LEX  _enjoy"
-12.645838524,"LEX  _flash"
-12.6456942342,"LEX  _see"
-11.2597606365,"LEX  _clean"
-12.4227526944,"LEX  _hammer"
-12.3274635051,"LEX  _babysitted"
-11.7297209673,"LEX  _bump"
-5.02972023559,"LEX  _do"
-11.0366026521,"LEX  _wait"
-8.23788117393,"LEX  _need"
-6.53438174306,"LEX  _say"
-12.2404696206,"LEX  _swallow"
-10.4350776304,"LEX  _shall"
-9.96337503393,"LEX  _count"
-13.6261868921,"LEX  _print"
-12.5280875555,"LEX  _develop"
-14.0312674588,"LEX  _down"
-12.0173645537,"LEX  _pelt"
-9.30060851628,"LEX  _ask"
-11.3581932439,"LEX  _fight"
-11.589974085,"LEX  _end"
-10.8968771065,"LEX  _jump"
-10.3688302728,"LEX  _fall"
-12.7793286888,"LEX  _snap"
-11.0366315184,"LEX  _pour"
-12.2404696206,"LEX  _chew"
-12.4226372543,"LEX  _to"
-9.95486451154,"LEX  _stay"
-12.0173645537,"LEX  _reach"
-7.6815297646,"LEX  _non-finite"
-12.4227526944,"LEX  _string"
