"log_prob","rule"
-8.04745352733,"CP  LEX LEX _cry"
-5.86753469709,"CP  LEX _UNK _UNK _do"
-5.91712318482,"CP  LEX _might VP"
-5.95160323098,"CP  LEX LEX _like _UNK _eat"
-9.98457884683,"CP  _UNK _UNK _UNK"
-6.69861672874,"CP  LEX _'ll VP"
-5.57587053874,"CP  LEX _UNK LEX LEX _eat"
-7.79646594984,"CP  _null LEX _make _of"
-9.98457884683,"CP  LEX LEX _like _non-finite VP"
-9.98457884683,"CP  _UNK _UNK _sit PP"
-9.98457884683,"CP  _UNK _present LEX"
-5.35034532509,"CP  LEX _could VP"
-6.12341958252,"CP  _UNK LEX _win"
-6.858893002,"CP  LEX _UNK _make _UNK"
-7.91410597513,"CP  _like IP"
-9.98457884683,"CP  _UNK _present LEX PP"
-9.98457884683,"CP  _null LEX _color"
-0.666528680096,"CP  _UNK IP"
-7.28609809674,"CP  _UNK LEX _come LEX"
-4.12545107091,"CP  LEX"
-1.22485572989,"CP  _null IP"
-6.30569819413,"CP  _UNK LEX _like IP"
-9.98457884683,"CP  LEX _non-finite _color"
-9.29143166627,"CP  _UNK _past VP"
-6.56051564043,"CP  _UNK _present _cry"
-6.49801543194,"CP  LEX _'d _find"
-6.69861672874,"CP  _UNK _should _color"
-6.46817165427,"CP  _UNK LEX _UNK _non-finite"
-6.18794378839,"CP  LEX _might LEX"
-4.78523653079,"CP  _null _present VP"
-5.71802605381,"CP  LEX _must VP"
-9.98457884683,"CP  _that LEX LEX"
-5.86753469709,"CP  _until IP"
-5.31260866815,"CP  _null _present _UNK PP"
-6.14446842299,"CP  LEX _might _need"
-9.98457884683,"CP  _UNK LEX LEX"
-8.60596698188,"CP  LEX _UNK _UNK PP"
-7.10389101536,"CP  LEX _could _UNK VP"
-7.1610157586,"CP  LEX _should _color"
-6.94982211172,"CP  LEX _will LEX"
-8.60596698188,"CP  LEX LEX _like _non-finite"
-5.25854647042,"CP  LEX _would LEX"
-7.10389101536,"CP  _null _could _UNK"
-3.69955032493,"CP  _UNK _present VP"
-7.79646594984,"CP  _UNK _UNK _saw"
-7.10389101536,"CP  _UNK _present"
-9.98457884683,"CP  LEX LEX _UNK PP"
-9.29143166627,"CP  LEX LEX _get"
-7.91410597513,"CP  _null _could _start VP"
-9.98457884683,"CP  _UNK LEX _bring"
-9.98457884683,"CP  _null _present LEX"
-6.00566040609,"CP  LEX _should _UNK"
-6.69861672874,"CP  LEX _should VP"
-8.3833377016,"CP  LEX _have _UNK _do"
-6.52877733113,"CP  _null _would LEX"
-6.99858774233,"CP  _null LEX _cry"
-6.62718408782,"CP  _that IP"
-9.98457884683,"CP  LEX _UNK VP"
-3.90119576486,"CP  _UNK _UNK VP"
-9.98457884683,"CP  _UNK LEX _UNK IP"
-9.98457884683,"CP  _null VP"
-9.98457884683,"CP  LEX LEX _sit PP"
-9.98457884683,"CP  LEX _past VP"
-6.04339339271,"CP  LEX _UNK _start LEX"
-9.98457884683,"CP  LEX _'ll LEX"
-9.28634259676,"CP  LEX IP"
-9.98457884683,"CP  LEX LEX _live"
-5.95160323098,"CP  _UNK LEX _UNK _non-finite VP"
-5.88362353081,"CP  LEX _UNK _color"
-3.49053174053,"CP  LEX LEX LEX _for"
-9.97442647536,"CP  LEX VP"
-9.98457884683,"CP  LEX LEX LEX PP"
-3.99336943431,"CP  _null _UNK VP"
-8.89279252323,"CP  _null LEX _use LEX"
-9.98457884683,"CP  _null _present _call"
-6.69861672874,"CP  _UNK _might _have"
-9.98457884683,"CP  _until _present _UNK"
-10.3866220022,"IP  _present _UNK _null _present VP"
-4.348861212,"IP  LEX _go"
-8.13929648,"IP  LEX _like _non-finite VP"
-10.8536217475,"IP  _UNK _know CP"
-14.5887393119,"IP  _UNK _UNK _do"
-13.4918691839,"IP  _present _say _null IP"
-7.63290281076,"IP  LEX _want _non-finite VP"
-11.757986372,"IP  _present _mean CP"
-8.09910989108,"IP  _present _want _non-finite VP"
-14.5887393119,"IP  LEX _UNK"
-10.2872532242,"IP  _present _go _UNK VP"
-14.5887393119,"IP  LEX _sit PP"
-14.5887393119,"IP  LEX _push"
-11.5467066053,"IP  _past LEX _UNK _past _say"
-14.5887393119,"IP  _'d _find"
-11.2239675975,"IP  _'d LEX LEX _see"
-13.8955921313,"IP  _UNK _do"
-10.8536217475,"IP  LEX LEX _UNK _hammer"
-10.9024087955,"IP  _UNK _pretend CP"
-2.070525034,"IP  LEX"
-14.5887393119,"IP  LEX _like _UNK _eat"
-9.88179990763,"IP  _non-finite _fee"
-4.86085094891,"IP  _UNK _UNK PP"
-9.64257523628,"IP  _past _do VP"
-13.8955921313,"IP  _UNK _UNK"
-9.3709837172,"IP  LEX LEX VP"
-6.47822501975,"IP  _will VP"
-5.57775807924,"IP  _can VP"
-14.5887393119,"IP  LEX _race"
-8.19943219415,"IP  _'d VP"
-14.5887393119,"IP  _UNK _think LEX _past VP"
-14.5887393119,"IP  _non-finite _peel"
-5.4660264098,"IP  LEX LEX LEX"
-14.5887393119,"IP  _non-finite _stand"
-7.33434913924,"IP  _UNK _like _UNK VP"
-14.5887393119,"IP  _UNK _sit PP"
-14.5887393119,"IP  LEX _UNK IP"
-9.72377896895,"IP  _UNK _park"
-14.5887393119,"IP  _present _UNK"
-5.70259658353,"IP  _present LEX LEX"
-14.5887393119,"IP  _past _say"
-14.5887393119,"IP  LEX _let VP"
-13.8955921313,"IP  _non-finite _UNK"
-10.9277249255,"IP  _present _go IP"
-14.5887393119,"IP  _non-finite _scream"
-13.2044050951,"IP  _UNK LEX IP"
-14.5887393119,"IP  _UNK _eat"
-11.372373161,"IP  _should LEX LEX _do"
-10.8071045648,"IP  _UNK _allow IP"
-4.83688711092,"IP  _non-finite LEX"
-10.6400092943,"IP  _non-finite _firm"
-14.5887393119,"IP  _non-finite _put PP"
-20.5367743011,"IP  LEX IP"
-3.58755494617,"IP  _present VP"
-9.58068349495,"IP  LEX LEX IP"
-11.7008365117,"IP  _UNK _UNK _go LEX VP"
-14.5887393119,"IP  LEX _do"
-5.77316663957,"IP  _would VP"
-14.5887393119,"IP  _will LEX"
