"log_prob","rule"
-5.19823390799,"CP  LEX LEX _UNK _non-finite VP"
-4.09962161932,"CP  _UNK IP"
-8.24275634571,"CP  LEX"
-0.792095549503,"CP  _null IP"
-2.93945143766,"CP  _UNK VP"
-5.19823390799,"CP  LEX LEX VP"
-5.19823390799,"CP  _UNK LEX LEX"
-5.19823390799,"CP  LEX LEX LEX"
-5.19823390799,"CP  LEX _non-finite _UNK"
-2.15371147027,"CP  _UNK LEX _stick"
-1.11506264637,"CP  LEX IP"
-5.19823390799,"CP  _UNK LEX _UNK _UNK"
-8.24275634571,"CP  LEX VP"
-11.1683130424,"IP  _UNK LEX VP"
-10.3437064957,"IP  _shall LEX"
-14.6276127141,"IP  LEX _UNK _non-finite VP"
-11.2328376776,"IP  LEX _park"
-12.436292213,"IP  LEX _send"
-10.1455459835,"IP  LEX LEX LEX VP"
-0.277511365091,"IP  _UNK LEX"
-14.6276127141,"IP  LEX _UNK"
-13.5334252114,"IP  LEX LEX _non-finite VP"
-12.235756107,"IP  LEX _suppose IP"
-8.45422680066,"IP  _UNK _use"
-13.9377822862,"IP  _can LEX"
-11.4151148009,"IP  _UNK _attach"
-3.10473023024,"IP  LEX _UNK LEX"
-11.1683130424,"IP  _present _go"
-14.6276127141,"IP  LEX LEX CP"
-4.29843527576,"IP  _UNK _UNK LEX IP"
-14.6276127141,"IP  LEX _stick"
-7.27224247279,"IP  LEX _UNK _UNK VP"
-11.8612519547,"IP  _UNK IP"
-10.722100927,"IP  _could LEX"
-7.52762926143,"IP  LEX"
-10.4910167159,"IP  LEX _change"
-9.28236752829,"IP  LEX _cook"
-12.5539827289,"IP  LEX _need PP"
-9.65747753847,"IP  LEX _UNK LEX _make"
-12.5539827289,"IP  _must _UNK"
-6.25311138224,"IP  _past VP"
-9.20050614163,"IP  LEX _turn"
-7.77870796933,"IP  _UNK VP"
-19.6448925509,"IP  LEX CP"
-11.2328376776,"IP  _non-finite"
-11.6381917055,"IP  _UNK _UNK LEX _non-finite _UNK"
-14.6276127141,"IP  _UNK _UNK"
-11.6891167694,"IP  LEX LEX VP"
-2.17709129266,"IP  _UNK"
-7.13372408618,"IP  _UNK LEX LEX LEX"
-9.63026620917,"IP  _UNK LEX _UNK"
-14.6276127141,"IP  _non-finite _ride"
-12.3310057193,"IP  _'d VP"
-8.48151037784,"IP  LEX _UNK _UNK _UNK _UNK"
-10.556606825,"IP  LEX _fell"
-11.5894174092,"IP  LEX LEX _UNK VP"
-10.9452111499,"IP  _UNK LEX PP"
-13.2462976164,"IP  LEX LEX LEX"
-8.63035372896,"IP  LEX LEX _at"
-9.95206430323,"IP  _UNK _name"
-8.62052580101,"IP  _UNK _find"
-4.97112257345,"IP  _null"
-14.6276127141,"IP  _non-finite _UNK"
-9.57796898955,"IP  _UNK _cry"
-9.52827137972,"IP  _would LEX"
-13.2429753542,"IP  _UNK LEX IP"
-10.523274109,"IP  _UNK _shoot"
-10.3431587505,"IP  _non-finite VP"
-9.128898621,"IP  LEX _draw"
-12.1487952058,"IP  LEX _keep LEX"
-10.663839565,"IP  _UNK _fly"
-13.9377822862,"IP  _UNK LEX LEX LEX LEX"
-12.8413872933,"IP  LEX LEX _about"
-7.68247871288,"IP  _UNK _like"
-10.8054709433,"IP  LEX _like IP"
-13.022156227,"IP  _non-finite LEX"
-19.6448925509,"IP  LEX IP"
-19.6448925509,"IP  LEX NP"
-5.01492378522,"IP  _present VP"
-13.2462976164,"IP  LEX LEX PP"
-11.8612519547,"IP  _would VP"
-12.436292213,"IP  LEX _UNK LEX LEX VP"
-8.45009462029,"IP  _UNK _UNK _about"
-13.2462976164,"IP  _non-finite _say"
-19.6448925509,"IP  LEX PP"
-3.01251152805,"IP  LEX VP"
-14.6276127141,"IP  LEX _make"
-9.67136600762,"IP  LEX _feel"
-10.6268028668,"IP  _UNK _talk LEX"
-11.689467462,"IP  LEX _write PP"
-12.6873951801,"IP  _ca LEX"
-9.7142276704,"IP  LEX _hit"
-13.9377822862,"IP  _past LEX"
-13.241318353,"IP  LEX LEX"
-9.29665507663,"IP  _UNK LEX LEX VP"
-7.30910390715,"IP  _UNK _make"
-14.6040346526,"LEX  _under"
-11.172169615,"LEX  _study"
-14.6040346526,"LEX  _cry"
-8.87936558627,"LEX  _sit"
-10.5808171419,"LEX  _'ll"
-14.6040346526,"LEX  _catch"
-11.7728851597,"LEX  _bear"
-10.8685057479,"LEX  _shut"
-8.59006244439,"LEX  _in"
-8.84102965111,"LEX  _show"
-12.4087591562,"LEX  _light"
-11.5150853972,"LEX  _brush"
-10.4953177824,"LEX  _run"
-14.6040346526,"LEX  _give"
-7.07574646294,"LEX  _eat"
-14.6040346526,"LEX  _plan"
-14.6040346526,"LEX  _fit"
-11.8980310863,"LEX  _swing"
