"log_prob","rule"
-3.99844423782,"CP  _UNK _might VP"
-8.72583205653,"CP  LEX"
-5.89261871247,"CP  _UNK LEX _UNK NP"
-5.89261871247,"CP  _UNK LEX LEX _for"
-1.16523089376,"CP  _UNK LEX _UNK PP"
-3.05940536842,"CP  LEX LEX VP"
-5.89261871247,"CP  LEX _UNK _UNK PP"
-1.64833400296,"CP  LEX _UNK VP"
-4.50632435135,"CP  LEX IP"
-5.89261871247,"CP  _UNK LEX LEX PP"
-0.902586365842,"CP  LEX VP"
-5.89261871247,"CP  LEX _UNK LEX LEX"
-13.534245696,"IP  LEX _wear"
-5.05575811777,"IP  _UNK LEX VP"
-3.96960319298,"IP  LEX _be"
-12.4369948779,"IP  LEX _imagine"
-13.2470739578,"IP  LEX _help _UNK"
-11.4565914649,"IP  LEX LEX _UNK LEX PP"
-10.5239264539,"IP  LEX _juggle"
-8.29629596899,"IP  _UNK LEX LEX LEX PP"
-11.1382074339,"IP  _UNK _paint"
-14.6287846593,"IP  LEX LEX _for"
-9.55968872824,"IP  _UNK LEX _UNK LEX _UNK _UNK"
-13.9386909162,"IP  _past _UNK PP"
-9.05890530719,"IP  _present LEX"
-14.6287846593,"IP  _present LEX VP"
-7.68500913967,"IP  _UNK LEX"
-13.534245696,"IP  _past _UNK _UNK"
-8.44867963908,"IP  _UNK _use"
-9.8226167803,"IP  LEX _UNK LEX"
-11.8013267268,"IP  LEX LEX CP"
-9.49320145343,"IP  LEX _UNK _UNK VP"
-14.6287846593,"IP  _could VP"
-12.1494831197,"IP  _UNK IP"
-4.88270073428,"IP  LEX"
-4.31510700018,"IP  _UNK LEX LEX IP"
-13.2470739578,"IP  _UNK _laugh PP"
-9.67197045595,"IP  LEX _UNK _UNK LEX"
-11.5435796096,"IP  _UNK _help"
-11.6901390661,"IP  _UNK LEX _UNK VP"
-10.7846227618,"IP  _UNK _change"
-13.2470739578,"IP  _UNK _tell LEX"
-12.1494831197,"IP  LEX LEX _race"
-13.5322069593,"IP  _past VP"
-7.94653853232,"IP  _UNK LEX _with"
-0.208368980446,"IP  _UNK VP"
-12.3317024845,"IP  _UNK _be LEX LEX"
-11.6901390661,"IP  LEX _firm"
-14.6287846593,"IP  _UNK _UNK PP"
-12.2364480445,"IP  LEX _eat PP"
-14.6287846593,"IP  LEX _UNK NP"
-8.74048115143,"IP  _UNK _write"
-19.7286510871,"IP  LEX CP"
-10.2040110548,"IP  _will VP"
-13.9356374787,"IP  _UNK _UNK"
-10.5917419932,"IP  _UNK _talk PP"
-12.8421194446,"IP  _can VP"
-2.17865330263,"IP  _UNK"
-10.6835391945,"IP  LEX _learn"
-9.5850055531,"IP  _UNK _UNK CP"
-14.6287846593,"IP  _UNK _UNK _UNK LEX _UNK NP"
-11.861928802,"IP  _UNK _send"
-14.6287846593,"IP  LEX _race"
-13.534245696,"IP  _must VP"
-12.5546927673,"IP  LEX LEX _UNK VP"
-9.62422469324,"IP  _UNK _UNK _UNK VP"
-13.9386909162,"IP  _non-finite LEX _UNK"
-12.6881146969,"IP  _UNK LEX PP"
-8.81183684018,"IP  LEX _work"
-13.9386909162,"IP  _UNK _be PP"
-13.9386909162,"IP  _UNK _want _UNK LEX"
-10.3863180057,"IP  _shall VP"
-11.0238171774,"IP  LEX _wash"
-8.86656071891,"IP  LEX _look"
-7.21611632331,"IP  LEX _call"
-13.9386909162,"IP  _UNK LEX IP"
-13.534245696,"IP  LEX _UNK CP"
-12.0675947047,"IP  _non-finite VP"
-11.9264417709,"IP  _UNK _rock"
-11.0512115465,"IP  LEX LEX _UNK _UNK VP"
-14.6287846593,"IP  _might VP"
-9.34657188814,"IP  _UNK LEX CP"
-10.7846227618,"IP  _'ll VP"
-14.6287846593,"IP  _UNK _UNK VP"
-11.8611625184,"IP  LEX _UNK PP"
-12.148972264,"IP  LEX IP"
-10.113045627,"IP  LEX _sleep"
